,name,github_id,npm_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,monthly_downloads,show,projectrank_placing,demo_url,github_release_downloads,trending,updated_github_id,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads
115,Storybook Addon Material-UI,react-theming/storybook-addon-material-ui,storybook-addon-material-ui,['material-ui'],dev-tools,https://github.com/react-theming/storybook-addon-material-ui,https://github.com/react-theming/storybook-addon-material-ui,MIT,2016-09-13 08:30:16.000,2021-12-26 12:13:44.000,2021-12-26 12:13:44.000,114,15.0,63.0,546,176.0,2020-01-04 17:03:56.000,0.9.0-alpha.21,56.0,Addon for storybook wich wrap material-ui components into MuiThemeProvider. This helps and simplifies development of..,1124.0,956.0,41,26,https://www.npmjs.com/package/storybook-addon-material-ui,2021-02-20 19:36:07.318,168.0,151334.0,151334.0,True,3,,,,,,,,,
116,rsuite-table,rsuite/rsuite-table,rsuite-table,,data-tables,https://github.com/rsuite/rsuite-table,https://github.com/rsuite/rsuite-table,MIT,2016-06-10 16:19:14.000,2022-01-06 09:34:13.876,2022-01-06 09:29:23.000,97,23.0,92.0,487,534.0,2022-01-06 09:34:13.876,5.3.1,180.0,A React table component.,1942.0,1872.0,16,26,https://www.npmjs.com/package/rsuite-table,2022-01-06 09:34:13.876,70.0,84832.0,84832.0,True,3,,,,,,,,,
117,Unstated Next,jamiebuilds/unstated-next,unstated-next,,state-management,https://github.com/jamiebuilds/unstated-next,https://github.com/jamiebuilds/unstated-next,MIT,2019-05-02 00:44:35.000,2022-01-02 13:47:15.000,2020-05-04 17:55:59.000,129,50.0,27.0,3793,23.0,2019-05-13 23:34:47.580,1.1.0,3.0,200 bytes to never think about React state management libraries ever again.,2375.0,2315.0,11,25,https://www.npmjs.com/package/unstated-next,2019-05-13 23:34:47.580,60.0,176460.0,176460.0,False,3,,,1.0,,,,,,
118,eui,elastic/eui,@elastic/eui,,ui-frameworks,https://github.com/elastic/eui,https://github.com/elastic/eui,ICU,2017-10-18 14:49:20.000,2022-01-06 12:22:29.000,2022-01-06 00:08:31.000,587,385.0,2058.0,3302,,2022-01-05 18:39:37.000,44.0.0,387.0,Elastic UI Framework.,148.0,80.0,207,25,https://www.npmjs.com/package/@elastic/eui,2022-01-05 18:31:34.641,68.0,221279.0,221354.0,False,3,,3465.0,,,,,,,
119,GGEditor,alibaba/GGEditor,gg-editor,,data-viz,https://github.com/alibaba/GGEditor,https://github.com/alibaba/GGEditor,MIT,2018-08-24 05:50:30.000,2020-09-10 10:08:53.000,2020-07-10 10:33:23.000,536,277.0,203.0,3224,405.0,2020-07-10 10:34:08.312,3.1.3,48.0,A visual graph editor based on G6 and React.,2238.0,2134.0,6,25,https://www.npmjs.com/package/gg-editor,2020-07-10 10:34:08.312,104.0,16674.0,16674.0,False,3,,,,,,,,,
120,React Email Editor,unlayer/react-email-editor,react-email-editor,,editors,https://github.com/unlayer/react-email-editor,https://github.com/unlayer/react-email-editor,MIT,2017-10-01 22:44:29.000,2021-12-03 20:44:48.000,2021-11-22 21:59:01.000,496,122.0,89.0,3148,99.0,2021-11-22 21:59:30.657,1.5.0,23.0,Drag-n-Drop Email Editor Component for React.js.,449.0,435.0,7,25,https://www.npmjs.com/package/react-email-editor,2021-11-22 21:59:30.657,14.0,45115.0,45115.0,True,3,https://react-email-editor-demo.netlify.app/,,,,,,,,
121,components,primer/components,@primer/components,,ui-frameworks,https://github.com/primer/react,https://github.com/primer/react,MIT,2018-02-17 00:09:05.000,2022-01-06 11:25:54.000,2022-01-06 11:24:21.000,225,41.0,402.0,1515,,2021-12-22 12:33:14.000,34.1.0,3732.0,An implementation of GitHub's Primer Design System using React.,61.0,13.0,88,25,https://www.npmjs.com/package/@primer/components,2021-12-08 18:39:49.931,48.0,185109.0,185109.0,True,3,,,,primer/react,,,,,
122,react-simple-code-editor,satya164/react-simple-code-editor,react-simple-code-editor,,editors,https://github.com/satya164/react-simple-code-editor,https://github.com/satya164/react-simple-code-editor,MIT,2018-06-21 14:15:50.000,2021-10-05 07:35:58.000,2021-02-03 10:37:47.000,123,35.0,27.0,981,101.0,2020-01-17 14:38:58.265,0.11.0,35.0,Simple no-frills code editor with syntax highlighting.,8991.0,7391.0,10,25,https://www.npmjs.com/package/react-simple-code-editor,2020-01-17 14:38:58.265,1600.0,781313.0,781313.0,True,3,,,,,,,,,
123,react-markdown-editor-lite,HarryChen0506/react-markdown-editor-lite,react-markdown-editor-lite,,editors,https://github.com/HarryChen0506/react-markdown-editor-lite,https://github.com/HarryChen0506/react-markdown-editor-lite,MIT,2019-01-21 03:56:31.000,2021-12-02 05:57:59.000,2021-12-02 05:28:18.000,124,24.0,123.0,697,476.0,2021-12-02 05:58:29.000,1.3.2,47.0,a light-weight Markdown editor based on React. Reactmarkdown.,1123.0,1105.0,20,25,https://www.npmjs.com/package/react-markdown-editor-lite,2021-12-02 05:57:20.007,18.0,27847.0,27847.0,True,3,,,,,,,,,
124,elastic-charts,elastic/elastic-charts,@elastic/charts,,data-viz,https://github.com/elastic/elastic-charts,https://github.com/elastic/elastic-charts,ICU,2019-01-14 11:49:41.000,2022-01-05 21:16:57.427,2022-01-05 21:16:48.000,81,233.0,459.0,243,1077.0,2022-01-05 21:16:57.427,42.0.0,289.0,Elastic Charts library.,196.0,190.0,30,25,https://www.npmjs.com/package/@elastic/charts,2022-01-05 21:16:57.427,6.0,138509.0,138509.0,False,3,,,,,,,,,
125,tabler,tabler/tabler,tabler,['bootstrap'],ui-frameworks,https://github.com/tabler/tabler,https://github.com/tabler/tabler,MIT,2018-02-01 09:08:59.000,2022-01-03 19:04:16.000,2022-01-03 18:34:38.000,2788,52.0,438.0,24732,,2021-12-07 19:46:26.000,1.0.0-beta5,28.0,Tabler is free and open-source HTML Dashboard UI Kit built on Bootstrap.,91.0,87.0,69,24,https://www.npmjs.com/package/tabler,2017-09-11 23:14:32.082,4.0,303.0,303.0,True,3,,,,,,,,,
126,Reactotron,infinitered/reactotron,,,dev-tools,https://github.com/infinitered/reactotron,https://github.com/infinitered/reactotron,MIT,2016-04-15 21:58:32.000,2021-11-16 17:18:06.000,2021-11-16 17:18:05.000,827,122.0,376.0,13358,1257.0,2019-08-28 01:19:24.000,2.17.1,100.0,"A desktop app for inspecting your React JS and React Native projects. macOS, Linux, and Windows.",,,103,24,,,,,27902.0,True,3,,1925299.0,,,,,,,
127,Drawflow,jerosoler/Drawflow,drawflow,,data-viz,https://github.com/jerosoler/Drawflow,https://github.com/jerosoler/Drawflow,MIT,2020-04-21 17:59:14.000,2022-01-04 07:47:19.000,2022-01-04 07:42:38.000,286,42.0,277.0,1556,212.0,2022-01-04 07:47:20.000,0.0.55,53.0,Simple flow library.,60.0,60.0,11,24,https://www.npmjs.com/package/drawflow,2022-01-04 07:46:08.025,0.0,5736.0,5736.0,True,3,,,,,,,,,
128,Viser,viserjs/viser,viser-react,,data-viz,https://github.com/viserjs/viser,https://github.com/viserjs/viser,MIT,2017-10-27 16:47:46.000,2021-10-06 20:42:40.000,2020-07-30 03:40:48.000,122,131.0,324.0,1538,502.0,2019-12-24 13:03:44.941,2.4.8,65.0,viser is a toolkit fit for data vis engineer. https://viserjs.gitee.io/.,2724.0,2678.0,22,24,https://www.npmjs.com/package/viser-react,2019-12-24 13:03:44.941,46.0,5960.0,5960.0,False,3,https://viserjs.github.io/demoHome.html,,,,,,,,
129,React Flow Chart,MrBlenny/react-flow-chart,@mrblenny/react-flow-chart,,other-components,https://github.com/MrBlenny/react-flow-chart,https://github.com/MrBlenny/react-flow-chart,MIT,2018-11-07 01:34:23.000,2021-10-05 19:55:26.000,2020-06-28 02:55:27.000,272,92.0,105.0,1192,268.0,2020-06-28 02:56:37.000,0.0.14,14.0,"A flexible, stateless, declarative flow chart library for react.",187.0,171.0,29,24,https://www.npmjs.com/package/@mrblenny/react-flow-chart,2020-06-28 02:55:34.091,16.0,14014.0,14014.0,False,3,https://mrblenny.github.io/react-flow-chart/index.html?path=/story/state--internal-react-state,,,,,,,,
130,React FilePond,pqina/react-filepond,react-filepond,,file-handling,https://github.com/pqina/react-filepond,https://github.com/pqina/react-filepond,MIT,2018-03-08 14:52:44.000,2021-10-11 14:01:32.000,2021-10-11 14:01:32.000,67,14.0,165.0,1191,100.0,2021-02-11 12:26:38.817,7.1.1,26.0,A handy FilePond adapter component for React.,2626.0,2432.0,6,24,https://www.npmjs.com/package/react-filepond,2021-02-11 12:26:38.817,194.0,80706.0,80706.0,True,3,https://codesandbox.io/s/react-filepond-live-demo-iw9ri,,,,,,,,
131,Supabase UI,supabase/ui,@supabase/ui,,ui-frameworks,https://github.com/supabase/ui,https://github.com/supabase/ui,MIT,2020-12-11 10:41:08.000,2022-01-06 15:05:23.000,2021-12-20 20:06:44.000,87,36.0,107.0,926,705.0,2021-12-09 21:32:29.000,0.36.2,120.0,Supabase UI Library.,605.0,605.0,38,24,https://www.npmjs.com/package/@supabase/ui,2020-12-23 10:07:30.739,,5503.0,5503.0,True,3,,,,,,,,,
132,React Spreadsheet,iddan/react-spreadsheet,react-spreadsheet,,data-tables,https://github.com/iddan/react-spreadsheet,https://github.com/iddan/react-spreadsheet,MIT,2018-02-18 17:12:32.000,2022-01-01 17:26:47.000,2022-01-01 17:24:16.000,59,22.0,72.0,624,756.0,2021-12-17 21:46:41.101,0.6.1,53.0,"Simple, customizable yet performant spreadsheet for React.",202.0,196.0,19,24,https://www.npmjs.com/package/react-spreadsheet,2021-12-17 21:46:41.101,6.0,21355.0,21355.0,True,3,https://iddan.github.io/react-spreadsheet,,,,,,,,
133,Reaviz,reaviz/reaviz,reaviz,,data-viz,https://github.com/reaviz/reaviz,https://github.com/reaviz/reaviz,Apache-2.0,2020-04-17 21:17:18.000,2022-01-04 14:05:15.000,2022-01-04 14:02:44.000,66,21.0,8.0,515,379.0,2022-01-04 14:02:58.524,12.1.0,244.0,Data visualization library for React.,207.0,201.0,8,24,https://www.npmjs.com/package/reaviz,2022-01-04 14:02:58.524,6.0,8240.0,8240.0,True,3,,,1.0,,,,,,
134,react-file-viewer,plangrid/react-file-viewer,react-file-viewer,,file-handling,https://github.com/plangrid/react-file-viewer,https://github.com/plangrid/react-file-viewer,MIT,2017-05-16 04:05:21.000,2021-12-30 14:37:09.000,2019-11-13 20:16:39.000,217,124.0,12.0,348,118.0,2019-11-13 20:16:45.447,1.2.1,74.0,Extendable file viewer for web.,1050.0,1016.0,12,24,https://www.npmjs.com/package/react-file-viewer,2019-11-13 20:16:45.447,34.0,51913.0,51913.0,False,3,,,,,,,,,
135,React Lazylog,mozilla-frontend-infra/react-lazylog,react-lazylog,,other-components,https://github.com/mozilla-frontend-infra/react-lazylog,https://github.com/mozilla-frontend-infra/react-lazylog,MPL-2.0,2017-04-27 16:46:34.000,2021-11-17 10:16:16.000,2020-07-23 15:46:22.000,85,58.0,23.0,237,159.0,2020-07-23 15:47:23.944,4.5.3,49.0,React Lazy Logviewer.,391.0,349.0,15,24,https://www.npmjs.com/package/react-lazylog,2020-07-23 15:47:23.944,42.0,63927.0,63927.0,False,3,https://mozilla-frontend-infra.github.io/react-lazylog/#lazylog,,,,,,,,
136,Tauri,tauri-apps/tauri,tauri,,desktop-apps,https://github.com/tauri-apps/tauri,https://github.com/tauri-apps/tauri,MIT,2019-07-13 09:09:37.000,2022-01-06 13:39:47.000,2022-01-06 13:39:21.000,637,137.0,774.0,26350,,2021-08-23 14:51:22.000,cli.rs-v1.0.0-beta.7,100.0,"Build smaller, faster, and more secure desktop applications with a web frontend.",762.0,758.0,133,23,https://www.npmjs.com/package/tauri,2021-01-24 12:41:34.564,4.0,675.0,931.0,True,3,,2305.0,,,,,,,
137,headlessui,tailwindlabs/headlessui,headlessui,,ui-frameworks,https://github.com/tailwindlabs/headlessui,https://github.com/tailwindlabs/headlessui,MIT,2020-09-16 09:53:09.000,2021-12-31 01:15:10.000,2021-11-08 13:21:01.000,439,82.0,297.0,12490,,2021-11-08 10:21:38.000,@headlessui/react@v1.4.2,29.0,"Completely unstyled, fully accessible UI components, designed to integrate beautifully with Tailwind CSS.",117.0,117.0,27,23,https://www.npmjs.com/package/headlessui,2020-09-13 00:34:17.623,,4529.0,4529.0,True,3,,,,,,,,,
138,React Flow,wbkd/react-flow,react-flow-renderer,,other-components,https://github.com/wbkd/react-flow,https://github.com/wbkd/react-flow,MIT,2019-07-15 14:47:30.000,2022-01-05 15:45:12.000,2022-01-03 16:17:51.000,502,84.0,702.0,8507,,2022-01-03 16:19:04.000,9.7.2,192.0,"Highly customizable library for building interactive node-based UIs, editors, flow charts and diagrams.",0.0,,45,23,https://www.npmjs.com/package/react-flow-renderer,2022-01-04 10:16:23.305,0.0,307589.0,307589.0,True,3,https://reactflow.dev/examples/,,,,,,,,
139,styletron,styletron/styletron,styletron,,styling,https://github.com/styletron/styletron,https://github.com/styletron/styletron,MIT,2016-04-01 00:00:06.000,2021-12-09 01:12:55.000,2021-10-21 21:00:23.000,125,41.0,148.0,3219,532.0,2019-05-03 17:11:41.000,styletron-react@5.0.0,38.0,Toolkit for component-oriented styling.,194.0,128.0,38,23,https://www.npmjs.com/package/styletron,2018-01-17 22:16:05.111,66.0,4811.0,4811.0,True,3,,,,,,,,,
140,Semiotic,nteract/semiotic,semiotic,,data-viz,https://github.com/nteract/semiotic,https://github.com/nteract/semiotic,Apache-2.0,2017-03-16 17:46:24.000,2022-01-06 07:43:56.000,2022-01-06 05:12:44.000,148,35.0,417.0,2214,,2020-12-02 04:27:28.174,1.20.6,205.0,A data visualization framework combining React & D3.,391.0,325.0,30,23,https://www.npmjs.com/package/semiotic,2022-01-04 17:06:06.876,66.0,20922.0,20922.0,True,3,https://semiotic.nteract.io/examples,,,,,,,,
141,RevoGrid,revolist/revogrid,@revolist/revogrid,,data-tables,https://github.com/revolist/revogrid,https://github.com/revolist/revogrid,MIT,2020-05-04 21:23:09.000,2021-12-23 20:40:49.000,2021-10-05 17:07:31.000,101,72.0,110.0,1884,613.0,2021-10-05 17:09:37.000,3.0.98,213.0,Powerful virtual data grid smartsheet with advanced customization. Best features from excel plus incredible performance.,75.0,75.0,10,23,https://www.npmjs.com/package/@revolist/revogrid,2021-12-23 20:38:56.949,0.0,7151.0,7151.0,True,3,,,,,,,,,
142,CodeFlask,kazzkiq/CodeFlask,codeflask,,editors,https://github.com/kazzkiq/CodeFlask,https://github.com/kazzkiq/CodeFlask,MIT,2015-08-15 19:58:05.000,2020-11-08 20:58:12.000,2020-06-05 16:46:21.000,99,24.0,61.0,891,190.0,2019-05-13 00:11:15.298,1.4.1,17.0,A micro code-editor for awesome web pages.,451.0,357.0,28,23,https://www.npmjs.com/package/codeflask,2019-05-13 00:11:15.298,94.0,25776.0,25776.0,False,3,,,,,,,,,
143,React-Data-Export,securedeveloper/react-data-export,react-data-export,,file-handling,https://github.com/securedeveloper/react-data-export,https://github.com/securedeveloper/react-data-export,MIT,2017-10-13 20:35:38.000,2021-11-20 12:13:55.000,2020-01-23 21:39:15.000,101,58.0,48.0,161,137.0,2020-01-20 11:33:32.229,0.6.0,13.0,Export dataset in react.,1081.0,1041.0,13,23,https://www.npmjs.com/package/react-data-export,2020-01-20 11:33:32.229,40.0,35331.0,35331.0,False,3,,,,,,,,,
144,Material-UI Treasury,siriwatknp/mui-treasury,@mui-treasury/components,['material-ui'],other-components,https://github.com/siriwatknp/mui-treasury,https://github.com/siriwatknp/mui-treasury,MIT,2019-03-11 16:21:23.000,2021-12-09 01:19:14.000,2021-09-14 03:21:10.000,130,61.0,232.0,1834,750.0,2021-02-03 01:12:27.460,1.10.1,53.0,A collection of ready-to-use components based on Material-UI.,58.0,58.0,19,22,https://www.npmjs.com/package/@mui-treasury/components,2021-06-18 16:46:52.506,0.0,7709.0,7709.0,True,3,https://mui-treasury.com/components/,,,,,,,,
145,atomize,proksh/atomize,atomize,,ui-frameworks,https://github.com/proksh/atomize,https://github.com/proksh/atomize,MIT,2019-07-03 12:28:04.000,2021-10-06 02:04:32.000,2021-06-11 09:35:11.000,195,20.0,20.0,1388,53.0,2021-06-14 08:09:10.456,1.0.28,25.0,Design System for developers build on styled-components & React JS.,447.0,435.0,11,22,https://www.npmjs.com/package/atomize,2021-06-14 08:09:10.456,12.0,3138.0,3138.0,True,3,,,,,,,,,
146,react-pivottable,plotly/react-pivottable,react-pivottable,,data-tables,https://github.com/plotly/react-pivottable,https://github.com/plotly/react-pivottable,MIT,2017-08-14 18:36:06.000,2021-08-23 09:52:27.000,2020-11-19 15:02:35.000,200,74.0,43.0,813,110.0,2020-11-19 15:06:48.000,0.11.0,24.0,React-based drag'n'drop pivot table with Plotly.js charts.,370.0,334.0,10,22,https://www.npmjs.com/package/react-pivottable,2020-11-19 15:04:38.247,36.0,21129.0,21129.0,False,3,https://react-pivottable.js.org/,,,,,,,,
147,react-lz-editor,leejaen/react-lz-editor,react-lz-editor,,editors,https://github.com/leejaen/react-lz-editor,https://github.com/leejaen/react-lz-editor,MIT,2016-12-27 06:32:40.000,2021-08-10 23:34:02.000,2019-10-18 03:45:52.000,161,104.0,80.0,922,183.0,2018-03-31 07:30:24.605,0.12.1,60.0,"A multilingual react rich-text editor component includes media support such as texts, images, videos, audios, links..",456.0,380.0,14,21,https://www.npmjs.com/package/react-lz-editor,2018-03-31 07:30:24.605,76.0,972.0,972.0,False,3,,,,,,,,,
148,react-design-editor,salgum1114/react-design-editor,react-design-editor,,editors,https://github.com/salgum1114/react-design-editor,https://github.com/salgum1114/react-design-editor,MIT,2018-06-26 01:03:54.000,2021-12-29 10:07:04.000,2021-12-29 08:33:37.000,251,49.0,114.0,898,445.0,2021-12-29 08:33:26.687,0.0.47,47.0,"React Design Editor has started to developed direct manipulation of editable design tools like Powerpoint, We've..",9.0,7.0,3,21,https://www.npmjs.com/package/react-design-editor,2021-12-29 08:33:26.687,2.0,4275.0,4275.0,True,3,,,,,,,,,
149,Monaco Yaml,pengx17/monaco-yaml,monaco-yaml,,editors,https://github.com/remcohaszing/monaco-yaml,https://github.com/remcohaszing/monaco-yaml,MIT,2018-02-26 06:08:04.000,2021-11-27 14:22:46.000,2021-11-27 14:22:46.000,38,7.0,55.0,101,,2021-09-15 20:01:30.000,3.2.1,17.0,YAML plugin for the Monaco Editor.,116.0,116.0,20,21,https://www.npmjs.com/package/monaco-yaml,2021-11-09 21:01:55.395,0.0,178413.0,178413.0,True,3,,,,remcohaszing/monaco-yaml,,,,,
150,Remotion,remotion-dev/remotion,,,others,https://github.com/remotion-dev/remotion,https://github.com/remotion-dev/remotion,,2020-06-23 19:49:10.000,2022-01-06 13:51:17.000,2022-01-06 13:51:14.000,370,50.0,286.0,8916,,2022-01-05 14:47:41.000,2.6.0,54.0,Create videos programmatically in React.,245.0,245.0,79,20,,,,,,False,3,,,,,,,,,
151,mozaik,plouc/mozaik,,,others,https://github.com/plouc/mozaik,https://github.com/plouc/mozaik,MIT,2014-12-26 03:18:38.000,2021-09-21 03:42:07.000,2019-05-28 02:07:43.000,367,86.0,91.0,3550,520.0,2016-04-14 11:53:39.000,1.4.4,16.0,Mozak is a tool based on nodejs / react / redux / nivo / d3 to easily craft beautiful dashboards.,53.0,53.0,31,20,,,,,,False,3,,,,,,,,,
152,codejar,antonmedv/codejar,codejar,,editors,https://github.com/antonmedv/codejar,https://github.com/antonmedv/codejar,MIT,2020-03-31 13:01:35.000,2021-09-13 19:31:52.000,2021-08-14 10:52:28.000,73,13.0,35.0,1041,82.0,2021-06-26 11:24:23.000,3.5.0,12.0,An embeddable code editor for the browser.,177.0,177.0,17,20,https://www.npmjs.com/package/codejar,2021-06-26 11:24:10.978,0.0,11369.0,11369.0,True,3,,,,,,,,,
153,ReactPivot,davidguttman/react-pivot,react-pivot,,data-tables,https://github.com/davidguttman/react-pivot,https://github.com/davidguttman/react-pivot,MIT,2015-02-28 00:29:35.000,2021-05-12 02:23:10.000,2020-06-17 22:37:49.000,141,36.0,23.0,996,171.0,2020-06-17 22:38:08.272,4.4.0,49.0,"React-Pivot is a data-grid component with pivot-table-like functionality for data display, filtering, and exploration.",186.0,138.0,20,20,https://www.npmjs.com/package/react-pivot,2020-06-17 22:38:08.272,48.0,1390.0,1390.0,False,3,http://davidguttman.github.io/react-pivot/,,,,,,,,
154,iconify,iconify/iconify,iconify,,others,https://github.com/iconify/iconify,https://github.com/iconify/iconify,MIT,2017-02-22 15:23:59.000,2022-01-03 16:58:33.000,2022-01-03 16:58:27.000,34,9.0,77.0,965,296.0,2020-05-17 01:07:13.697,1.3.0,12.0,"Universal icon framework. One syntax for FontAwesome, Material Design Icons, DashIcons, Feather Icons, EmojiOne, Noto..",39.0,37.0,4,20,https://www.npmjs.com/package/iconify,2020-05-17 01:07:13.697,2.0,1196.0,1196.0,True,3,,,,,,,,,
155,coreui-free-bootstrap-admin-template,coreui/coreui-free-bootstrap-admin-template,,,admin-dashboards,https://github.com/coreui/coreui-free-bootstrap-admin-template,https://github.com/coreui/coreui-free-bootstrap-admin-template,MIT,2016-08-04 12:30:57.000,2021-11-29 10:00:54.000,2021-11-29 09:50:16.000,2937,25.0,451.0,11053,,2021-11-29 09:52:43.000,4.1.0,36.0,Free Bootstrap 5 admin & dashboard template.,,,26,19,,,,,4.0,True,2,,243.0,,,,,,,
156,atomic-layout,kettanaito/atomic-layout,atomic-layout,,others,https://github.com/kettanaito/atomic-layout,https://github.com/kettanaito/atomic-layout,MIT,2018-05-09 15:52:48.000,2021-09-21 12:55:49.000,2021-09-03 17:23:39.000,27,28.0,159.0,1041,688.0,2020-08-06 08:19:55.000,atomic-layout@0.16.2,65.0,"Build declarative, responsive layouts in React using CSS Grid.",90.0,88.0,14,19,https://www.npmjs.com/package/atomic-layout,2020-08-06 08:18:56.996,2.0,3463.0,3463.0,True,3,,,,,,,,,
157,glide-data-grid,glideapps/glide-data-grid,@glideapps/glide-data-grid,,data-tables,https://github.com/glideapps/glide-data-grid,https://github.com/glideapps/glide-data-grid,MIT,2020-10-28 04:19:29.000,2021-12-23 20:35:35.000,2021-12-23 03:03:01.000,67,8.0,46.0,806,,2021-12-16 17:57:31.220,3.2.1,134.0,"A high-performance React grid component, with rich rendering and first-class TypeScript support.",15.0,15.0,16,19,https://www.npmjs.com/package/@glideapps/glide-data-grid,2021-12-16 17:57:31.220,,2873.0,2873.0,True,3,,,,,,,,,
158,shards-react,designrevision/shards-react,shards-react,,ui-frameworks,https://github.com/DesignRevision/shards-react,https://github.com/DesignRevision/shards-react,MIT,2018-12-27 17:50:22.000,2021-08-10 21:10:25.000,2019-02-25 18:54:18.000,75,34.0,8.0,706,9.0,2019-02-25 18:54:46.150,1.0.3,9.0,A beautiful and modern React design system.,3188.0,3048.0,1,19,https://www.npmjs.com/package/shards-react,2019-02-25 18:54:46.150,140.0,5986.0,5986.0,False,3,,,,,,,,,
159,react-nice-avatar,chilllab/react-nice-avatar,react-nice-avatar,,other-components,https://github.com/dapilab/react-nice-avatar,https://github.com/dapilab/react-nice-avatar,MIT,2021-05-29 15:41:45.000,2021-10-30 07:53:21.000,2021-10-30 07:53:21.000,39,,8.0,587,,2021-08-30 02:16:32.000,1.2.4,16.0,react library for generating avatar.,64.0,64.0,8,19,https://www.npmjs.com/package/react-nice-avatar,2021-08-30 01:34:00.467,,1292.0,1292.0,True,3,,,,dapilab/react-nice-avatar,,,,,
160,React Dashboard,flatlogic/react-dashboard,,['bootstrap'],admin-dashboards,https://github.com/flatlogic/react-dashboard,https://github.com/flatlogic/react-dashboard,MIT,2016-02-02 14:08:02.000,2021-10-08 14:14:10.000,2021-02-18 16:53:02.000,311,9.0,10.0,1357,1028.0,2020-10-07 10:43:47.000,1.4.0,5.0,"React Dashboard - isomorphic admin dashboard template (React.js, Bootstrap, Node.js, GraphQL, React Router, Babel,..",,,152,18,,,,,,True,2,https://flatlogic.com/templates/react-dashboard/demo,,,,,,,,
161,reactdatagrid,inovua/reactdatagrid,@inovua/reactdatagrid-community,,data-tables,https://github.com/inovua/reactdatagrid,https://github.com/inovua/reactdatagrid,MIT,2020-10-07 13:47:44.000,2021-12-17 05:33:50.000,2021-12-17 05:33:44.000,20,45.0,124.0,242,377.0,2021-12-17 05:34:33.000,4.5.7,90.0,Empower Your Data with the best React Data Grid there is.,0.0,,1,18,https://www.npmjs.com/package/@inovua/reactdatagrid-community,2021-12-17 05:31:36.549,0.0,10061.0,10061.0,True,3,https://reactdatagrid.io/demo,,,,,,,,
162,Radix Primitives,radix-ui/primitives,@radix-ui/utils,,ui-frameworks,https://github.com/radix-ui/primitives,https://github.com/radix-ui/primitives,MIT,2020-06-19 13:23:22.000,2022-01-04 11:25:05.000,2021-12-20 11:50:31.000,85,88.0,229.0,2745,,2021-01-27 10:06:42.425,0.0.3,3.0,"An open-source UI component library for building high-quality, accessible design systems and web apps. Maintained by..",2.0,2.0,10,17,https://www.npmjs.com/package/@radix-ui/utils,2021-01-27 10:06:42.425,0.0,7778.0,7778.0,True,3,,,,,,,,,
163,orb,nnajm/orb,orb,,data-tables,https://github.com/nnajm/orb,https://github.com/nnajm/orb,MIT,2014-11-11 13:09:07.000,2020-12-30 22:32:47.000,2020-12-30 22:32:47.000,161,72.0,23.0,534,78.0,2015-06-29 00:03:49.124,1.0.9,9.0,Pivot table javascript library.,21.0,17.0,2,17,https://www.npmjs.com/package/orb,2015-06-29 00:03:49.124,4.0,228.0,228.0,False,3,https://nnajm.github.io/orb/,,,,,,,,
164,dashboard-ui-kit,march08/dashboard-ui-kit,@duik/it,,ui-frameworks,https://github.com/march08/dashboard-ui-kit,https://github.com/march08/dashboard-ui-kit,MIT,2019-02-27 06:58:38.000,2021-10-05 21:04:14.000,2020-05-19 14:07:37.000,28,24.0,10.0,183,202.0,2020-05-14 18:39:21.000,0.6.0,36.0,React UI components for rapid development.,26.0,25.0,1,17,https://www.npmjs.com/package/@duik/it,2020-05-14 18:31:07.948,1.0,406.0,406.0,False,3,,,,,,,,,
165,React Ansi,RaoHai/react-ansi,react-ansi,,other-components,https://github.com/RaoHai/react-ansi,https://github.com/RaoHai/react-ansi,MIT,2019-05-29 15:39:22.000,2021-12-09 00:12:01.000,2020-12-17 09:06:28.000,5,15.0,2.0,23,115.0,2020-12-17 09:09:03.463,2.1.4,23.0,A foldable and searchable ansi log viewer for React.,14.0,14.0,4,17,https://www.npmjs.com/package/react-ansi,2020-12-17 09:09:03.463,,3681.0,3681.0,False,3,,,,,,,,,
166,React SaaS Template,dunky11/react-saas-template,,,admin-dashboards,https://github.com/dunky11/react-saas-template,https://github.com/dunky11/react-saas-template,MIT,2020-01-30 23:38:23.000,2021-12-30 18:27:15.000,2021-09-08 10:53:49.000,318,,9.0,1409,1268.0,,,,Template for building an SaaS / admin website using React + Material-UI.,,,8,16,,,,,,True,3,https://reactsaastemplate.com/,,,,,,,,
167,datav,datav-io/datav,,,others,https://github.com/sunface/datav,https://github.com/sunface/datav,Apache-2.0,2017-09-28 03:36:52.000,2021-12-08 13:04:32.000,2021-12-08 13:04:26.000,456,22.0,5.0,2768,356.0,,,,"https://datav.io is a modern APM, provide observability for your business, application and infrastructure. It's also a..",,,5,15,,,,,,True,3,,,,sunface/datav,,,,,
