,name,github_id,npm_id,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,monthly_downloads,show,projectrank_placing,labels,demo_url,trending,github_release_downloads,updated_github_id,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads
10,Draft JS,facebook/draft-js,draft-js,editors,https://github.com/facebook/draft-js,https://github.com/facebook/draft-js,MIT,2016-02-19 20:18:26.000,2021-04-28 17:41:23.000,2021-04-28 17:41:07.000,2334,839.0,945.0,20210,1109.0,2020-08-17 16:40:16.000,0.11.7,32.0,A React framework for building text editors.,105357.0,86939.0,305.0,36,https://www.npmjs.com/package/draft-js,2020-08-17 16:36:23.849,18418.0,2826502.0,2826502.0,True,1,,,,,,,,,,
11,Recharts,recharts/recharts,recharts,data-viz,https://github.com/recharts/recharts,https://github.com/recharts/recharts,MIT,2015-08-07 06:50:27.000,2021-04-20 02:31:57.000,2021-04-20 02:31:57.000,1230,154.0,1957.0,16248,1850.0,2021-03-24 03:50:34.413,2.0.9,178.0,Redefined chart library built with React and D3.,53278.0,46274.0,212.0,36,https://www.npmjs.com/package/recharts,2021-03-24 03:50:34.413,7004.0,2514099.0,2514099.0,True,1,,http://recharts.org/en-US/examples,,,,,,,,
12,Electron,electron/electron,electron,desktop-apps,https://github.com/electron/electron,https://github.com/electron/electron,MIT,2013-04-12 01:47:36.000,2021-04-28 20:12:31.000,,12280,1149.0,,91486,,2021-04-21 02:12:22.592,12.0.5,511.0,"Build cross-platform desktop apps with JavaScript, HTML, and CSS.",46992.0,,647.0,35,https://www.npmjs.com/package/electron,2021-04-26 17:10:29.627,46992.0,1941505.0,1941505.0,True,1,,,,,,,,,,
13,lerna,lerna/lerna,lerna,dev-tools,https://github.com/lerna/lerna,https://github.com/lerna/lerna,MIT,2015-12-04 09:36:55.000,2021-04-27 13:21:50.000,2021-02-10 23:24:50.000,1769,596.0,1455.0,27924,,2021-02-10 22:42:55.000,4.0.0,184.0,A tool for managing JavaScript projects with multiple packages.,106437.0,78275.0,271.0,35,https://www.npmjs.com/package/lerna,2021-02-10 22:42:31.218,28162.0,4934659.0,4934659.0,True,2,,,,,,,,,,
14,React Admin,marmelab/react-admin,react-admin,admin-dashboards,https://github.com/marmelab/react-admin,https://github.com/marmelab/react-admin,MIT,2016-07-13 07:58:54.000,2021-04-29 17:18:07.000,2021-04-29 17:18:07.000,3621,140.0,2950.0,16679,10130.0,2021-04-24 07:26:34.000,3.14.5,165.0,"A frontend Framework for building B2B applications running in the browser on top of REST/GraphQL APIs, using ES6,..",6293.0,5797.0,461.0,35,https://www.npmjs.com/package/react-admin,2021-04-24 07:26:10.501,496.0,198595.0,198595.0,True,1,['material-ui'],https://marmelab.com/react-admin-demo/,,,,,,,,
15,SheetJS,SheetJS/sheetjs,xlsx,file-handling,https://github.com/SheetJS/sheetjs,https://github.com/SheetJS/sheetjs,Apache-2.0,2012-12-03 19:25:52.000,2021-04-21 15:52:33.000,2021-04-20 15:32:53.000,6577,477.0,1517.0,25371,498.0,2020-11-20 07:22:22.859,0.16.9,159.0,SheetJS Community Edition -- Spreadsheet Data Toolkit.,10593.0,1835.0,129.0,34,https://www.npmjs.com/package/xlsx,2020-11-20 07:22:22.859,8758.0,4575995.0,4575995.0,True,1,,,,,,,,,,
16,React Dropzone,react-dropzone/react-dropzone,react-dropzone,file-handling,https://github.com/react-dropzone/react-dropzone,https://github.com/react-dropzone/react-dropzone,MIT,2014-09-27 11:57:09.000,2021-04-22 19:57:31.000,2021-03-26 07:58:15.000,687,12.0,635.0,8095,547.0,2021-03-26 08:00:38.000,11.3.2,145.0,Simple HTML5 drag-drop zone with React.js.,75760.0,65444.0,159.0,34,https://www.npmjs.com/package/react-dropzone,2021-03-26 08:00:32.355,10316.0,5826254.0,5826254.0,True,1,,https://react-dropzone.js.org/#section-basic-example,,,,,,,,
17,Slate,ianstormtaylor/slate,slate,editors,https://github.com/ianstormtaylor/slate,https://github.com/ianstormtaylor/slate,MIT,2016-06-18 01:52:42.000,2021-04-27 14:08:25.000,2021-04-26 13:47:12.000,2265,405.0,2168.0,20435,,2021-04-21 08:14:10.000,0.61.3,491.0,A completely customizable framework for building rich text editors. (Currently in beta.).,64375.0,57377.0,398.0,33,https://www.npmjs.com/package/slate,2021-04-01 02:10:51.453,6998.0,925530.0,925530.0,True,2,,https://www.slatejs.org/examples/richtext,,,,,,,,
18,ag-Grid,ag-grid/ag-grid,ag-grid-community,data-tables,https://github.com/ag-grid/ag-grid,https://github.com/ag-grid/ag-grid,MIT,2014-12-23 16:20:14.000,2021-04-29 17:38:21.000,2021-03-02 13:14:25.000,1262,38.0,3965.0,7168,21402.0,2021-02-25 21:18:26.000,25.1.0,100.0,The best JavaScript Data Table for building Enterprise Applications. Supports React / Angular / Vue / Plain JavaScript.,1434.0,788.0,113.0,33,https://www.npmjs.com/package/ag-grid-community,2021-01-15 08:21:29.989,646.0,896774.0,896774.0,True,1,,,,,,,,,,
19,React-Toastify,fkhadra/react-toastify,react-toastify,notifications,https://github.com/fkhadra/react-toastify,https://github.com/fkhadra/react-toastify,MIT,2016-11-08 12:32:52.000,2021-04-25 20:22:27.000,2021-04-23 12:34:23.000,362,16.0,415.0,6676,1039.0,2021-04-23 12:38:06.000,7.0.4,116.0,React notification made easy !.,91236.0,85300.0,68.0,33,https://www.npmjs.com/package/react-toastify,2021-04-23 12:37:40.399,5936.0,2596350.0,2596350.0,True,1,,https://fkhadra.github.io/react-toastify/introduction/,,,,,,,,
20,React Chartjs 2,reactchartjs/react-chartjs-2,react-chartjs-2,data-viz,https://github.com/reactchartjs/react-chartjs-2,https://github.com/reactchartjs/react-chartjs-2,MIT,2016-05-06 22:01:08.000,2021-04-27 14:58:12.459,2021-04-27 14:56:12.000,708,137.0,379.0,3949,277.0,2021-04-27 14:58:12.459,3.0.3,68.0,React wrapper for Chart.js.,81080.0,74356.0,59.0,33,https://www.npmjs.com/package/react-chartjs-2,2021-04-27 14:58:12.459,6724.0,1492321.0,1492321.0,True,1,,https://reactchartjs.github.io/react-chartjs-2/,,,,,,,,
21,material-table,mbrn/material-table,material-table,data-tables,https://github.com/mbrn/material-table,https://github.com/mbrn/material-table,MIT,2018-08-06 13:15:08.000,2021-04-21 11:22:34.000,2021-04-21 11:22:33.000,922,181.0,2122.0,2973,1576.0,2020-11-17 09:24:46.731,1.69.2,186.0,Datatable for React based on material-ui's table with additional features.,14298.0,13770.0,198.0,33,https://www.npmjs.com/package/material-table,2020-11-17 09:24:46.731,528.0,552977.0,552977.0,True,1,['material-ui'],,,,,,,,,
22,docz,doczjs/docz,docz,dev-tools,https://github.com/pedronauck/docz,https://github.com/pedronauck/docz,MIT,2018-03-17 04:24:10.000,2021-04-04 15:07:33.000,2020-11-19 15:31:27.000,1266,71.0,1098.0,20108,1581.0,2020-04-05 08:58:58.000,2.3.1,273.0,It has never been so easy to document your things!.,6616.0,5244.0,122.0,32,https://www.npmjs.com/package/docz,2020-04-07 10:55:25.773,1372.0,210543.0,210543.0,True,2,,,,,pedronauck/docz,,,,,
23,Blueprint,palantir/blueprint,@blueprintjs/core,ui-frameworks,https://github.com/palantir/blueprint,https://github.com/palantir/blueprint,Apache-2.0,2016-10-25 21:17:50.000,2021-04-29 16:00:11.000,2021-04-29 16:00:11.000,1856,559.0,1851.0,17674,,2021-04-20 02:20:45.860,3.44.0,143.0,A React-based UI toolkit for the web.,11070.0,8992.0,279.0,32,https://www.npmjs.com/package/@blueprintjs/core,2021-04-13 17:30:43.042,2078.0,689984.0,689984.0,True,3,,https://blueprintjs.com/docs/,,,,,,,,
24,Handsontable,handsontable/handsontable,handsontable,data-tables,https://github.com/handsontable/handsontable,https://github.com/handsontable/handsontable,ICU,2011-05-23 22:38:58.000,2021-04-29 16:27:54.000,2021-03-18 10:02:32.000,2585,559.0,5971.0,15092,7029.0,2021-03-16 10:58:01.000,8.3.2,100.0,"JavaScript data grid with a spreadsheet look & feel. Works for React, Angular, and Vue. Supported by the Handsontable..",4292.0,3568.0,117.0,32,https://www.npmjs.com/package/handsontable,2021-02-10 11:36:40.612,724.0,271750.0,271750.0,False,2,,https://handsontable.com/examples,,,,,,,,
25,nivo,plouc/nivo,@nivo/core,data-viz,https://github.com/plouc/nivo,https://github.com/plouc/nivo,MIT,2016-04-16 03:27:56.000,2021-04-26 15:31:18.000,2021-04-26 13:25:40.000,674,153.0,882.0,8682,1291.0,2021-04-23 20:20:32.000,0.68.0,51.0,"nivo provides a rich set of dataviz components, built on top of the awesome d3 and Reactjs libraries.",1343.0,1041.0,135.0,32,https://www.npmjs.com/package/@nivo/core,2021-04-23 20:16:02.822,302.0,674066.0,674066.0,True,2,,https://nivo.rocks/components/,,,,,,,,
26,Grommet,grommet/grommet,grommet,ui-frameworks,https://github.com/grommet/grommet,https://github.com/grommet/grommet,Apache-2.0,2015-03-24 08:54:10.000,2021-04-29 18:03:47.000,2021-04-29 17:59:51.000,876,208.0,2356.0,7202,5788.0,2021-04-29 16:40:37.000,2.17.2,132.0,"a react-based framework that provides accessibility, modularity, responsiveness, and theming in a tidy package.",7562.0,6330.0,291.0,32,https://www.npmjs.com/package/grommet,2021-04-29 16:33:44.661,1232.0,108074.0,108101.0,True,3,,https://v2.grommet.io/components,,1699.0,,,,,,
27,Victory,FormidableLabs/victory,victory,data-viz,https://github.com/FormidableLabs/victory,https://github.com/FormidableLabs/victory,MIT,2015-07-02 22:36:50.000,2021-04-29 14:10:59.000,2021-04-13 20:31:24.000,424,161.0,1183.0,8835,,2021-04-08 00:05:39.886,35.5.0,184.0,A collection of composable React components for building interactive data visualizations.,9910.0,8538.0,234.0,31,https://www.npmjs.com/package/victory,2021-04-08 00:05:39.886,1372.0,674002.0,674002.0,True,2,,https://formidable.com/open-source/victory/gallery/,,,,,,,,
28,React Ace,securingsincity/react-ace,react-ace,editors,https://github.com/securingsincity/react-ace,https://github.com/securingsincity/react-ace,MIT,2014-11-29 05:15:14.000,2021-04-27 05:13:34.000,2021-03-31 01:47:22.000,516,107.0,282.0,3034,853.0,2021-03-28 00:46:55.237,9.4.0,92.0,React Ace Component.,15247.0,11667.0,116.0,31,https://www.npmjs.com/package/react-ace,2021-03-28 00:46:55.237,3580.0,1285572.0,1285583.0,True,2,,https://securingsincity.github.io/react-ace/,,816.0,,,,,,
29,react-json-view,mac-s-g/react-json-view,react-json-view,file-handling,https://github.com/mac-s-g/react-json-view,https://github.com/mac-s-g/react-json-view,MIT,2017-03-26 06:01:36.000,2021-04-29 15:39:29.000,2021-03-09 03:27:31.000,280,95.0,86.0,2009,732.0,2021-03-09 03:08:46.252,1.21.3,111.0,JSON viewer for react.,14535.0,13541.0,33.0,31,https://www.npmjs.com/package/react-json-view,2021-03-09 03:08:46.252,994.0,1121644.0,1121644.0,True,2,,https://mac-s-g.github.io/react-json-view/demo/dist/,,,,,,,,
30,Notistack,iamhosseindhv/notistack,notistack,notifications,https://github.com/iamhosseindhv/notistack,https://github.com/iamhosseindhv/notistack,MIT,2018-08-04 21:05:47.000,2021-04-29 00:25:58.000,2021-04-18 16:38:30.000,179,21.0,227.0,1963,471.0,2021-04-18 16:38:57.388,1.0.6,79.0,Highly customizable notification snackbars (toasts) that can be stacked on top of each other.,9959.0,9453.0,42.0,31,https://www.npmjs.com/package/notistack,2021-04-25 01:29:50.289,506.0,1184289.0,1184289.0,True,3,['material-ui'],https://iamhosseindhv.com/notistack/demos,,,,,,,,
31,emotion,emotion-js/emotion,@emotion/react,styling,https://github.com/emotion-js/emotion,https://github.com/emotion-js/emotion,MIT,2017-05-27 04:23:45.000,2021-04-28 10:03:28.000,2021-04-16 03:29:57.000,816,103.0,1173.0,12920,,2021-04-08 12:28:12.000,@emotion/serialize@1.0.2,100.0,CSS-in-JS library designed for high performance style composition.,10625.0,10625.0,256.0,30,https://www.npmjs.com/package/@emotion/react,2020-12-22 07:48:03.779,0.0,3124920.0,3124920.0,True,3,,,,,,,,,,
32,Rebass,rebassjs/rebass,rebass,ui-frameworks,https://github.com/rebassjs/rebass,https://github.com/rebassjs/rebass,MIT,2015-02-11 14:48:09.000,2021-04-29 15:16:30.000,2021-04-19 14:00:45.000,542,42.0,428.0,7272,2012.0,2019-10-28 19:08:45.057,4.0.7,109.0,React primitive UI components built with styled-system.,10106.0,8618.0,58.0,30,https://www.npmjs.com/package/rebass,2019-10-28 19:08:45.057,1488.0,415847.0,415847.0,True,3,,https://codesandbox.io/s/github/rebassjs/rebass/tree/master/examples/sandbox,,,,,,,,
33,BizCharts,alibaba/BizCharts,bizcharts,data-viz,https://github.com/alibaba/BizCharts,https://github.com/alibaba/BizCharts,MIT,2017-11-10 08:27:54.000,2021-04-29 06:26:52.000,2021-04-29 06:26:52.000,603,244.0,961.0,5581,948.0,2021-04-19 07:24:38.000,4.1.10,211.0,Powerful data visualization library based on G2 and React.,11953.0,10721.0,76.0,30,https://www.npmjs.com/package/bizcharts,2021-04-19 03:52:30.917,1232.0,139711.0,139711.0,True,2,,,,,,,,,,
34,React Suite,rsuite/rsuite,rsuite,ui-frameworks,https://github.com/rsuite/rsuite,https://github.com/rsuite/rsuite,MIT,2016-06-06 02:27:46.000,2021-04-29 03:35:52.000,2021-04-16 02:10:33.000,528,131.0,397.0,5470,1640.0,2021-03-11 09:35:16.987,4.9.3,212.0,A suite of React components .,3193.0,3061.0,51.0,30,https://www.npmjs.com/package/rsuite,2021-03-19 07:15:46.990,132.0,62207.0,62207.0,True,3,,https://rsuitejs.com/components/overview/,,,,,,,,
35,react-monaco-editor,react-monaco-editor/react-monaco-editor,react-monaco-editor,editors,https://github.com/react-monaco-editor/react-monaco-editor,https://github.com/react-monaco-editor/react-monaco-editor,MIT,2016-09-05 07:11:05.000,2021-03-30 15:09:25.000,2021-03-30 15:09:15.000,270,19.0,222.0,2166,349.0,2021-03-15 17:34:44.054,0.43.0,69.0,Monaco Editor for React.,9721.0,9125.0,60.0,30,https://www.npmjs.com/package/react-monaco-editor,2021-03-15 17:34:44.054,596.0,357683.0,357683.0,True,2,,,,,,,,,,
36,MUI-Datatables,gregnb/mui-datatables,mui-datatables,data-tables,https://github.com/gregnb/mui-datatables,https://github.com/gregnb/mui-datatables,MIT,2017-11-04 19:49:44.000,2021-04-19 15:45:47.000,2021-04-03 07:24:59.000,691,438.0,767.0,1985,925.0,2021-04-03 07:27:55.000,3.7.7,143.0,Datatables for React using Material-UI - https://www.material-ui-datatables.com.,4755.0,4501.0,129.0,30,https://www.npmjs.com/package/mui-datatables,2021-04-03 07:27:06.513,254.0,211313.0,211313.0,True,2,['material-ui'],,,,,,,,,
37,visx,airbnb/visx,@visx/group,data-viz,https://github.com/airbnb/visx,https://github.com/airbnb/visx,MIT,2017-03-15 16:25:41.000,2021-04-24 15:59:24.000,2021-04-22 22:05:39.000,487,86.0,449.0,13143,2883.0,2021-03-08 20:16:56.000,1.6.1,76.0,visx | visualization components.,43.0,43.0,109.0,29,https://www.npmjs.com/package/@visx/group,2021-03-08 20:10:00.881,0.0,187267.0,187267.0,True,3,,https://airbnb.io/visx/gallery,1.0,,,,,,,
38,React-Move,sghall/react-move,react-move,animations,https://github.com/sghall/react-move,https://github.com/sghall/react-move,MIT,2017-03-20 15:38:13.000,2021-04-24 09:47:34.000,2021-02-03 23:11:22.000,196,4.0,35.0,6289,508.0,2020-06-30 01:48:33.306,6.3.0,58.0,"React Move | Beautiful, data-driven animations for React.",4237.0,3591.0,12.0,29,https://www.npmjs.com/package/react-move,2020-06-30 01:48:33.306,646.0,468831.0,468831.0,True,1,,https://react-move-docs.netlify.app/#/demos/node-group,,,,,,,,
39,react-csv,react-csv/react-csv,react-csv,file-handling,https://github.com/react-csv/react-csv,https://github.com/react-csv/react-csv,MIT,2016-11-25 12:55:39.000,2021-04-08 09:49:56.000,2020-07-09 05:32:23.000,211,101.0,114.0,752,164.0,2020-04-01 19:55:11.000,2.0.3,30.0,React components to build CSV files on the fly basing on Array/literal object of data.,6538.0,6016.0,26.0,29,https://www.npmjs.com/package/react-csv,2020-04-01 16:36:39.880,522.0,989639.0,989639.0,True,3,,,,,,,,,,
40,Ant Design Pro,ant-design/ant-design-pro,,admin-dashboards,https://github.com/ant-design/ant-design-pro,https://github.com/ant-design/ant-design-pro,MIT,2017-08-25 10:40:44.000,2021-04-29 02:15:55.000,2021-04-26 02:16:48.000,6637,91.0,6950.0,29006,2287.0,2020-12-18 07:06:21.000,4.3.0,22.0,Use Ant Design like a Pro!.,2164.0,2164.0,279.0,28,,,,,,True,2,['ant-design'],https://preview.pro.ant.design/,,,,,,,,
41,react-virtualized,vaughn/react-virtualized,react-virtualized,data-tables,,https://github.com/bvaughn/react-virtualized,MIT,,2018-06-01 16:00:52.806,,2635,,,21380,,2020-12-18 22:16:25.269,9.22.3,294.0,"React components for efficiently rendering large, scrollable lists and tabular data.",5456.0,,,28,https://www.npmjs.com/package/react-virtualized,2018-06-01 16:00:52.806,5456.0,3559091.0,3559091.0,False,2,,https://bvaughn.github.io/react-virtualized/#/components/List,,,,,,,,
42,Evergreen,segmentio/evergreen,evergreen-ui,ui-frameworks,https://github.com/segmentio/evergreen,https://github.com/segmentio/evergreen,MIT,2017-07-30 10:03:14.000,2021-04-29 17:38:59.000,2020-12-04 22:52:34.000,633,73.0,291.0,10674,707.0,2020-09-28 15:23:38.000,5.1.2,204.0,Evergreen React UI Framework by Segment.,2284.0,2134.0,107.0,28,https://www.npmjs.com/package/evergreen-ui,2021-03-31 18:21:57.660,150.0,35379.0,35379.0,True,3,,,,,,,,,,
43,react-vis,uber/react-vis,react-vis,data-viz,https://github.com/uber/react-vis,https://github.com/uber/react-vis,MIT,2016-02-22 20:45:50.000,2021-04-17 19:10:01.000,2020-07-13 14:33:01.000,812,316.0,504.0,7804,876.0,2019-04-19 03:58:15.000,1.11.7,99.0,Data Visualization Components.,1048.0,,122.0,28,https://www.npmjs.com/package/react-vis,2017-04-22 00:52:57.632,1048.0,285040.0,285040.0,True,3,,http://uber.github.io/react-vis/examples/showcases/,,,,,,,,
44,react-data-grid,adazzle/react-data-grid,react-data-grid,data-tables,https://github.com/adazzle/react-data-grid,https://github.com/adazzle/react-data-grid,MIT,2015-03-06 10:15:04.000,2021-04-28 21:51:45.000,2021-04-27 17:36:48.000,1832,181.0,1067.0,4545,,2019-04-03 17:25:26.810,6.1.0,994.0,"Excel-like grid component built with React, with editors, keyboard navigation, copy & paste, and the like.",5095.0,4213.0,119.0,28,https://www.npmjs.com/package/react-data-grid,2021-04-27 17:37:53.975,882.0,246686.0,246686.0,True,2,,,,,,,,,,
45,Reactive Search,appbaseio/reactivesearch,@appbaseio/reactivesearch,other-components,https://github.com/appbaseio/reactivesearch,https://github.com/appbaseio/reactivesearch,Apache-2.0,2017-02-15 15:21:24.000,2021-04-29 09:45:15.000,2021-04-28 14:06:51.000,440,164.0,851.0,4399,2378.0,2021-04-21 19:51:56.000,1.13.1-ue,273.0,Search UI components for React and Vue: powered by appbase.io / Elasticsearch.,296.0,112.0,59.0,28,https://www.npmjs.com/package/@appbaseio/reactivesearch,2021-03-22 16:54:13.381,184.0,18947.0,18947.0,True,1,,https://opensource.appbase.io/reactivesearch/#examples,,,,,,,,
46,react-sortable-tree,frontend-collective/react-sortable-tree,react-sortable-tree,other-components,https://github.com/frontend-collective/react-sortable-tree,https://github.com/frontend-collective/react-sortable-tree,MIT,2016-07-22 08:36:25.000,2021-04-07 20:40:38.000,2020-08-10 07:57:42.000,730,300.0,292.0,4063,552.0,2020-08-10 08:00:07.000,2.8.0,65.0,Drag-and-drop sortable component for nested data and hierarchies.,2558.0,2210.0,37.0,28,https://www.npmjs.com/package/react-sortable-tree,2020-08-10 07:56:50.631,348.0,344001.0,344001.0,True,1,,https://frontend-collective.github.io/react-sortable-tree/?path=/story/basics--minimal-implementation,,,,,,,,
47,react-mde,andrerpena/react-mde,react-mde,editors,https://github.com/andrerpena/react-mde,https://github.com/andrerpena/react-mde,MIT,2016-11-26 18:10:16.000,2021-04-18 21:48:52.000,2021-04-05 21:40:24.000,132,52.0,143.0,1238,751.0,2021-04-05 21:53:42.000,11.1.0,107.0,React Markdown Editor.,1360.0,1222.0,48.0,28,https://www.npmjs.com/package/react-mde,2021-04-05 21:46:11.117,138.0,83501.0,83501.0,True,3,,http://andrerpena.me/react-mde/,,,,,,,,
48,React Data Table,jbetancur/react-data-table-component,react-data-table-component,data-tables,https://github.com/jbetancur/react-data-table-component,https://github.com/jbetancur/react-data-table-component,Apache-2.0,2018-03-16 04:31:39.000,2021-04-24 02:28:30.000,2021-04-24 02:21:55.000,195,32.0,466.0,965,787.0,2021-02-23 03:50:10.930,6.11.7,145.0,"A simple table library with built in sorting, pagination, selection, expandable rows and customizable styling.",3660.0,3572.0,37.0,28,https://www.npmjs.com/package/react-data-table-component,2021-04-24 02:21:38.042,88.0,144544.0,144544.0,True,2,,https://jbetancur.github.io/react-data-table-component/,,,,,,,,
