,name,github_id,npm_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,monthly_downloads,show,projectrank_placing,demo_url,github_release_downloads,trending,updated_github_id,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads
18,localForage,localForage/localForage,localforage,,state-management,https://github.com/localForage/localForage,https://github.com/localForage/localForage,Apache-2.0,2013-10-31 00:10:06.000,2021-11-26 06:45:02.000,2021-10-03 10:15:28.000,1139,211.0,488.0,19862,1122.0,2021-08-18 21:22:59.000,1.10.0,62.0,"Offline storage, improved. Wraps IndexedDB, WebSQL, or localStorage using a simple but powerful API.",216056.0,187596.0,111,37,https://www.npmjs.com/package/localforage,2021-08-18 21:22:08.980,28460.0,6157803.0,6158021.0,True,1,,20328.0,,,,,,,
19,Semantic UI React,Semantic-Org/Semantic-UI-React,semantic-ui-react,,ui-frameworks,https://github.com/Semantic-Org/Semantic-UI-React,https://github.com/Semantic-Org/Semantic-UI-React,MIT,2015-06-19 16:47:19.000,2021-12-22 21:38:13.000,2021-10-15 11:28:36.000,3789,148.0,2295.0,12570,3076.0,2021-09-24 10:35:28.000,2.0.4,148.0,The official Semantic-UI-React integration.,152848.0,135918.0,313,37,https://www.npmjs.com/package/semantic-ui-react,2021-01-20 19:57:11.349,16930.0,1063370.0,1063370.0,True,2,https://react.semantic-ui.com/elements/button/,,,,,,,,
20,loglevel,pimterry/loglevel,loglevel,,utils,https://github.com/pimterry/loglevel,https://github.com/pimterry/loglevel,MIT,2013-03-23 20:35:58.000,2021-11-18 12:58:28.369,2021-11-18 12:51:09.000,160,16.0,103.0,2135,289.0,2021-11-18 12:58:28.369,1.8.0,27.0,"Minimal lightweight logging for JavaScript, adding reliable log level methods to wrap any available console.log methods.",6255150.0,5675846.0,30,37,https://www.npmjs.com/package/loglevel,2021-11-18 12:58:28.369,579304.0,45539798.0,45539798.0,True,3,,,,,,,,,
21,bulma,jgthms/bulma,bulma,,ui-frameworks,https://github.com/jgthms/bulma,https://github.com/jgthms/bulma,MIT,2016-01-23 23:48:34.000,2021-12-23 13:09:56.000,2021-12-10 17:16:35.000,3829,356.0,2167.0,44806,1652.0,2021-06-18 17:45:30.000,0.9.3,59.0,Modern CSS framework based on Flexbox.,195613.0,174869.0,377,36,https://www.npmjs.com/package/bulma,2021-06-18 17:42:02.342,20744.0,812236.0,823651.0,True,2,,570798.0,,,,,,,
22,Styled Components,styled-components/styled-components,styled-components,,styling,https://github.com/styled-components/styled-components,https://github.com/styled-components/styled-components,MIT,2016-08-16 06:41:32.000,2021-12-16 18:04:51.000,2021-12-15 16:53:33.000,2182,58.0,2413.0,35511,,2021-10-19 13:37:20.000,5.3.3,291.0,Visual primitives for the component age. Use the best bits of ES6 and CSS to style your apps without stress.,945378.0,891066.0,318,36,https://www.npmjs.com/package/styled-components,2021-10-19 13:31:04.868,54312.0,14078398.0,14078398.0,True,2,,,,,,,,,
23,esbuild,evanw/esbuild,esbuild,,dev-tools,https://github.com/evanw/esbuild,https://github.com/evanw/esbuild,MIT,2016-06-14 16:08:50.000,2021-12-23 05:06:17.000,2021-12-23 05:02:41.000,722,233.0,1398.0,29472,2732.0,2021-12-23 05:06:31.000,0.14.8,301.0,An extremely fast JavaScript and CSS bundler and minifier.,162471.0,162471.0,74,36,https://www.npmjs.com/package/esbuild,2021-12-23 05:06:06.295,0.0,9991077.0,9991077.0,True,2,,,,,,,,,
24,react-use,streamich/react-use,react-use,,others,https://github.com/streamich/react-use,https://github.com/streamich/react-use,Unlicense,2018-10-27 10:16:05.000,2021-12-23 11:14:34.000,2021-12-09 08:11:09.000,2040,410.0,207.0,26894,2908.0,2021-08-31 22:31:47.000,17.3.1,262.0,React Hooks.,20782.0,20274.0,183,36,https://www.npmjs.com/package/react-use,2021-08-31 22:31:44.123,508.0,3121863.0,3121863.0,True,2,,,,,,,,,
25,react-virtualized,bvaughn/react-virtualized,react-virtualized,,data-tables,https://github.com/bvaughn/react-virtualized,https://github.com/bvaughn/react-virtualized,MIT,2015-11-03 00:48:07.000,2021-12-14 08:31:50.000,2021-05-17 21:35:30.000,2845,435.0,708.0,22983,1984.0,2020-12-18 22:18:53.000,9.22.3,294.0,React components for efficiently rendering large lists and tabular data.,47528.0,42072.0,214,36,https://www.npmjs.com/package/react-virtualized,2018-06-01 16:00:52.806,5456.0,3822524.0,3822524.0,True,1,https://bvaughn.github.io/react-virtualized/#/components/List,,,,,,,,
26,Recharts,recharts/recharts,recharts,,data-viz,https://github.com/recharts/recharts,https://github.com/recharts/recharts,MIT,2015-08-07 06:50:27.000,2021-12-21 15:46:23.000,2021-12-21 15:46:23.000,1322,295.0,1992.0,17478,1891.0,2021-12-14 08:13:08.988,2.1.8,185.0,Redefined chart library built with React and D3.,70382.0,63378.0,230,36,https://www.npmjs.com/package/recharts,2021-12-14 08:13:08.988,7004.0,3131617.0,3131617.0,True,1,http://recharts.org/en-US/examples,,,,,,,,
27,react-table,tannerlinsley/react-table,react-table,,data-tables,https://github.com/tannerlinsley/react-table,https://github.com/tannerlinsley/react-table,MIT,2016-10-20 17:25:08.000,2021-12-07 15:00:28.000,2021-11-28 16:20:53.000,2153,224.0,1774.0,15779,1392.0,2021-04-25 22:58:23.000,7.7.0,216.0,Hooks for building fast and extendable tables and datagrids for React.,46441.0,42901.0,267,36,https://www.npmjs.com/package/react-table,2021-04-25 22:58:20.146,3540.0,3887838.0,3887838.0,True,1,,,,,,,,,
28,sweetalert2,sweetalert2/sweetalert2,sweetalert2,,other-components,https://github.com/sweetalert2/sweetalert2,https://github.com/sweetalert2/sweetalert2,MIT,2015-01-03 16:15:52.000,2021-12-20 11:35:53.000,2021-12-20 11:35:53.000,1403,6.0,1444.0,13949,2670.0,2021-12-05 13:23:05.000,11.3.0,593.0,"A beautiful, responsive, highly customizable and accessible (WAI-ARIA) replacement for JavaScript's popup boxes. Zero..",138701.0,131809.0,123,36,https://www.npmjs.com/package/sweetalert2,2021-12-05 13:22:41.210,6892.0,1570826.0,1576559.0,True,1,,103204.0,,,,,,,
29,react-slick,akiran/react-slick,react-slick,,other-components,https://github.com/akiran/react-slick,https://github.com/akiran/react-slick,MIT,2014-11-16 05:14:39.000,2021-12-14 13:34:30.000,2021-12-11 17:16:06.000,1914,410.0,1162.0,10073,1212.0,2021-03-08 05:01:08.649,0.28.1,114.0,React carousel component.,170530.0,152136.0,148,36,https://www.npmjs.com/package/react-slick,2021-03-08 05:01:08.649,18394.0,3426458.0,3426458.0,True,1,,,,,,,,,
30,React Dropzone,react-dropzone/react-dropzone,react-dropzone,,file-handling,https://github.com/react-dropzone/react-dropzone,https://github.com/react-dropzone/react-dropzone,MIT,2014-09-27 11:57:09.000,2021-12-21 08:10:03.000,2021-10-03 00:49:46.000,716,17.0,661.0,8645,560.0,2021-09-23 23:58:10.000,11.4.2,149.0,Simple HTML5 drag-drop zone with React.js.,91609.0,81293.0,170,36,https://www.npmjs.com/package/react-dropzone,2021-09-14 13:21:29.494,10316.0,7262542.0,7262542.0,True,2,https://react-dropzone.js.org/#section-basic-example,,,,,,,,
31,i18next,i18next/i18next,i18next,,utils,https://github.com/i18next/i18next,https://github.com/i18next/i18next,MIT,2011-12-16 12:37:42.000,2021-12-21 19:53:25.000,2021-12-21 19:53:21.000,573,2.0,1122.0,5978,1761.0,2021-12-18 20:39:16.576,21.6.3,346.0,i18next: learn once - translate everywhere.,80917.0,71527.0,210,36,https://www.npmjs.com/package/i18next,2021-12-18 20:39:16.576,9390.0,9395084.0,9395084.0,True,3,,,,,,,,,
32,log4js-node,log4js-node/log4js-node,log4js,,utils,https://github.com/log4js-node/log4js-node,https://github.com/log4js-node/log4js-node,Apache-2.0,2010-01-17 00:57:58.000,2021-12-16 16:43:25.000,2020-05-25 03:14:20.000,751,128.0,627.0,5213,1541.0,2020-05-24 23:01:08.195,6.3.0,134.0,A port of log4js to node.js.,1445895.0,1267925.0,159,36,https://www.npmjs.com/package/log4js,2020-05-24 23:01:08.195,177970.0,11507589.0,11507589.0,False,3,,,,,,,,,
33,Electron,electron/electron,electron,,desktop-apps,https://github.com/electron/electron,https://github.com/electron/electron,MIT,2013-04-12 01:47:36.000,2021-12-22 13:05:02.000,,13032,1556.0,,99435,,2021-12-17 03:20:01.044,16.0.5,657.0,"Build cross-platform desktop apps with JavaScript, HTML, and CSS.",46992.0,,777,35,https://www.npmjs.com/package/electron,2021-12-16 03:47:00.748,46992.0,2166914.0,2166914.0,True,1,,,,,,,,,
34,React Admin,marmelab/react-admin,react-admin,['material-ui'],admin-dashboards,https://github.com/marmelab/react-admin,https://github.com/marmelab/react-admin,MIT,2016-07-13 07:58:54.000,2021-12-23 14:56:37.000,2021-12-22 18:37:54.000,4084,153.0,3258.0,18560,11192.0,2021-12-22 09:44:23.000,3.19.5,189.0,"A frontend Framework for building B2B applications running in the browser on top of REST/GraphQL APIs, using ES6,..",8555.0,8059.0,502,35,https://www.npmjs.com/package/react-admin,2021-12-22 09:43:28.263,496.0,204552.0,204552.0,True,1,https://marmelab.com/react-admin-demo/,,,,,,,,
35,React-Toastify,fkhadra/react-toastify,react-toastify,,notifications,https://github.com/fkhadra/react-toastify,https://github.com/fkhadra/react-toastify,MIT,2016-11-08 12:32:52.000,2021-11-03 18:52:26.000,2021-11-03 18:51:28.000,415,40.0,449.0,8138,1090.0,2021-11-03 18:53:43.000,8.1.0,123.0,React notification made easy !.,141724.0,135788.0,71,35,https://www.npmjs.com/package/react-toastify,2021-11-03 18:52:17.547,5936.0,3604755.0,3604755.0,True,1,https://fkhadra.github.io/react-toastify/introduction/,,,,,,,,
36,lerna,lerna/lerna,lerna,,dev-tools,https://github.com/lerna/lerna,https://github.com/lerna/lerna,MIT,2015-12-04 09:36:55.000,2021-11-11 19:35:14.000,2021-06-02 22:46:25.000,2042,743.0,1481.0,31122,,2021-02-10 22:42:55.000,4.0.0,184.0,A tool for managing JavaScript projects with multiple packages.,133032.0,104870.0,280,34,https://www.npmjs.com/package/lerna,2021-02-10 22:42:31.218,28162.0,5069636.0,5069636.0,True,2,,,,,,,,,
37,react-beautiful-dnd,atlassian/react-beautiful-dnd,react-beautiful-dnd,,other-components,https://github.com/atlassian/react-beautiful-dnd,https://github.com/atlassian/react-beautiful-dnd,Apache-2.0,2017-08-09 03:37:15.000,2021-12-14 00:33:46.000,2021-10-15 06:06:19.000,1918,476.0,993.0,25838,793.0,2021-03-21 23:46:09.000,13.1.0,93.0,Beautiful and accessible drag and drop for lists with React.,37386.0,35402.0,126,34,https://www.npmjs.com/package/react-beautiful-dnd,2021-03-21 23:24:40.308,1984.0,4363294.0,4363294.0,True,2,,,,,,,,,
38,react-testing-library,testing-library/react-testing-library,react-testing-library,,testing,https://github.com/testing-library/react-testing-library,https://github.com/testing-library/react-testing-library,MIT,2018-03-19 13:39:49.000,2021-12-06 13:40:37.000,2021-10-07 12:12:08.000,892,27.0,531.0,15659,,2021-10-03 13:19:49.000,12.1.2,100.0,Simple and complete React DOM testing utilities that encourage good testing practices.,3482533.0,3477901.0,166,34,https://www.npmjs.com/package/react-testing-library,2019-05-30 18:10:43.138,4632.0,357812.0,357812.0,True,3,,,,,,,,,
39,tinymce,tinymce/tinymce,tinymce,,editors,https://github.com/tinymce/tinymce,https://github.com/tinymce/tinymce,LGPL-2.1,2010-01-11 14:46:42.000,2021-12-23 10:37:57.000,2021-12-23 07:18:42.000,1869,866.0,4658.0,10194,24803.0,2021-11-17 04:34:14.764,5.10.2,142.0,"The world's #1 JavaScript library for rich text editing. Available for React, Vue and Angular.",3386.0,378.0,300,34,https://www.npmjs.com/package/tinymce,2021-11-17 04:34:14.764,3008.0,1049710.0,1049710.0,False,1,,,,,,,,,
40,Semantic-UI,Semantic-Org/Semantic-UI,semantic-ui,,ui-frameworks,https://github.com/Semantic-Org/Semantic-UI,https://github.com/Semantic-Org/Semantic-UI,MIT,2013-04-08 23:32:04.000,2021-12-22 11:19:19.000,2018-10-21 20:59:02.000,5139,1055.0,5233.0,49742,6684.0,2018-10-21 21:03:55.194,2.4.2,100.0,Semantic is a UI component framework based around useful principles from natural language.,17292.0,12920.0,225,33,https://www.npmjs.com/package/semantic-ui,2018-10-21 21:03:55.194,4372.0,36021.0,36064.0,False,2,,4036.0,1.0,,,,,,
41,Draft JS,facebook/draft-js,draft-js,,editors,https://github.com/facebook/draft-js,https://github.com/facebook/draft-js,MIT,2016-02-19 20:18:26.000,2021-12-23 03:23:36.000,2021-12-03 08:56:18.000,2469,905.0,957.0,21196,,2020-08-17 16:40:16.000,0.11.7,32.0,A React framework for building text editors.,118721.0,100303.0,315,33,https://www.npmjs.com/package/draft-js,2020-08-17 16:36:23.849,18418.0,3040480.0,3040480.0,True,1,,,,,,,,,
42,emotion,emotion-js/emotion,@emotion/react,,styling,https://github.com/emotion-js/emotion,https://github.com/emotion-js/emotion,MIT,2017-05-27 04:23:45.000,2021-12-22 17:43:50.000,2021-12-22 17:43:50.000,920,171.0,1232.0,14198,,2021-12-21 09:17:43.000,@emotion/babel-plugin@11.7.2,100.0,CSS-in-JS library designed for high performance style composition.,83922.0,83922.0,277,33,https://www.npmjs.com/package/@emotion/react,2021-12-12 22:28:40.805,0.0,9044097.0,9044097.0,True,3,,,,,,,,,
43,umi,umijs/umi,umi,,cms-frameworks,https://github.com/umijs/umi,https://github.com/umijs/umi,MIT,2017-11-22 10:09:36.000,2021-12-23 06:49:18.000,2021-12-21 06:59:14.000,1953,350.0,4205.0,11735,4498.0,2021-09-28 05:56:20.000,3.5.20,526.0,Pluggable enterprise-level react application framework.,2135.0,921.0,318,33,https://www.npmjs.com/package/umi,2021-12-09 07:59:31.668,1214.0,118722.0,118722.0,True,3,,,,,,,,,
44,nivo,plouc/nivo,@nivo/core,,data-viz,https://github.com/plouc/nivo,https://github.com/plouc/nivo,MIT,2016-04-16 03:27:56.000,2021-12-23 08:34:30.000,2021-12-23 08:34:26.000,772,95.0,1105.0,9570,1611.0,2021-12-17 01:51:24.000,0.75.0,60.0,"nivo provides a rich set of dataviz components, built on top of the awesome d3 and React libraries.",1570.0,1268.0,164,33,https://www.npmjs.com/package/@nivo/core,2021-12-17 01:49:50.132,302.0,957180.0,957180.0,True,1,https://nivo.rocks/components/,,,,,,,,
45,ag-Grid,ag-grid/ag-grid,ag-grid-community,,data-tables,https://github.com/ag-grid/ag-grid,https://github.com/ag-grid/ag-grid,MIT,2014-12-23 16:20:14.000,2021-12-23 01:51:11.000,2021-12-23 01:51:07.000,1388,37.0,4294.0,7858,21406.0,2021-12-17 15:29:26.938,26.2.1,100.0,The best JavaScript Data Table for building Enterprise Applications. Supports React / Angular / Vue / Plain JavaScript.,1667.0,1021.0,132,33,https://www.npmjs.com/package/ag-grid-community,2021-12-17 15:29:26.938,646.0,1140423.0,1140423.0,True,2,,,,,,,,,
46,redux-toolkit,reduxjs/redux-toolkit,redux-toolkit,,state-management,https://github.com/reduxjs/redux-toolkit,https://github.com/reduxjs/redux-toolkit,MIT,2018-03-03 21:21:53.000,2021-12-23 08:27:52.000,2021-12-20 22:12:39.000,557,97.0,930.0,6893,1412.0,2021-12-16 03:52:22.000,1.7.1,65.0,"The official, opinionated, batteries-included toolset for efficient Redux development.",149905.0,149901.0,197,33,https://www.npmjs.com/package/redux-toolkit,2015-10-21 03:50:29.233,4.0,12815.0,12815.0,True,2,,,,,,,,,
47,React Chartjs 2,reactchartjs/react-chartjs-2,react-chartjs-2,,data-viz,https://github.com/reactchartjs/react-chartjs-2,https://github.com/reactchartjs/react-chartjs-2,MIT,2016-05-06 22:01:08.000,2021-12-22 19:08:28.000,2021-12-21 18:26:43.000,898,122.0,528.0,4675,441.0,2021-11-22 20:38:25.000,4.0.0,74.0,"React components for Chart.js, the most popular charting library.",112419.0,105695.0,68,33,https://www.npmjs.com/package/react-chartjs-2,2021-11-22 20:36:55.002,6724.0,1918658.0,1918658.0,True,1,https://reactchartjs.github.io/react-chartjs-2/,,,,,,,,
48,material-table,mbrn/material-table,material-table,['material-ui'],data-tables,https://github.com/mbrn/material-table,https://github.com/mbrn/material-table,MIT,2018-08-06 13:15:08.000,2021-12-15 06:51:43.000,2021-04-21 11:22:33.000,1048,101.0,2381.0,3204,1576.0,2021-04-21 11:24:11.402,1.69.3,187.0,Datatable for React based on material-ui's table with additional features.,18576.0,18048.0,198,33,https://www.npmjs.com/package/material-table,2021-04-21 11:24:11.402,528.0,534060.0,534060.0,True,2,,,,,,,,,
49,Slate,ianstormtaylor/slate,slate,,editors,https://github.com/ianstormtaylor/slate,https://github.com/ianstormtaylor/slate,MIT,2016-06-18 01:52:42.000,2021-12-23 12:25:15.000,2021-12-23 12:22:05.000,2566,444.0,2307.0,23137,,2021-12-23 12:25:15.000,slate@0.72.3,605.0,A completely customizable framework for building rich text editors. (Currently in beta.).,75299.0,68301.0,455,32,https://www.npmjs.com/package/slate,2021-04-01 02:10:51.453,6998.0,1227624.0,1227624.0,True,1,https://www.slatejs.org/examples/richtext,,,,,,,,
50,Blueprint,palantir/blueprint,@blueprintjs/core,,ui-frameworks,https://github.com/palantir/blueprint,https://github.com/palantir/blueprint,Apache-2.0,2016-10-25 21:17:50.000,2021-12-21 23:03:44.000,2021-12-09 20:31:49.000,1937,667.0,1963.0,18389,,2021-12-09 20:41:43.926,3.52.0,171.0,A React-based UI toolkit for the web.,12629.0,10551.0,294,32,https://www.npmjs.com/package/@blueprintjs/core,2021-12-14 18:39:53.317,2078.0,748139.0,748139.0,True,2,https://blueprintjs.com/docs/,,,,,,,,
