,name,github_id,npm_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,monthly_downloads,show,projectrank_placing,trending,demo_url,github_release_downloads,updated_github_id,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads
63,react-json-view,mac-s-g/react-json-view,react-json-view,,file-handling,https://github.com/mac-s-g/react-json-view,https://github.com/mac-s-g/react-json-view,MIT,2017-03-26 06:01:36.000,2021-10-16 15:44:24.000,2021-03-09 03:27:31.000,320,128.0,89.0,2306,732.0,2021-03-09 03:08:46.252,1.21.3,111.0,JSON viewer for react.,23484.0,22490.0,33,31,https://www.npmjs.com/package/react-json-view,2021-03-09 03:08:46.252,994.0,1331525.0,1331525.0,True,2,,https://mac-s-g.github.io/react-json-view/demo/dist/,,,,,,,
64,uppy,transloadit/uppy,uppy,,file-handling,https://github.com/transloadit/uppy,https://github.com/transloadit/uppy,MIT,2015-11-16 12:32:33.000,2021-11-17 09:08:02.000,2021-11-17 08:59:59.000,1624,100.0,1523.0,24758,,2021-11-08 15:15:05.201,2.2.3,150.0,The next open source file uploader for web browsers.,1647.0,1531.0,322,30,https://www.npmjs.com/package/uppy,2021-11-08 15:15:05.201,116.0,69705.0,69705.0,True,2,,,,,,,,,
65,visx,airbnb/visx,@visx/group,,data-viz,https://github.com/airbnb/visx,https://github.com/airbnb/visx,MIT,2017-03-15 16:25:41.000,2021-11-11 20:57:27.000,2021-11-11 20:54:34.000,542,105.0,501.0,14417,3016.0,2021-08-17 20:42:16.915,2.1.0,76.0,visx | visualization components.,121.0,121.0,127,30,https://www.npmjs.com/package/@visx/group,2021-08-10 07:12:40.063,0.0,457706.0,457706.0,True,2,,https://airbnb.io/visx/gallery,,,,,,,
66,fluentui,microsoft/fluentui,@fluentui/react,,ui-frameworks,https://github.com/microsoft/fluentui,https://github.com/microsoft/fluentui,MIT,2016-06-06 15:03:44.000,2021-11-17 17:39:56.000,2021-11-17 07:36:22.000,2042,998.0,7655.0,12443,12327.0,2021-11-17 07:35:30.721,8.42.2,430.0,"Fluent UI web represents a collection of utilities, React components, and web components for building web applications.",5.0,5.0,716,30,https://www.npmjs.com/package/@fluentui/react,2021-11-17 07:35:30.721,0.0,289332.0,289332.0,True,2,,,,,,,,,
67,zustand,pmndrs/zustand,zustand,,state-management,https://github.com/pmndrs/zustand,https://github.com/pmndrs/zustand,MIT,2019-04-09 09:10:06.000,2021-11-17 12:04:10.000,2021-11-16 13:22:16.000,312,22.0,295.0,11743,,2021-11-09 14:08:23.000,3.6.5,79.0,Bear necessities for state management in React.,8134.0,8114.0,76,30,https://www.npmjs.com/package/zustand,2021-11-16 14:27:22.215,20.0,885011.0,885011.0,True,3,,,,,,,,,
68,blitz,blitz-js/blitz,blitz,,cms-frameworks,https://github.com/blitz-js/blitz,https://github.com/blitz-js/blitz,MIT,2020-02-17 21:54:15.000,2021-11-17 16:29:37.000,2021-11-17 16:29:35.000,591,156.0,908.0,10061,212.0,2021-11-17 16:39:55.000,0.43.0,348.0,The Fullstack React Framework built on Next.js.,1260.0,1254.0,268,30,https://www.npmjs.com/package/blitz,2021-11-17 16:29:27.558,6.0,19964.0,19964.0,True,3,,,,,,,,,
69,Rebass,rebassjs/rebass,rebass,,ui-frameworks,https://github.com/rebassjs/rebass,https://github.com/rebassjs/rebass,MIT,2015-02-11 14:48:09.000,2021-10-31 08:29:24.000,2021-08-03 19:54:17.000,604,74.0,429.0,7538,2024.0,2019-10-28 19:08:45.057,4.0.7,109.0,React primitive UI components built with styled-system.,12321.0,10833.0,58,30,https://www.npmjs.com/package/rebass,2019-10-28 19:08:45.057,1488.0,295494.0,295494.0,True,2,,https://codesandbox.io/s/github/rebassjs/rebass/tree/master/examples/sandbox,,,,,,,
70,BizCharts,alibaba/BizCharts,bizcharts,,data-viz,https://github.com/alibaba/BizCharts,https://github.com/alibaba/BizCharts,MIT,2017-11-10 08:27:54.000,2021-11-16 10:47:22.533,2021-11-01 09:16:03.000,650,287.0,991.0,5745,972.0,2021-10-19 12:56:01.000,3.5.10,228.0,Powerful data visualization library based on G2 and React.,12796.0,11564.0,79,30,https://www.npmjs.com/package/bizcharts,2021-11-16 10:47:22.533,1232.0,115525.0,115525.0,True,2,,,,,,,,,
71,react-monaco-editor,react-monaco-editor/react-monaco-editor,react-monaco-editor,,editors,https://github.com/react-monaco-editor/react-monaco-editor,https://github.com/react-monaco-editor/react-monaco-editor,MIT,2016-09-05 07:11:05.000,2021-11-02 20:47:03.000,2021-11-02 20:47:03.000,284,26.0,240.0,2481,424.0,2021-10-26 20:47:08.479,0.46.0,71.0,Monaco Editor for React.,10542.0,9946.0,64,30,https://www.npmjs.com/package/react-monaco-editor,2021-10-26 20:47:08.479,596.0,345952.0,345952.0,True,2,,,,,,,,,
72,MUI-Datatables,gregnb/mui-datatables,mui-datatables,['material-ui'],data-tables,https://github.com/gregnb/mui-datatables,https://github.com/gregnb/mui-datatables,MIT,2017-11-04 19:49:44.000,2021-10-30 11:06:48.000,2021-10-30 11:06:48.000,798,496.0,786.0,2215,984.0,2021-10-25 12:05:16.226,4.0.0,148.0,Datatables for React using Material-UI - https://www.material-ui-datatables.com.,6279.0,6025.0,140,30,https://www.npmjs.com/package/mui-datatables,2021-10-25 12:05:16.226,254.0,241291.0,241291.0,True,2,,,,,,,,,
73,react-copy-to-clipboard,nkbt/react-copy-to-clipboard,react-copy-to-clipboard,,other-components,https://github.com/nkbt/react-copy-to-clipboard,https://github.com/nkbt/react-copy-to-clipboard,MIT,2015-07-04 09:10:02.000,2021-08-17 15:55:10.000,2021-08-17 15:55:09.000,113,18.0,68.0,1853,515.0,2021-08-17 13:21:12.109,5.0.4,28.0,Copy-to-clipboard React component.,60909.0,54993.0,18,30,https://www.npmjs.com/package/react-copy-to-clipboard,2021-08-17 13:21:12.109,5916.0,3273191.0,3273191.0,True,2,,,,,,,,,
74,react-avatar-editor,mosch/react-avatar-editor,react-avatar-editor,,other-components,https://github.com/mosch/react-avatar-editor,https://github.com/mosch/react-avatar-editor,MIT,2014-12-12 01:22:23.000,2021-09-03 07:54:44.000,2021-09-03 07:54:44.000,327,3.0,209.0,1830,529.0,2021-07-23 09:01:09.370,12.0.0,67.0,Small avatar & profile picture component. Resize and crop uploaded images using a intuitive user interface.,4726.0,4312.0,62,30,https://www.npmjs.com/package/react-avatar-editor,2021-07-23 09:01:09.370,414.0,371648.0,371648.0,True,2,,,,,,,,,
75,React Data Table,jbetancur/react-data-table-component,react-data-table-component,,data-tables,https://github.com/jbetancur/react-data-table-component,https://github.com/jbetancur/react-data-table-component,Apache-2.0,2018-03-16 04:31:39.000,2021-11-17 01:16:33.000,2021-11-09 07:04:07.000,242,47.0,563.0,1289,895.0,2021-10-27 01:44:34.049,7.4.5,173.0,"A responsive table library with built-in sorting, pagination, selection, expandable rows, and customizable styling.",5997.0,5909.0,53,30,https://www.npmjs.com/package/react-data-table-component,2021-10-27 01:44:34.049,88.0,214022.0,214022.0,True,2,,https://jbetancur.github.io/react-data-table-component/,,,,,,,
76,chakra-ui,chakra-ui/chakra-ui,chakra-ui,,ui-frameworks,https://github.com/chakra-ui/chakra-ui,https://github.com/chakra-ui/chakra-ui,MIT,2019-08-17 14:27:54.000,2021-11-17 17:32:31.000,2021-11-17 17:25:06.000,1875,122.0,2133.0,22078,,2021-11-12 19:51:52.000,@chakra-ui/checkbox@1.6.1,100.0,"Simple, Modular & Accessible UI Components for your React Applications.",19078.0,19076.0,477,29,https://www.npmjs.com/package/chakra-ui,2019-04-27 08:34:34.655,2.0,2984.0,2984.0,True,3,,,,,,,,,
77,docz,pedronauck/docz,docz,,dev-tools,https://github.com/doczjs/docz,https://github.com/doczjs/docz,MIT,2018-03-17 04:24:10.000,2021-11-09 19:44:23.000,2021-11-09 19:42:48.000,1363,94.0,1119.0,21945,,2020-04-05 08:58:58.000,2.3.1,274.0,It has never been so easy to document your things!.,7101.0,5729.0,130,29,https://www.npmjs.com/package/docz,2021-09-10 12:11:28.492,1372.0,110730.0,110730.0,True,2,,,,doczjs/docz,,,,,
78,relay,facebook/relay,relay,,data-fetching,https://github.com/facebook/relay,https://github.com/facebook/relay,MIT,2015-08-10 22:09:16.000,2021-11-17 15:56:59.000,2021-11-17 15:44:50.000,1642,357.0,1516.0,16094,,2021-09-01 16:29:14.000,12.0.0,66.0,Relay is a JavaScript framework for building data-driven React applications.,4852.0,4774.0,610,29,https://www.npmjs.com/package/relay,2013-04-14 20:53:10.498,78.0,1253.0,1253.0,True,3,,,,,,,,,
79,Evergreen,segmentio/evergreen,evergreen-ui,,ui-frameworks,https://github.com/segmentio/evergreen,https://github.com/segmentio/evergreen,MIT,2017-07-30 10:03:14.000,2021-11-17 16:16:42.000,2021-11-16 23:32:45.000,726,47.0,362.0,11278,794.0,2021-11-16 23:54:51.000,6.6.1,218.0,Evergreen React UI Framework by Segment.,2855.0,2705.0,119,29,https://www.npmjs.com/package/evergreen-ui,2021-11-16 23:45:23.430,150.0,44427.0,44427.0,True,3,,,,,,,,,
80,React-Move,sghall/react-move,react-move,,animations,https://github.com/sghall/react-move,https://github.com/sghall/react-move,MIT,2017-03-20 15:38:13.000,2021-09-20 20:55:33.000,2021-06-13 06:33:28.000,202,1.0,39.0,6384,524.0,2021-06-13 05:41:59.344,6.5.0,60.0,"React Move | Beautiful, data-driven animations for React.",4734.0,4088.0,13,29,https://www.npmjs.com/package/react-move,2021-06-13 05:41:59.344,646.0,431358.0,431358.0,True,1,,https://react-move-docs.netlify.app/#/demos/node-group,,,,,,,
81,ncc,vercel/ncc,@vercel/ncc,,dev-tools,https://github.com/vercel/ncc,https://github.com/vercel/ncc,MIT,2018-11-13 04:00:21.000,2021-11-16 23:03:17.604,2021-11-16 22:53:37.000,200,146.0,294.0,6132,,2021-11-16 23:03:22.000,0.32.0,72.0,"Compile a Node.js project into a single file. Supports TypeScript, binary addons, dynamic requires.",7944.0,7944.0,44,29,https://www.npmjs.com/package/@vercel/ncc,2021-11-16 23:03:17.604,0.0,713203.0,713203.0,True,2,,,,,,,,,
82,twin.macro,ben-rogerson/twin.macro,twin.macro,,styling,https://github.com/ben-rogerson/twin.macro,https://github.com/ben-rogerson/twin.macro,MIT,2020-02-19 04:45:25.000,2021-11-17 03:51:06.000,2021-11-17 03:51:06.000,112,11.0,226.0,4979,763.0,2021-10-27 10:21:43.000,2.8.1,61.0,"Twin blends the magic of Tailwind with the flexibility of css-in-js (emotion, styled-components, stitches and goober)..",4874.0,4874.0,35,29,https://www.npmjs.com/package/twin.macro,2021-10-27 02:11:27.092,0.0,212202.0,212202.0,True,3,,,,,,,,,
83,theme-ui,system-ui/theme-ui,theme-ui,,ui-frameworks,https://github.com/system-ui/theme-ui,https://github.com/system-ui/theme-ui,MIT,2019-04-03 22:10:49.000,2021-11-14 16:47:23.000,2021-11-01 17:54:21.000,528,73.0,512.0,4089,,2021-10-28 09:31:58.000,0.12.0,329.0,"Build consistent, themeable React apps based on constraint-based design principles.",16645.0,15983.0,134,29,https://www.npmjs.com/package/theme-ui,2021-05-19 08:13:11.218,662.0,483671.0,483671.0,True,3,,,,,,,,,
84,react-csv,react-csv/react-csv,react-csv,,file-handling,https://github.com/react-csv/react-csv,https://github.com/react-csv/react-csv,MIT,2016-11-25 12:55:39.000,2021-10-05 18:44:05.000,2020-07-09 05:32:23.000,235,119.0,121.0,845,164.0,2020-04-01 19:55:11.000,2.0.3,30.0,React components to build CSV files on the fly basing on Array/literal object of data.,8523.0,8001.0,27,29,https://www.npmjs.com/package/react-csv,2020-04-01 16:36:39.880,522.0,1035894.0,1035894.0,False,3,,,,,,,,,
85,Ant Design Pro,ant-design/ant-design-pro,,['ant-design'],admin-dashboards,https://github.com/ant-design/ant-design-pro,https://github.com/ant-design/ant-design-pro,MIT,2017-08-25 10:40:44.000,2021-11-17 05:43:50.000,2021-11-15 13:29:06.000,7127,96.0,7767.0,30670,2355.0,2021-07-02 02:42:28.000,5.0.0,23.0,Use Ant Design like a Pro!.,2314.0,2314.0,294,28,,,,,,True,2,,https://preview.pro.ant.design/,,,,,,,
86,muuri,haltu/muuri,muuri,,other-components,https://github.com/haltu/muuri,https://github.com/haltu/muuri,MIT,2015-12-21 07:00:44.000,2021-10-31 19:27:54.000,2021-07-09 19:05:04.000,597,77.0,399.0,9751,516.0,2021-07-09 19:14:08.022,0.9.5,22.0,"Infinite responsive, sortable, filterable and draggable layouts.",837.0,793.0,14,28,https://www.npmjs.com/package/muuri,2021-07-09 19:14:08.022,44.0,67016.0,67016.0,True,2,,,,,,,,,
87,react-vis,uber/react-vis,react-vis,,data-viz,https://github.com/uber/react-vis,https://github.com/uber/react-vis,MIT,2016-02-22 20:45:50.000,2021-09-03 11:19:49.000,2020-07-13 14:33:01.000,820,327.0,507.0,8055,876.0,2019-04-19 03:58:15.000,1.11.7,99.0,Data Visualization Components.,1048.0,,122,28,https://www.npmjs.com/package/react-vis,2017-04-22 00:52:57.632,1048.0,343274.0,343274.0,False,2,,http://uber.github.io/react-vis/examples/showcases/,,,,,,,
88,React Suite,rsuite/rsuite,rsuite,,ui-frameworks,https://github.com/rsuite/rsuite,https://github.com/rsuite/rsuite,MIT,2016-06-06 02:27:46.000,2021-11-17 15:22:57.000,2021-11-17 10:41:13.000,681,104.0,558.0,6261,,2021-11-12 10:06:54.000,5.2.1,239.0,A suite of React components .,4852.0,4720.0,64,28,https://www.npmjs.com/package/rsuite,2021-11-12 09:44:13.657,132.0,240330.0,240330.0,True,3,-3.0,https://rsuitejs.com/components/overview/,,,,,,,
89,carbon,carbon-design-system/carbon,carbon-components-react,,ui-frameworks,https://github.com/carbon-design-system/carbon,https://github.com/carbon-design-system/carbon,Apache-2.0,2017-03-13 14:23:59.000,2021-11-17 15:55:36.000,2021-11-17 15:55:36.000,1166,495.0,4739.0,4934,,2021-11-16 22:09:22.604,7.48.1,953.0,A design system built by IBM.,358.0,38.0,358,28,https://www.npmjs.com/package/carbon-components-react,2021-11-16 22:09:22.604,320.0,204833.0,204910.0,True,3,,,1389.0,,,,,,
90,react-data-grid,adazzle/react-data-grid,react-data-grid,,data-tables,https://github.com/adazzle/react-data-grid,https://github.com/adazzle/react-data-grid,MIT,2015-03-06 10:15:04.000,2021-11-15 09:24:08.000,2021-10-25 09:45:31.000,1892,69.0,1227.0,4932,,2019-04-03 17:25:26.810,6.1.0,1006.0,Feature-rich and customizable data grid React component.,5691.0,4809.0,125,28,https://www.npmjs.com/package/react-data-grid,2021-05-26 14:56:53.386,882.0,288703.0,288703.0,True,3,,,,,,,,,
91,Reactive Search,appbaseio/reactivesearch,@appbaseio/reactivesearch,,other-components,https://github.com/appbaseio/reactivesearch,https://github.com/appbaseio/reactivesearch,Apache-2.0,2017-02-15 15:21:24.000,2021-11-16 07:22:39.000,2021-11-16 04:58:29.000,453,166.0,884.0,4512,2378.0,2021-11-16 05:13:59.000,1.23.2-ue,288.0,Search UI components for React and Vue: powered by appbase.io / Elasticsearch.,304.0,120.0,63,28,https://www.npmjs.com/package/@appbaseio/reactivesearch,2021-11-10 16:49:17.308,184.0,21786.0,21786.0,True,2,,https://opensource.appbase.io/reactivesearch/#examples,,,,,,,
92,polaris-react,Shopify/polaris-react,@shopify/polaris,,ui-frameworks,https://github.com/Shopify/polaris-react,https://github.com/Shopify/polaris-react,MIT,2017-04-20 18:26:34.000,2021-11-17 17:32:33.000,2021-11-16 22:19:58.000,857,380.0,1685.0,4349,,2021-11-12 19:24:01.000,7.3.1,405.0,Shopifys admin product component library.,3604.0,3346.0,294,28,https://www.npmjs.com/package/@shopify/polaris,2021-11-12 17:49:00.802,258.0,404452.0,405019.0,True,3,,,19297.0,,,,,,
93,Perspective,finos/perspective,@finos/perspective,,data-tables,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2021-11-17 16:49:04.000,2021-11-17 15:54:57.000,408,64.0,401.0,3908,4835.0,2021-11-02 19:53:09.000,1.0.1,52.0,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",229.0,215.0,65,28,https://www.npmjs.com/package/@finos/perspective,2021-10-31 00:34:56.329,6.0,7985.0,9806.0,True,3,,https://perspective.finos.org/,,,perspective-python,https://pypi.org/project/perspective-python,2021-11-02 19:53:09.000,8.0,1821.0
94,Monaco React,suren-atoyan/monaco-react,@monaco-editor/react,,editors,https://github.com/suren-atoyan/monaco-react,https://github.com/suren-atoyan/monaco-react,MIT,2019-06-16 07:46:31.000,2021-11-10 08:45:51.000,2021-11-10 08:45:51.000,113,40.0,188.0,1356,380.0,2021-10-03 14:26:32.000,4.3.1,88.0,Monaco Editor for React - use the monaco-editor in any React application without needing to use webpack (or..,3328.0,3306.0,29,28,https://www.npmjs.com/package/@monaco-editor/react,2021-10-03 14:25:47.775,22.0,405165.0,405165.0,True,2,,https://monaco-react.surenatoyan.com/,,,,,,,
95,ant-design-charts,ant-design/ant-design-charts,@ant-design/charts,['ant-design'],data-viz,https://github.com/ant-design/ant-design-charts,https://github.com/ant-design/ant-design-charts,MIT,2020-03-09 09:08:31.000,2021-11-17 12:27:24.664,2021-10-14 08:58:35.000,247,130.0,516.0,891,635.0,2021-09-27 11:34:32.000,1.2.14,92.0,A React Chart Library.,2008.0,2008.0,36,28,https://www.npmjs.com/package/@ant-design/charts,2021-11-17 12:27:24.664,0.0,124535.0,124535.0,True,2,,,,,,,,,
96,React ApexCharts,apexcharts/react-apexcharts,react-apexcharts,,data-viz,https://github.com/apexcharts/react-apexcharts,https://github.com/apexcharts/react-apexcharts,MIT,2018-08-20 13:36:46.000,2021-09-29 11:30:07.000,2021-09-29 11:30:07.000,85,132.0,143.0,844,177.0,2021-04-12 12:08:42.212,1.3.9,24.0,React Component for ApexCharts.,20235.0,19947.0,19,28,https://www.npmjs.com/package/react-apexcharts,2021-04-12 12:08:42.212,288.0,497060.0,497060.0,True,2,,https://apexcharts.com/react-chart-demos/,,,,,,,
97,material-ui-chip-input,TeamWertarbyte/material-ui-chip-input,material-ui-chip-input,['material-ui'],other-components,https://github.com/TeamWertarbyte/material-ui-chip-input,https://github.com/TeamWertarbyte/material-ui-chip-input,MIT,2016-09-07 16:47:10.000,2021-10-21 14:50:06.000,2020-09-08 13:18:49.000,192,38.0,237.0,726,305.0,2019-12-01 15:35:30.000,1.1.0,73.0,A chip input field using Material-UI.,5401.0,4575.0,51,28,https://www.npmjs.com/package/material-ui-chip-input,2019-12-01 15:47:13.811,826.0,254058.0,254058.0,False,2,,https://mui.wertarbyte.com/#material-ui-chip-input,,,,,,,
98,material-ui-dropzone,Yuvaleros/material-ui-dropzone,material-ui-dropzone,['material-ui'],file-handling,https://github.com/Yuvaleros/material-ui-dropzone,https://github.com/Yuvaleros/material-ui-dropzone,MIT,2017-10-16 11:50:16.000,2021-11-09 13:53:39.000,2020-10-01 14:00:45.000,199,94.0,128.0,407,427.0,2020-09-20 20:21:49.283,3.5.0,32.0,A Material-UI file upload dropzone.,3990.0,3878.0,48,28,https://www.npmjs.com/package/material-ui-dropzone,2020-09-20 20:21:49.283,112.0,238757.0,238757.0,False,3,,https://yuvaleros.github.io/material-ui-dropzone/,,,,,,,
99,Bit,teambit/bit,bit-bin,,dev-tools,https://github.com/teambit/bit,https://github.com/teambit/bit,Apache-2.0,2017-01-22 14:51:43.000,2021-11-17 17:16:39.000,2021-11-17 17:12:39.000,780,184.0,1203.0,14311,8891.0,2020-07-13 09:59:04.000,14.8.8,757.0,"Build, distribute, and collaborate on components.",18.0,8.0,62,27,https://www.npmjs.com/package/bit-bin,2021-07-05 14:30:42.755,10.0,15786.0,15896.0,True,3,,,5858.0,,,,,,
100,ReactPage,react-page/react-page,@react-page/editor,,editors,https://github.com/react-page/react-page,https://github.com/react-page/react-page,MIT,2015-05-29 12:19:44.000,2021-11-16 08:30:48.000,2021-11-02 16:40:39.000,579,11.0,641.0,8683,1205.0,2021-11-02 16:48:25.000,4.3.0,267.0,"Next-gen, highly customizable content editor for the browser - based on React and written in TypeScript. WYSIWYG on..",76.0,76.0,52,27,https://www.npmjs.com/package/@react-page/editor,2021-11-02 16:48:15.196,0.0,4895.0,4895.0,True,3,,,,,,,,,
101,React-Datasheet,nadbm/react-datasheet,react-datasheet,,data-tables,https://github.com/nadbm/react-datasheet,https://github.com/nadbm/react-datasheet,MIT,2016-09-25 19:18:17.000,2021-10-17 09:53:27.000,2021-08-05 02:48:08.000,456,116.0,97.0,4837,277.0,2021-02-14 04:56:00.552,1.4.9,46.0,Excel-like data grid (table) component for React.,646.0,586.0,44,27,https://www.npmjs.com/package/react-datasheet,2021-02-14 04:56:00.552,60.0,114391.0,114391.0,True,3,,,,,,,,,
102,react-sortable-tree,frontend-collective/react-sortable-tree,react-sortable-tree,,other-components,https://github.com/frontend-collective/react-sortable-tree,https://github.com/frontend-collective/react-sortable-tree,MIT,2016-07-22 08:36:25.000,2021-08-03 20:06:48.000,2021-06-11 13:41:37.000,802,319.0,297.0,4325,553.0,2020-08-10 08:00:07.000,2.8.0,65.0,Drag-and-drop sortable component for nested data and hierarchies.,3164.0,2816.0,38,27,https://www.npmjs.com/package/react-sortable-tree,2020-08-10 07:56:50.631,348.0,410374.0,410374.0,True,3,,https://frontend-collective.github.io/react-sortable-tree/?path=/story/basics--minimal-implementation,,,,,,,
103,react-refetch,heroku/react-refetch,react-refetch,,data-fetching,https://github.com/heroku/react-refetch,https://github.com/heroku/react-refetch,MIT,2015-11-11 21:02:02.000,2021-10-12 14:35:48.000,2021-10-12 14:35:48.000,151,37.0,102.0,3417,639.0,2019-10-28 22:11:40.841,3.0.1,82.0,"A simple, declarative, and composable way to fetch data for React components.",1065.0,751.0,71,27,https://www.npmjs.com/package/react-refetch,2020-01-20 05:17:56.980,314.0,41467.0,41467.0,True,3,,,,,,,,,
104,react-rte,sstur/react-rte,react-rte,,editors,https://github.com/sstur/react-rte,https://github.com/sstur/react-rte,ISC,2016-02-25 02:36:56.000,2021-08-20 18:01:24.000,2021-05-02 21:12:55.000,422,181.0,145.0,2607,314.0,2016-02-24 23:30:39.985,1.0.0,38.0,Pure React rich text WYSIWYG editor based on draft-js.,2935.0,2461.0,46,27,https://www.npmjs.com/package/react-rte,2016-02-24 23:30:39.985,474.0,133809.0,133809.0,True,3,,,,,,,,,
105,react-digraph,uber/react-digraph,react-digraph,,editors,https://github.com/uber/react-digraph,https://github.com/uber/react-digraph,MIT,2016-11-11 07:43:00.000,2021-09-25 17:52:03.000,2021-09-25 04:17:54.000,250,77.0,98.0,2212,460.0,2021-09-25 04:40:42.000,8.0.0-beta.8,96.0,A library for creating directed graph editors.,281.0,249.0,45,27,https://www.npmjs.com/package/react-digraph,2021-09-25 04:27:21.587,32.0,25920.0,25920.0,True,3,,,,,,,,,
106,Semiotic,nteract/semiotic,semiotic,,data-viz,https://github.com/nteract/semiotic,https://github.com/nteract/semiotic,Apache-2.0,2017-03-16 17:46:24.000,2021-10-26 23:04:43.332,2020-12-02 03:45:24.000,149,43.0,397.0,2194,1988.0,2020-12-02 04:27:28.174,1.20.6,202.0,A data visualization framework combining React & D3.,385.0,319.0,24,27,https://www.npmjs.com/package/semiotic,2021-10-26 23:04:43.332,66.0,24557.0,24557.0,True,3,2.0,https://semiotic.nteract.io/examples,,,,,,,
107,tabler-react,tabler/tabler-react,tabler-react,,ui-frameworks,https://github.com/tabler/tabler-react,https://github.com/tabler/tabler-react,MIT,2018-04-12 21:32:09.000,2021-09-21 03:55:23.000,2021-03-07 23:12:06.000,440,71.0,147.0,1815,1363.0,2019-06-04 21:54:09.577,1.30.1,66.0,React components and demo for the Tabler UI theme.,657.0,615.0,34,27,https://www.npmjs.com/package/tabler-react,2019-06-30 13:10:01.077,42.0,9681.0,9681.0,True,3,,,,,,,,,
108,components,primer/components,@primer/components,,ui-frameworks,https://github.com/primer/react,https://github.com/primer/react,MIT,2018-02-17 00:09:05.000,2021-11-17 17:34:18.000,2021-11-17 17:18:09.000,213,34.0,390.0,1435,,2021-10-27 20:18:18.000,31.1.0,3485.0,A React implementation of GitHub's Primer Design System.,1663.0,1615.0,83,27,https://www.npmjs.com/package/@primer/components,2021-11-01 17:57:00.712,48.0,139940.0,139940.0,True,3,,,,primer/react,,,,,
109,fullcalendar-react,fullcalendar/fullcalendar-react,@fullcalendar/react,,other-components,https://github.com/fullcalendar/fullcalendar-react,https://github.com/fullcalendar/fullcalendar-react,MIT,2018-12-03 21:32:44.000,2021-11-03 04:11:23.000,2021-11-03 03:48:13.000,60,22.0,122.0,1074,184.0,2021-11-03 04:09:30.051,5.10.1,26.0,An official React component for FullCalendar.,6998.0,6878.0,3,27,https://www.npmjs.com/package/@fullcalendar/react,2021-11-03 04:09:30.051,120.0,405086.0,405086.0,True,3,,,,,,,,,
110,why-did-you-render,welldone-software/why-did-you-render,why-did-you-render,,dev-tools,https://github.com/welldone-software/why-did-you-render,https://github.com/welldone-software/why-did-you-render,MIT,2018-11-10 19:31:09.000,2021-11-14 16:36:23.000,2021-11-14 16:36:21.000,122,16.0,147.0,7481,410.0,2021-11-14 16:43:54.000,6.2.3,81.0,why-did-you-render by Welldone Software monkey patches React to notify you about potentially avoidable re-renders...,4162.0,4162.0,28,26,https://www.npmjs.com/package/why-did-you-render,2020-05-17 14:12:57.191,,173.0,173.0,True,3,,,,,,,,,
111,react-diagrams,projectstorm/react-diagrams,@projectstorm/react-diagrams,,data-viz,https://github.com/projectstorm/react-diagrams,https://github.com/projectstorm/react-diagrams,MIT,2016-06-03 09:10:01.000,2021-11-12 17:17:34.000,2021-11-12 17:17:34.000,953,252.0,467.0,6513,842.0,2021-08-10 00:10:06.057,6.6.1,29.0,"a super simple, no-nonsense diagramming library written in react that just works.",188.0,174.0,82,26,https://www.npmjs.com/package/@projectstorm/react-diagrams,2021-08-10 00:10:06.057,14.0,40985.0,40985.0,True,3,,,,,,,,,
112,searchkit,searchkit/searchkit,searchkit,,other-components,https://github.com/searchkit/searchkit,https://github.com/searchkit/searchkit,Apache-2.0,2015-11-19 18:27:43.000,2021-11-16 22:33:13.000,2021-11-14 11:53:04.000,414,33.0,530.0,4324,,2021-11-03 19:04:48.000,3.0.0-canary.46,93.0,GraphQL API & React UI components for Elasticsearch. The easiest way to build a great search experience.,888.0,602.0,53,26,https://www.npmjs.com/package/searchkit,2021-01-13 21:30:25.068,286.0,15624.0,15624.0,True,3,,,,,,,,,
113,React Hot Toast,timolins/react-hot-toast,react-hot-toast,,notifications,https://github.com/timolins/react-hot-toast,https://github.com/timolins/react-hot-toast,MIT,2020-12-07 22:05:40.000,2021-11-04 10:02:59.000,2021-09-05 13:04:41.000,119,38.0,48.0,4095,,2021-08-24 10:28:50.000,2.1.1,12.0,Smoking hot React Notifications.,5743.0,5743.0,17,26,https://www.npmjs.com/package/react-hot-toast,2021-08-24 10:28:22.073,0.0,417198.0,417198.0,True,3,,https://react-hot-toast.com/,,,,,,,
114,dnd-kit,clauderic/dnd-kit,@dnd-kit/core,,other-components,https://github.com/clauderic/dnd-kit,https://github.com/clauderic/dnd-kit,MIT,2020-11-26 00:46:52.000,2021-11-14 20:08:42.022,2021-11-14 20:03:42.000,129,82.0,206.0,3224,300.0,2021-10-25 16:09:28.000,@dnd-kit/core@4.0.1,58.0,"A modern, lightweight, performant, accessible and extensible drag & drop toolkit for React.",188.0,188.0,25,26,https://www.npmjs.com/package/@dnd-kit/core,2021-11-14 20:08:42.022,0.0,587593.0,587593.0,True,3,,,,,,,,,
