,name,github_id,npm_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,monthly_downloads,show,projectrank_placing,demo_url,github_release_downloads,trending,updated_github_id,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads
51,emotion,emotion-js/emotion,@emotion/react,,styling,https://github.com/emotion-js/emotion,https://github.com/emotion-js/emotion,MIT,2017-05-27 04:23:45.000,2021-11-17 16:01:50.000,2021-11-14 07:09:07.000,901,159.0,1219.0,14009,,2021-11-14 07:12:17.000,@emotion/react@11.6.0,100.0,CSS-in-JS library designed for high performance style composition.,49602.0,49602.0,275,32,https://www.npmjs.com/package/@emotion/react,2021-11-14 07:12:14.714,0.0,8086287.0,8086287.0,True,3,,,,,,,,,
52,Grommet,grommet/grommet,grommet,,ui-frameworks,https://github.com/grommet/grommet,https://github.com/grommet/grommet,Apache-2.0,2015-03-24 08:54:10.000,2021-11-17 23:51:44.980,2021-11-17 23:29:47.000,933,225.0,2578.0,7641,6111.0,2021-11-17 23:52:02.000,2.19.0,137.0,"a react-based framework that provides accessibility, modularity, responsiveness, and theming in a tidy package.",8376.0,7144.0,321,32,https://www.npmjs.com/package/grommet,2021-11-17 23:51:44.980,1232.0,108535.0,108563.0,True,2,https://v2.grommet.io/components,1881.0,,,,,,,
53,redux-toolkit,reduxjs/redux-toolkit,redux-toolkit,,state-management,https://github.com/reduxjs/redux-toolkit,https://github.com/reduxjs/redux-toolkit,MIT,2018-03-03 21:21:53.000,2021-11-16 17:08:39.000,2021-11-13 04:50:26.000,522,85.0,877.0,6681,1160.0,2021-10-05 02:15:16.000,1.6.2,62.0,"The official, opinionated, batteries-included toolset for efficient Redux development.",134659.0,134655.0,181,32,https://www.npmjs.com/package/redux-toolkit,2015-10-21 03:50:29.233,4.0,7944.0,7944.0,True,2,,,,,,,,,
54,React Ace,securingsincity/react-ace,react-ace,,editors,https://github.com/securingsincity/react-ace,https://github.com/securingsincity/react-ace,MIT,2014-11-29 05:15:14.000,2021-11-18 01:00:56.000,2021-11-04 01:38:59.000,540,120.0,287.0,3312,853.0,2021-10-22 01:16:22.000,9.5.0,94.0,React Ace Component.,17760.0,14180.0,116,32,https://www.npmjs.com/package/react-ace,2021-07-31 20:44:51.577,3580.0,1495370.0,1495382.0,True,1,https://securingsincity.github.io/react-ace/,937.0,,,,,,,
55,editor.js,codex-team/editor.js,@editorjs/editorjs,,editors,https://github.com/codex-team/editor.js,https://github.com/codex-team/editor.js,Apache-2.0,2015-11-28 20:56:35.000,2021-11-16 12:12:19.000,2021-10-06 08:35:44.000,1312,433.0,607.0,16828,523.0,2021-09-20 15:59:27.000,2.22.3,40.0,A block-styled editor with clean JSON output.,2608.0,2534.0,36,31,https://www.npmjs.com/package/@editorjs/editorjs,2021-10-06 08:50:45.615,74.0,83762.0,83809.0,True,2,,2736.0,,,,,,,
56,sql.js,sql-js/sql.js,sql.js,,others,https://github.com/sql-js/sql.js,https://github.com/sql-js/sql.js,MIT,2012-02-27 03:05:49.000,2021-09-30 15:31:29.334,2021-09-30 15:23:15.000,901,101.0,264.0,9505,482.0,2021-09-30 15:31:29.334,1.6.2,33.0,A javascript library to run SQLite on the web.,4232.0,3434.0,42,31,https://www.npmjs.com/package/sql.js,2021-09-30 15:31:29.334,798.0,289485.0,290101.0,True,2,,14806.0,,,,,,,
57,Victory,FormidableLabs/victory,victory,,data-viz,https://github.com/FormidableLabs/victory,https://github.com/FormidableLabs/victory,MIT,2015-07-02 22:36:50.000,2021-11-03 21:53:38.283,2021-11-03 21:53:26.000,456,170.0,1281.0,9192,,2021-11-03 21:53:38.283,36.2.0,213.0,A collection of composable React components for building interactive data visualizations.,12256.0,10884.0,289,31,https://www.npmjs.com/package/victory,2021-11-03 21:53:38.283,1372.0,713848.0,713848.0,True,2,https://formidable.com/open-source/victory/gallery/,,,,,,,,
58,baseweb,uber/baseweb,baseui,,ui-frameworks,https://github.com/uber/baseweb,https://github.com/uber/baseweb,MIT,2018-03-09 01:32:10.000,2021-11-18 02:21:50.000,2021-11-17 01:19:10.000,650,99.0,767.0,7077,2944.0,2021-11-16 22:24:36.117,10.6.0,638.0,A React Component library implementing the Base design language.,2501.0,2457.0,215,31,https://www.npmjs.com/package/baseui,2021-11-16 22:24:36.117,44.0,174471.0,174471.0,True,2,,,,,,,,,
59,react-draft-wysiwyg,jpuri/react-draft-wysiwyg,react-draft-wysiwyg,,editors,https://github.com/jpuri/react-draft-wysiwyg,https://github.com/jpuri/react-draft-wysiwyg,MIT,2016-09-04 18:33:34.000,2021-10-06 15:23:02.000,2021-05-05 01:18:14.000,969,564.0,364.0,5386,826.0,2021-05-05 01:18:31.148,1.14.7,130.0,A Wysiwyg editor build on top of ReactJS and DraftJS. https://jpuri.github.io/react-draft-wysiwyg.,18028.0,16456.0,83,31,https://www.npmjs.com/package/react-draft-wysiwyg,2021-05-05 01:18:31.148,1572.0,749432.0,749432.0,True,2,,,,,,,,,
60,react-quill,zenoamaro/react-quill,react-quill,,editors,https://github.com/zenoamaro/react-quill,https://github.com/zenoamaro/react-quill,MIT,2014-11-07 12:25:40.000,2021-09-01 02:07:24.000,2021-08-18 17:37:34.000,662,194.0,411.0,4694,425.0,2020-03-29 19:25:46.394,1.3.5,48.0,A Quill component for React.,19665.0,18111.0,52,31,https://www.npmjs.com/package/react-quill,2020-03-29 18:18:10.355,1554.0,978602.0,978604.0,True,2,,185.0,,,,,,,
61,Notistack,iamhosseindhv/notistack,notistack,['material-ui'],notifications,https://github.com/iamhosseindhv/notistack,https://github.com/iamhosseindhv/notistack,MIT,2018-08-04 21:05:47.000,2021-11-06 14:18:58.000,2021-10-31 03:49:11.000,248,23.0,292.0,2509,480.0,2021-10-31 03:52:26.752,2.0.3,92.0,Highly customizable notification snackbars (toasts) that can be stacked on top of each other.,14480.0,13974.0,45,31,https://www.npmjs.com/package/notistack,2021-10-31 03:39:16.160,506.0,1838247.0,1838247.0,True,3,https://iamhosseindhv.com/notistack/demos,,,,,,,,
62,primereact,primefaces/primereact,primereact,,ui-frameworks,https://github.com/primefaces/primereact,https://github.com/primefaces/primereact,MIT,2016-12-16 15:56:27.000,2021-11-18 13:51:47.000,2021-11-18 13:51:44.000,512,210.0,1914.0,2329,5103.0,2021-11-15 12:10:57.000,7.0.1,95.0,The Most Complete React UI Component Library.,7102.0,6774.0,126,31,https://www.npmjs.com/package/primereact,2021-11-15 12:10:26.223,328.0,194879.0,194879.0,True,2,,,,,,,,,
63,react-json-view,mac-s-g/react-json-view,react-json-view,,file-handling,https://github.com/mac-s-g/react-json-view,https://github.com/mac-s-g/react-json-view,MIT,2017-03-26 06:01:36.000,2021-10-16 15:44:24.000,2021-03-09 03:27:31.000,320,128.0,89.0,2308,732.0,2021-03-09 03:08:46.252,1.21.3,111.0,JSON viewer for react.,23531.0,22537.0,33,31,https://www.npmjs.com/package/react-json-view,2021-03-09 03:08:46.252,994.0,1338320.0,1338320.0,True,2,https://mac-s-g.github.io/react-json-view/demo/dist/,,,,,,,,
64,uppy,transloadit/uppy,uppy,,file-handling,https://github.com/transloadit/uppy,https://github.com/transloadit/uppy,MIT,2015-11-16 12:32:33.000,2021-11-18 11:13:05.000,2021-11-18 11:04:07.000,1624,100.0,1523.0,24762,,2021-11-08 15:15:05.201,2.2.3,150.0,The next open source file uploader for web browsers.,1648.0,1532.0,323,30,https://www.npmjs.com/package/uppy,2021-11-08 15:15:05.201,116.0,70257.0,70257.0,True,2,,,,,,,,,
65,visx,airbnb/visx,@visx/group,,data-viz,https://github.com/airbnb/visx,https://github.com/airbnb/visx,MIT,2017-03-15 16:25:41.000,2021-11-11 20:57:27.000,2021-11-11 20:54:34.000,542,105.0,501.0,14422,3016.0,2021-08-17 20:42:16.915,2.1.0,76.0,visx | visualization components.,121.0,121.0,127,30,https://www.npmjs.com/package/@visx/group,2021-08-10 07:12:40.063,0.0,464080.0,464080.0,True,2,https://airbnb.io/visx/gallery,,,,,,,,
66,fluentui,microsoft/fluentui,@fluentui/react,,ui-frameworks,https://github.com/microsoft/fluentui,https://github.com/microsoft/fluentui,MIT,2016-06-06 15:03:44.000,2021-11-18 15:04:23.000,2021-11-18 13:12:33.000,2042,1001.0,7659.0,12442,12332.0,2021-11-18 07:28:32.902,8.42.3,431.0,"Fluent UI web represents a collection of utilities, React components, and web components for building web applications.",5.0,5.0,716,30,https://www.npmjs.com/package/@fluentui/react,2021-11-18 07:28:32.902,0.0,291279.0,291279.0,True,2,,,,,,,,,
67,zustand,pmndrs/zustand,zustand,,state-management,https://github.com/pmndrs/zustand,https://github.com/pmndrs/zustand,MIT,2019-04-09 09:10:06.000,2021-11-17 12:04:10.000,2021-11-16 13:22:16.000,312,22.0,297.0,11754,,2021-11-09 14:08:23.000,3.6.5,79.0,Bear necessities for state management in React.,8186.0,8166.0,76,30,https://www.npmjs.com/package/zustand,2021-11-16 14:27:22.215,20.0,899904.0,899904.0,True,3,,,,,,,,,
68,blitz,blitz-js/blitz,blitz,,cms-frameworks,https://github.com/blitz-js/blitz,https://github.com/blitz-js/blitz,MIT,2020-02-17 21:54:15.000,2021-11-18 14:50:45.000,2021-11-18 14:50:43.000,591,156.0,910.0,10065,212.0,2021-11-17 16:39:55.000,0.43.0,348.0,The Fullstack React Framework built on Next.js.,1261.0,1255.0,268,30,https://www.npmjs.com/package/blitz,2021-11-17 16:29:27.558,6.0,20247.0,20247.0,True,3,,,,,,,,,
69,Rebass,rebassjs/rebass,rebass,,ui-frameworks,https://github.com/rebassjs/rebass,https://github.com/rebassjs/rebass,MIT,2015-02-11 14:48:09.000,2021-10-31 08:29:24.000,2021-08-03 19:54:17.000,604,74.0,429.0,7538,2024.0,2019-10-28 19:08:45.057,4.0.7,109.0,React primitive UI components built with styled-system.,12335.0,10847.0,58,30,https://www.npmjs.com/package/rebass,2019-10-28 19:08:45.057,1488.0,296865.0,296865.0,True,2,https://codesandbox.io/s/github/rebassjs/rebass/tree/master/examples/sandbox,,,,,,,,
70,BizCharts,alibaba/BizCharts,bizcharts,,data-viz,https://github.com/alibaba/BizCharts,https://github.com/alibaba/BizCharts,MIT,2017-11-10 08:27:54.000,2021-11-16 10:47:22.533,2021-11-01 09:16:03.000,650,287.0,991.0,5746,972.0,2021-10-19 12:56:01.000,3.5.10,228.0,Powerful data visualization library based on G2 and React.,12802.0,11570.0,79,30,https://www.npmjs.com/package/bizcharts,2021-11-16 10:47:22.533,1232.0,115949.0,115949.0,True,2,,,,,,,,,
71,react-monaco-editor,react-monaco-editor/react-monaco-editor,react-monaco-editor,,editors,https://github.com/react-monaco-editor/react-monaco-editor,https://github.com/react-monaco-editor/react-monaco-editor,MIT,2016-09-05 07:11:05.000,2021-11-02 20:47:03.000,2021-11-02 20:47:03.000,284,26.0,240.0,2482,424.0,2021-10-26 20:47:08.479,0.46.0,71.0,Monaco Editor for React.,10552.0,9956.0,64,30,https://www.npmjs.com/package/react-monaco-editor,2021-10-26 20:47:08.479,596.0,346559.0,346559.0,True,2,,,,,,,,,
72,MUI-Datatables,gregnb/mui-datatables,mui-datatables,['material-ui'],data-tables,https://github.com/gregnb/mui-datatables,https://github.com/gregnb/mui-datatables,MIT,2017-11-04 19:49:44.000,2021-11-18 09:56:01.000,2021-10-30 11:06:48.000,798,496.0,786.0,2215,984.0,2021-10-25 12:05:16.226,4.0.0,148.0,Datatables for React using Material-UI - https://www.material-ui-datatables.com.,6288.0,6034.0,140,30,https://www.npmjs.com/package/mui-datatables,2021-10-25 12:05:16.226,254.0,242112.0,242112.0,True,2,,,,,,,,,
73,react-copy-to-clipboard,nkbt/react-copy-to-clipboard,react-copy-to-clipboard,,other-components,https://github.com/nkbt/react-copy-to-clipboard,https://github.com/nkbt/react-copy-to-clipboard,MIT,2015-07-04 09:10:02.000,2021-08-17 15:55:10.000,2021-08-17 15:55:09.000,113,18.0,68.0,1854,515.0,2021-08-17 13:21:12.109,5.0.4,28.0,Copy-to-clipboard React component.,60987.0,55071.0,18,30,https://www.npmjs.com/package/react-copy-to-clipboard,2021-08-17 13:21:12.109,5916.0,3286007.0,3286007.0,True,2,,,,,,,,,
74,react-avatar-editor,mosch/react-avatar-editor,react-avatar-editor,,other-components,https://github.com/mosch/react-avatar-editor,https://github.com/mosch/react-avatar-editor,MIT,2014-12-12 01:22:23.000,2021-09-03 07:54:44.000,2021-09-03 07:54:44.000,327,3.0,209.0,1830,529.0,2021-07-23 09:01:09.370,12.0.0,67.0,Small avatar & profile picture component. Resize and crop uploaded images using a intuitive user interface.,4728.0,4314.0,62,30,https://www.npmjs.com/package/react-avatar-editor,2021-07-23 09:01:09.370,414.0,371844.0,371844.0,True,2,,,,,,,,,
75,React Data Table,jbetancur/react-data-table-component,react-data-table-component,,data-tables,https://github.com/jbetancur/react-data-table-component,https://github.com/jbetancur/react-data-table-component,Apache-2.0,2018-03-16 04:31:39.000,2021-11-17 01:16:33.000,2021-11-09 07:04:07.000,242,47.0,563.0,1289,895.0,2021-10-27 01:44:34.049,7.4.5,173.0,"A responsive table library with built-in sorting, pagination, selection, expandable rows, and customizable styling.",6009.0,5921.0,53,30,https://www.npmjs.com/package/react-data-table-component,2021-10-27 01:44:34.049,88.0,215006.0,215006.0,True,2,https://jbetancur.github.io/react-data-table-component/,,,,,,,,
76,chakra-ui,chakra-ui/chakra-ui,chakra-ui,,ui-frameworks,https://github.com/chakra-ui/chakra-ui,https://github.com/chakra-ui/chakra-ui,MIT,2019-08-17 14:27:54.000,2021-11-18 12:29:44.000,2021-11-17 19:05:10.000,1884,123.0,2134.0,22104,,2021-11-12 19:51:52.000,@chakra-ui/checkbox@1.6.1,100.0,"Simple, Modular & Accessible UI Components for your React Applications.",19196.0,19194.0,477,29,https://www.npmjs.com/package/chakra-ui,2019-04-27 08:34:34.655,2.0,3029.0,3029.0,True,3,,,,,,,,,
77,docz,pedronauck/docz,docz,,dev-tools,https://github.com/doczjs/docz,https://github.com/doczjs/docz,MIT,2018-03-17 04:24:10.000,2021-11-09 19:44:23.000,2021-11-09 19:42:48.000,1363,94.0,1119.0,21948,,2020-04-05 08:58:58.000,2.3.1,274.0,It has never been so easy to document your things!.,7103.0,5731.0,130,29,https://www.npmjs.com/package/docz,2021-09-10 12:11:28.492,1372.0,110502.0,110502.0,True,2,,,,doczjs/docz,,,,,
78,relay,facebook/relay,relay,,data-fetching,https://github.com/facebook/relay,https://github.com/facebook/relay,MIT,2015-08-10 22:09:16.000,2021-11-18 14:42:45.000,2021-11-18 14:30:30.000,1643,357.0,1516.0,16095,,2021-09-01 16:29:14.000,12.0.0,66.0,Relay is a JavaScript framework for building data-driven React applications.,4859.0,4781.0,610,29,https://www.npmjs.com/package/relay,2013-04-14 20:53:10.498,78.0,1237.0,1237.0,True,3,,,,,,,,,
79,Evergreen,segmentio/evergreen,evergreen-ui,,ui-frameworks,https://github.com/segmentio/evergreen,https://github.com/segmentio/evergreen,MIT,2017-07-30 10:03:14.000,2021-11-17 16:16:42.000,2021-11-16 23:32:45.000,726,47.0,362.0,11284,794.0,2021-11-16 23:54:51.000,6.6.1,218.0,Evergreen React UI Framework by Segment.,2856.0,2706.0,119,29,https://www.npmjs.com/package/evergreen-ui,2021-11-16 23:45:23.430,150.0,44815.0,44815.0,True,3,,,,,,,,,
80,React-Move,sghall/react-move,react-move,,animations,https://github.com/sghall/react-move,https://github.com/sghall/react-move,MIT,2017-03-20 15:38:13.000,2021-09-20 20:55:33.000,2021-06-13 06:33:28.000,202,1.0,39.0,6383,524.0,2021-06-13 05:41:59.344,6.5.0,60.0,"React Move | Beautiful, data-driven animations for React.",4738.0,4092.0,13,29,https://www.npmjs.com/package/react-move,2021-06-13 05:41:59.344,646.0,433323.0,433323.0,True,1,https://react-move-docs.netlify.app/#/demos/node-group,,,,,,,,
81,ncc,vercel/ncc,@vercel/ncc,,dev-tools,https://github.com/vercel/ncc,https://github.com/vercel/ncc,MIT,2018-11-13 04:00:21.000,2021-11-16 23:03:17.604,2021-11-16 22:53:37.000,200,146.0,294.0,6137,,2021-11-16 23:03:22.000,0.32.0,72.0,"Compile a Node.js project into a single file. Supports TypeScript, binary addons, dynamic requires.",7960.0,7960.0,44,29,https://www.npmjs.com/package/@vercel/ncc,2021-11-16 23:03:17.604,0.0,709450.0,709450.0,True,2,,,,,,,,,
82,twin.macro,ben-rogerson/twin.macro,twin.macro,,styling,https://github.com/ben-rogerson/twin.macro,https://github.com/ben-rogerson/twin.macro,MIT,2020-02-19 04:45:25.000,2021-11-17 03:51:06.000,2021-11-17 03:51:06.000,112,11.0,226.0,4982,763.0,2021-10-27 10:21:43.000,2.8.1,61.0,"Twin blends the magic of Tailwind with the flexibility of css-in-js (emotion, styled-components, stitches and goober)..",4884.0,4884.0,35,29,https://www.npmjs.com/package/twin.macro,2021-10-27 02:11:27.092,0.0,213328.0,213328.0,True,3,,,,,,,,,
83,theme-ui,system-ui/theme-ui,theme-ui,,ui-frameworks,https://github.com/system-ui/theme-ui,https://github.com/system-ui/theme-ui,MIT,2019-04-03 22:10:49.000,2021-11-14 16:47:23.000,2021-11-01 17:54:21.000,528,73.0,512.0,4092,,2021-10-28 09:31:58.000,0.12.0,329.0,"Build consistent, themeable React apps based on constraint-based design principles.",16684.0,16022.0,134,29,https://www.npmjs.com/package/theme-ui,2021-05-19 08:13:11.218,662.0,483504.0,483504.0,True,3,,,,,,,,,
84,react-csv,react-csv/react-csv,react-csv,,file-handling,https://github.com/react-csv/react-csv,https://github.com/react-csv/react-csv,MIT,2016-11-25 12:55:39.000,2021-11-18 12:54:33.000,2020-07-09 05:32:23.000,235,119.0,121.0,846,164.0,2020-04-01 19:55:11.000,2.0.3,30.0,React components to build CSV files on the fly basing on Array/literal object of data.,8529.0,8007.0,27,29,https://www.npmjs.com/package/react-csv,2020-04-01 16:36:39.880,522.0,1040994.0,1040994.0,False,3,,,,,,,,,
85,Ant Design Pro,ant-design/ant-design-pro,,['ant-design'],admin-dashboards,https://github.com/ant-design/ant-design-pro,https://github.com/ant-design/ant-design-pro,MIT,2017-08-25 10:40:44.000,2021-11-17 05:43:50.000,2021-11-15 13:29:06.000,7127,98.0,7769.0,30678,2355.0,2021-07-02 02:42:28.000,5.0.0,23.0,Use Ant Design like a Pro!.,2316.0,2316.0,294,28,,,,,,True,2,https://preview.pro.ant.design/,,,,,,,,
86,muuri,haltu/muuri,muuri,,other-components,https://github.com/haltu/muuri,https://github.com/haltu/muuri,MIT,2015-12-21 07:00:44.000,2021-10-31 19:27:54.000,2021-07-09 19:05:04.000,597,77.0,399.0,9756,516.0,2021-07-09 19:14:08.022,0.9.5,22.0,"Infinite responsive, sortable, filterable and draggable layouts.",837.0,793.0,14,28,https://www.npmjs.com/package/muuri,2021-07-09 19:14:08.022,44.0,67240.0,67240.0,True,2,,,,,,,,,
87,react-vis,uber/react-vis,react-vis,,data-viz,https://github.com/uber/react-vis,https://github.com/uber/react-vis,MIT,2016-02-22 20:45:50.000,2021-09-03 11:19:49.000,2020-07-13 14:33:01.000,820,327.0,507.0,8055,876.0,2019-04-19 03:58:15.000,1.11.7,99.0,Data Visualization Components.,1048.0,,122,28,https://www.npmjs.com/package/react-vis,2017-04-22 00:52:57.632,1048.0,344836.0,344836.0,False,2,http://uber.github.io/react-vis/examples/showcases/,,,,,,,,
88,React Suite,rsuite/rsuite,rsuite,,ui-frameworks,https://github.com/rsuite/rsuite,https://github.com/rsuite/rsuite,MIT,2016-06-06 02:27:46.000,2021-11-18 11:56:09.000,2021-11-18 08:42:31.000,681,104.0,558.0,6265,,2021-11-12 10:06:54.000,5.2.1,239.0,A suite of React components .,4861.0,4729.0,64,28,https://www.npmjs.com/package/rsuite,2021-11-12 09:44:13.657,132.0,240791.0,240791.0,True,3,https://rsuitejs.com/components/overview/,,,,,,,,
89,carbon,carbon-design-system/carbon,carbon-components-react,,ui-frameworks,https://github.com/carbon-design-system/carbon,https://github.com/carbon-design-system/carbon,Apache-2.0,2017-03-13 14:23:59.000,2021-11-18 08:34:26.000,2021-11-17 15:55:36.000,1166,495.0,4739.0,4936,,2021-11-16 22:09:22.604,7.48.1,953.0,A design system built by IBM.,358.0,38.0,358,28,https://www.npmjs.com/package/carbon-components-react,2021-11-16 22:09:22.604,320.0,206137.0,206214.0,True,3,,1389.0,,,,,,,
90,react-data-grid,adazzle/react-data-grid,react-data-grid,,data-tables,https://github.com/adazzle/react-data-grid,https://github.com/adazzle/react-data-grid,MIT,2015-03-06 10:15:04.000,2021-11-15 09:24:08.000,2021-10-25 09:45:31.000,1892,69.0,1227.0,4934,,2019-04-03 17:25:26.810,6.1.0,1006.0,Feature-rich and customizable data grid React component.,5702.0,4820.0,125,28,https://www.npmjs.com/package/react-data-grid,2021-05-26 14:56:53.386,882.0,290191.0,290191.0,True,3,,,,,,,,,
91,Reactive Search,appbaseio/reactivesearch,@appbaseio/reactivesearch,,other-components,https://github.com/appbaseio/reactivesearch,https://github.com/appbaseio/reactivesearch,Apache-2.0,2017-02-15 15:21:24.000,2021-11-16 07:22:39.000,2021-11-16 04:58:29.000,453,166.0,884.0,4513,2378.0,2021-11-16 05:13:59.000,1.23.2-ue,288.0,Search UI components for React and Vue: powered by appbase.io / Elasticsearch.,304.0,120.0,63,28,https://www.npmjs.com/package/@appbaseio/reactivesearch,2021-11-10 16:49:17.308,184.0,21700.0,21700.0,True,2,https://opensource.appbase.io/reactivesearch/#examples,,,,,,,,
92,polaris-react,Shopify/polaris-react,@shopify/polaris,,ui-frameworks,https://github.com/Shopify/polaris-react,https://github.com/Shopify/polaris-react,MIT,2017-04-20 18:26:34.000,2021-11-18 15:09:12.000,2021-11-18 14:46:04.000,856,380.0,1687.0,4349,,2021-11-12 19:24:01.000,7.3.1,406.0,Shopifys admin product component library.,3607.0,3349.0,294,28,https://www.npmjs.com/package/@shopify/polaris,2021-11-17 20:54:37.674,258.0,400487.0,401054.0,True,3,,19297.0,,,,,,,
93,Perspective,finos/perspective,@finos/perspective,,data-tables,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2021-11-17 21:07:33.000,2021-11-17 21:07:32.000,408,64.0,401.0,3915,4839.0,2021-11-02 19:53:09.000,1.0.1,52.0,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",229.0,215.0,65,28,https://www.npmjs.com/package/@finos/perspective,2021-10-31 00:34:56.329,6.0,8293.0,10157.0,True,3,https://perspective.finos.org/,,,,perspective-python,https://pypi.org/project/perspective-python,2021-11-02 19:53:09.000,8.0,1864.0
94,Monaco React,suren-atoyan/monaco-react,@monaco-editor/react,,editors,https://github.com/suren-atoyan/monaco-react,https://github.com/suren-atoyan/monaco-react,MIT,2019-06-16 07:46:31.000,2021-11-10 08:45:51.000,2021-11-10 08:45:51.000,113,40.0,190.0,1361,380.0,2021-10-03 14:26:32.000,4.3.1,88.0,Monaco Editor for React - use the monaco-editor in any React application without needing to use webpack (or..,3341.0,3319.0,29,28,https://www.npmjs.com/package/@monaco-editor/react,2021-10-03 14:25:47.775,22.0,409728.0,409728.0,True,2,https://monaco-react.surenatoyan.com/,,,,,,,,
95,ant-design-charts,ant-design/ant-design-charts,@ant-design/charts,['ant-design'],data-viz,https://github.com/ant-design/ant-design-charts,https://github.com/ant-design/ant-design-charts,MIT,2020-03-09 09:08:31.000,2021-11-18 14:41:46.000,2021-10-14 08:58:35.000,247,130.0,516.0,891,635.0,2021-09-27 11:34:32.000,1.2.14,92.0,A React Chart Library.,2016.0,2016.0,36,28,https://www.npmjs.com/package/@ant-design/charts,2021-11-17 12:27:24.664,0.0,125203.0,125203.0,True,2,,,,,,,,,
96,React ApexCharts,apexcharts/react-apexcharts,react-apexcharts,,data-viz,https://github.com/apexcharts/react-apexcharts,https://github.com/apexcharts/react-apexcharts,MIT,2018-08-20 13:36:46.000,2021-11-18 14:16:47.000,2021-09-29 11:30:07.000,85,133.0,143.0,845,177.0,2021-04-12 12:08:42.212,1.3.9,24.0,React Component for ApexCharts.,20274.0,19986.0,19,28,https://www.npmjs.com/package/react-apexcharts,2021-04-12 12:08:42.212,288.0,499799.0,499799.0,True,2,https://apexcharts.com/react-chart-demos/,,,,,,,,
97,material-ui-chip-input,TeamWertarbyte/material-ui-chip-input,material-ui-chip-input,['material-ui'],other-components,https://github.com/TeamWertarbyte/material-ui-chip-input,https://github.com/TeamWertarbyte/material-ui-chip-input,MIT,2016-09-07 16:47:10.000,2021-10-21 14:50:06.000,2020-09-08 13:18:49.000,192,38.0,237.0,725,305.0,2019-12-01 15:35:30.000,1.1.0,73.0,A chip input field using Material-UI.,5408.0,4582.0,51,28,https://www.npmjs.com/package/material-ui-chip-input,2019-12-01 15:47:13.811,826.0,254280.0,254280.0,False,2,https://mui.wertarbyte.com/#material-ui-chip-input,,,,,,,,
98,material-ui-dropzone,Yuvaleros/material-ui-dropzone,material-ui-dropzone,['material-ui'],file-handling,https://github.com/Yuvaleros/material-ui-dropzone,https://github.com/Yuvaleros/material-ui-dropzone,MIT,2017-10-16 11:50:16.000,2021-11-09 13:53:39.000,2020-10-01 14:00:45.000,199,94.0,128.0,407,427.0,2020-09-20 20:21:49.283,3.5.0,32.0,A Material-UI file upload dropzone.,3994.0,3882.0,48,28,https://www.npmjs.com/package/material-ui-dropzone,2020-09-20 20:21:49.283,112.0,238754.0,238754.0,False,3,https://yuvaleros.github.io/material-ui-dropzone/,,,,,,,,
99,Bit,teambit/bit,bit-bin,,dev-tools,https://github.com/teambit/bit,https://github.com/teambit/bit,Apache-2.0,2017-01-22 14:51:43.000,2021-11-18 15:02:38.000,2021-11-18 15:02:37.000,781,183.0,1203.0,14316,8896.0,2020-07-13 09:59:04.000,14.8.8,757.0,"Build, distribute, and collaborate on components.",18.0,8.0,62,27,https://www.npmjs.com/package/bit-bin,2021-07-05 14:30:42.755,10.0,15807.0,15917.0,True,3,,5862.0,,,,,,,
100,ReactPage,react-page/react-page,@react-page/editor,,editors,https://github.com/react-page/react-page,https://github.com/react-page/react-page,MIT,2015-05-29 12:19:44.000,2021-11-16 08:30:48.000,2021-11-02 16:40:39.000,579,11.0,641.0,8685,1205.0,2021-11-02 16:48:25.000,4.3.0,267.0,"Next-gen, highly customizable content editor for the browser - based on React and written in TypeScript. WYSIWYG on..",76.0,76.0,52,27,https://www.npmjs.com/package/@react-page/editor,2021-11-02 16:48:15.196,0.0,4988.0,4988.0,True,3,,,,,,,,,
101,React-Datasheet,nadbm/react-datasheet,react-datasheet,,data-tables,https://github.com/nadbm/react-datasheet,https://github.com/nadbm/react-datasheet,MIT,2016-09-25 19:18:17.000,2021-10-17 09:53:27.000,2021-08-05 02:48:08.000,456,116.0,97.0,4838,277.0,2021-02-14 04:56:00.552,1.4.9,46.0,Excel-like data grid (table) component for React.,646.0,586.0,44,27,https://www.npmjs.com/package/react-datasheet,2021-02-14 04:56:00.552,60.0,114958.0,114958.0,True,3,,,,,,,,,
