,name,github_id,npm_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,monthly_downloads,show,projectrank_placing,demo_url,github_release_downloads,trending,updated_github_id,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads
10,cypress,cypress-io/cypress,cypress,,testing,https://github.com/cypress-io/cypress,https://github.com/cypress-io/cypress,MIT,2015-03-04 00:46:28.000,2022-01-08 22:35:22.000,2022-01-06 21:26:03.000,2108,1967.0,7290.0,35854,16155.0,2021-12-21 16:41:21.000,9.2.0,150.0,"Fast, easy and reliable testing for anything that runs in a browser.",343060.0,335054.0,331,39,https://www.npmjs.com/package/cypress,2021-12-21 16:13:41.383,8006.0,10713542.0,10713542.0,True,1,,,,,,,,,
11,Bootstrap React,react-bootstrap/react-bootstrap,react-bootstrap,"['bootstrap""']",ui-frameworks,https://github.com/react-bootstrap/react-bootstrap,https://github.com/react-bootstrap/react-bootstrap,MIT,2013-12-27 19:06:07.000,2022-01-08 15:57:42.000,2022-01-07 17:04:25.000,3250,161.0,3082.0,20321,4246.0,2021-12-31 00:52:31.000,2.1.0,185.0,Bootstrap components built with React.,703893.0,645051.0,462,39,https://www.npmjs.com/package/react-bootstrap,2021-12-31 00:51:28.926,58842.0,3416048.0,3416608.0,True,1,,50481.0,,,,,,,
12,winston,winstonjs/winston,winston,,utils,https://github.com/winstonjs/winston,https://github.com/winstonjs/winston,MIT,2010-12-29 18:49:51.000,2022-01-08 05:39:24.000,2022-01-07 16:05:05.000,1542,379.0,900.0,18257,1382.0,2020-06-23 22:31:38.000,3.3.3,83.0,A logger for just about everything.,564300.0,445318.0,352,39,https://www.npmjs.com/package/winston,2020-06-23 22:31:24.942,118982.0,32969081.0,32969081.0,True,2,,,,,,,,,
13,preact,preactjs/preact,preact,,others,https://github.com/preactjs/preact,https://github.com/preactjs/preact,MIT,2015-09-11 02:40:18.000,2022-01-07 17:24:56.000,2021-12-17 08:18:02.000,1700,220.0,1311.0,30661,4948.0,2021-12-09 20:58:03.000,10.6.4,188.0,Fast 3kB React alternative with the same modern API. Components & Virtual DOM.,84229.0,72707.0,287,38,https://www.npmjs.com/package/preact,2021-12-09 20:57:46.032,11522.0,3322186.0,3322186.0,True,1,,,,,,,,,
14,react-hook-form,react-hook-form/react-hook-form,react-hook-form,,others,https://github.com/react-hook-form/react-hook-form,https://github.com/react-hook-form/react-hook-form,MIT,2019-03-05 23:47:10.000,2022-01-08 23:14:52.000,2022-01-07 13:10:18.000,1223,9.0,2867.0,25206,3050.0,2021-12-24 06:06:21.000,7.22.5,909.0,React Hooks for form state management and validation (Web + React Native).,118020.0,117766.0,197,38,https://www.npmjs.com/package/react-hook-form,2022-01-07 02:03:00.803,254.0,4669140.0,4669140.0,True,1,,,,,,,,,
15,enzyme,enzymejs/enzyme,enzyme,,testing,https://github.com/enzymejs/enzyme,https://github.com/enzymejs/enzyme,MIT,2015-11-10 21:45:38.000,2022-01-02 05:20:02.000,2021-09-17 19:39:36.000,2083,282.0,1489.0,19791,1973.0,2019-12-20 00:08:40.725,3.11.0,54.0,JavaScript Testing utilities for React.,518016.0,415146.0,397,38,https://www.npmjs.com/package/enzyme,2019-12-20 00:08:40.725,102870.0,7382389.0,7382389.0,True,3,,,,,,,,,
16,SheetJS,SheetJS/sheetjs,xlsx,,file-handling,https://github.com/SheetJS/sheetjs,https://github.com/SheetJS/sheetjs,Apache-2.0,2012-12-03 19:25:52.000,2021-12-29 10:38:49.000,2021-12-29 10:36:44.000,7321,101.0,2030.0,28661,580.0,2021-11-14 05:16:28.581,0.17.4,163.0,SheetJS Community Edition -- Spreadsheet Data Toolkit.,96728.0,87970.0,173,37,https://www.npmjs.com/package/xlsx,2021-11-14 05:16:28.581,8758.0,4529270.0,4529270.0,True,1,,,,,,,,,
17,localForage,localForage/localForage,localforage,,state-management,https://github.com/localForage/localForage,https://github.com/localForage/localForage,Apache-2.0,2013-10-31 00:10:06.000,2022-01-05 13:53:43.000,2021-10-03 10:15:28.000,1139,211.0,488.0,19918,1122.0,2021-08-18 21:22:59.000,1.10.0,62.0,"Offline storage, improved. Wraps IndexedDB, WebSQL, or localStorage using a simple but powerful API.",218125.0,189665.0,111,37,https://www.npmjs.com/package/localforage,2021-08-18 21:22:08.980,28460.0,5226597.0,5226813.0,True,1,,20388.0,,,,,,,
18,Semantic UI React,Semantic-Org/Semantic-UI-React,semantic-ui-react,,ui-frameworks,https://github.com/Semantic-Org/Semantic-UI-React,https://github.com/Semantic-Org/Semantic-UI-React,MIT,2015-06-19 16:47:19.000,2021-12-22 21:38:13.000,2021-10-15 11:28:36.000,3789,148.0,2299.0,12588,3076.0,2021-09-24 10:35:28.000,2.0.4,148.0,The official Semantic-UI-React integration.,153822.0,136892.0,313,37,https://www.npmjs.com/package/semantic-ui-react,2021-01-20 19:57:11.349,16930.0,866950.0,866950.0,True,2,https://react.semantic-ui.com/elements/button/,,,,,,,,
19,loglevel,pimterry/loglevel,loglevel,,utils,https://github.com/pimterry/loglevel,https://github.com/pimterry/loglevel,MIT,2013-03-23 20:35:58.000,2021-11-18 12:58:28.369,2021-11-18 12:51:09.000,160,16.0,103.0,2149,289.0,2021-11-18 12:58:28.369,1.8.0,27.0,"Minimal lightweight logging for JavaScript, adding reliable log level methods to wrap any available console.log methods.",6316349.0,5737045.0,30,37,https://www.npmjs.com/package/loglevel,2021-11-18 12:58:28.369,579304.0,36135723.0,36135723.0,True,3,,,,,,,,,
20,bulma,jgthms/bulma,bulma,,ui-frameworks,https://github.com/jgthms/bulma,https://github.com/jgthms/bulma,MIT,2016-01-23 23:48:34.000,2022-01-04 17:00:58.000,2022-01-04 17:00:55.000,3829,356.0,2169.0,44879,1658.0,2021-06-18 17:45:30.000,0.9.3,59.0,Modern CSS framework based on Flexbox.,197005.0,176261.0,379,36,https://www.npmjs.com/package/bulma,2021-06-18 17:42:02.342,20744.0,677203.0,688468.0,True,2,,574534.0,,,,,,,
21,Styled Components,styled-components/styled-components,styled-components,,styling,https://github.com/styled-components/styled-components,https://github.com/styled-components/styled-components,MIT,2016-08-16 06:41:32.000,2021-12-29 16:20:07.000,2021-12-15 16:53:33.000,2182,57.0,2422.0,35644,,2021-10-19 13:37:20.000,5.3.3,291.0,Visual primitives for the component age. Use the best bits of ES6 and CSS to style your apps without stress.,963295.0,908983.0,318,36,https://www.npmjs.com/package/styled-components,2021-10-19 13:31:04.868,54312.0,11501794.0,11501794.0,True,2,,,,,,,,,
22,esbuild,evanw/esbuild,esbuild,,dev-tools,https://github.com/evanw/esbuild,https://github.com/evanw/esbuild,MIT,2016-06-14 16:08:50.000,2022-01-09 00:11:48.000,2022-01-09 00:07:08.000,731,229.0,1436.0,29772,2772.0,2022-01-09 00:12:02.000,0.14.11,304.0,An extremely fast JavaScript and CSS bundler and minifier.,180077.0,180077.0,75,36,https://www.npmjs.com/package/esbuild,2022-01-09 00:11:36.861,0.0,8715219.0,8715219.0,True,2,,,,,,,,,
23,react-use,streamich/react-use,react-use,,others,https://github.com/streamich/react-use,https://github.com/streamich/react-use,Unlicense,2018-10-27 10:16:05.000,2022-01-08 01:52:05.000,2021-12-30 14:35:38.000,2076,437.0,208.0,27323,2910.0,2021-12-30 14:35:45.000,17.3.2,263.0,React Hooks.,21536.0,21028.0,184,36,https://www.npmjs.com/package/react-use,2021-12-30 14:35:41.846,508.0,2535374.0,2535374.0,True,2,,,,,,,,,
24,react-query,tannerlinsley/react-query,react-query,,data-fetching,https://github.com/tannerlinsley/react-query,https://github.com/tannerlinsley/react-query,MIT,2019-09-10 19:23:58.000,2022-01-05 17:42:55.000,2022-01-05 17:42:55.000,1298,34.0,818.0,24753,1425.0,2021-12-28 17:38:49.000,3.34.7,421.0,"Hooks for fetching, caching and updating asynchronous data in React.",36302.0,36292.0,405,36,https://www.npmjs.com/package/react-query,2021-12-28 21:29:47.079,10.0,3222547.0,3222547.0,True,1,,,-1.0,,,,,,
25,Recharts,recharts/recharts,recharts,,data-viz,https://github.com/recharts/recharts,https://github.com/recharts/recharts,MIT,2015-08-07 06:50:27.000,2022-01-05 22:54:50.000,2021-12-21 15:46:23.000,1322,297.0,1994.0,17570,1891.0,2021-12-14 08:13:08.988,2.1.8,185.0,Redefined chart library built with React and D3.,71685.0,64681.0,230,36,https://www.npmjs.com/package/recharts,2021-12-14 08:13:08.988,7004.0,2543442.0,2543442.0,True,1,http://recharts.org/en-US/examples,,,,,,,,
26,sweetalert2,sweetalert2/sweetalert2,sweetalert2,,other-components,https://github.com/sweetalert2/sweetalert2,https://github.com/sweetalert2/sweetalert2,MIT,2015-01-03 16:15:52.000,2022-01-07 21:13:22.560,2022-01-07 21:13:18.000,1412,8.0,1449.0,14011,2685.0,2022-01-07 21:13:48.000,11.3.4,597.0,"A beautiful, responsive, highly customizable and accessible (WAI-ARIA) replacement for JavaScript's popup boxes. Zero..",141303.0,134411.0,123,36,https://www.npmjs.com/package/sweetalert2,2022-01-07 21:13:22.560,6892.0,1328809.0,1334776.0,True,1,,107412.0,,,,,,,
27,React Dropzone,react-dropzone/react-dropzone,react-dropzone,,file-handling,https://github.com/react-dropzone/react-dropzone,https://github.com/react-dropzone/react-dropzone,MIT,2014-09-27 11:57:09.000,2021-12-21 08:10:03.000,2021-10-03 00:49:46.000,716,18.0,661.0,8671,560.0,2021-09-23 23:58:10.000,11.4.2,149.0,Simple HTML5 drag-drop zone with React.js.,92782.0,82466.0,170,36,https://www.npmjs.com/package/react-dropzone,2021-09-14 13:21:29.494,10316.0,5844847.0,5844847.0,True,2,https://react-dropzone.js.org/#section-basic-example,,,,,,,,
28,i18next,i18next/i18next,i18next,,utils,https://github.com/i18next/i18next,https://github.com/i18next/i18next,MIT,2011-12-16 12:37:42.000,2022-01-04 13:43:00.000,2022-01-04 13:42:58.000,576,4.0,1127.0,6006,1767.0,2022-01-04 13:42:43.742,21.6.5,348.0,i18next: learn once - translate everywhere.,82404.0,73014.0,210,36,https://www.npmjs.com/package/i18next,2022-01-04 13:42:43.742,9390.0,7634869.0,7634869.0,True,3,,,,,,,,,
29,log4js-node,log4js-node/log4js-node,log4js,,utils,https://github.com/log4js-node/log4js-node,https://github.com/log4js-node/log4js-node,Apache-2.0,2010-01-17 00:57:58.000,2022-01-07 13:28:57.000,2022-01-07 06:58:45.000,751,128.0,636.0,5228,1552.0,2020-05-24 23:01:08.195,6.3.0,134.0,A port of log4js to node.js.,1461670.0,1283700.0,163,36,https://www.npmjs.com/package/log4js,2020-05-24 23:01:08.195,177970.0,9582180.0,9582180.0,True,3,,,,,,,,,
30,Electron,electron/electron,electron,,desktop-apps,https://github.com/electron/electron,https://github.com/electron/electron,MIT,2013-04-12 01:47:36.000,2022-01-07 13:01:31.000,,13090,1561.0,,99636,,2022-01-03 23:23:47.914,16.0.6,660.0,"Build cross-platform desktop apps with JavaScript, HTML, and CSS.",46992.0,,777,35,https://www.npmjs.com/package/electron,2022-01-03 19:56:30.942,46992.0,1726617.0,1726617.0,True,1,,,,,,,,,
31,react-virtualized,bvaughn/react-virtualized,react-virtualized,,data-tables,https://github.com/bvaughn/react-virtualized,https://github.com/bvaughn/react-virtualized,MIT,2015-11-03 00:48:07.000,2021-12-14 08:31:50.000,2021-05-17 21:35:30.000,2845,435.0,708.0,23060,1984.0,2020-12-18 22:18:53.000,9.22.3,294.0,React components for efficiently rendering large lists and tabular data.,48650.0,43194.0,214,35,https://www.npmjs.com/package/react-virtualized,2018-06-01 16:00:52.806,5456.0,3075641.0,3075641.0,True,1,https://bvaughn.github.io/react-virtualized/#/components/List,,,,,,,,
32,React Admin,marmelab/react-admin,react-admin,['material-ui'],admin-dashboards,https://github.com/marmelab/react-admin,https://github.com/marmelab/react-admin,MIT,2016-07-13 07:58:54.000,2022-01-08 19:48:23.000,2022-01-03 16:34:46.000,4097,149.0,3267.0,18667,11216.0,2022-01-03 16:33:40.000,3.19.6,191.0,"A frontend Framework for building B2B applications running in the browser on top of REST/GraphQL APIs, using ES6,..",8685.0,8189.0,502,35,https://www.npmjs.com/package/react-admin,2022-01-03 15:23:44.416,496.0,157481.0,157481.0,True,1,https://marmelab.com/react-admin-demo/,,,,,,,,
33,react-table,tannerlinsley/react-table,react-table,,data-tables,https://github.com/tannerlinsley/react-table,https://github.com/tannerlinsley/react-table,MIT,2016-10-20 17:25:08.000,2021-12-30 16:18:01.000,2021-11-28 16:20:53.000,2156,224.0,1776.0,15971,1392.0,2021-04-25 22:58:23.000,7.7.0,216.0,Hooks for building fast and extendable tables and datagrids for React.,47201.0,43661.0,267,35,https://www.npmjs.com/package/react-table,2021-04-25 22:58:20.146,3540.0,3106939.0,3106939.0,True,1,,,,,,,,,
34,react-slick,akiran/react-slick,react-slick,,other-components,https://github.com/akiran/react-slick,https://github.com/akiran/react-slick,MIT,2014-11-16 05:14:39.000,2022-01-06 23:34:35.000,2021-12-11 17:16:06.000,1914,410.0,1162.0,10096,1212.0,2021-03-08 05:01:08.649,0.28.1,114.0,React carousel component.,172364.0,153970.0,148,35,https://www.npmjs.com/package/react-slick,2021-03-08 05:01:08.649,18394.0,2797944.0,2797944.0,True,1,,,,,,,,,
35,lerna,lerna/lerna,lerna,,dev-tools,https://github.com/lerna/lerna,https://github.com/lerna/lerna,MIT,2015-12-04 09:36:55.000,2021-11-11 19:35:14.000,2021-06-02 22:46:25.000,2042,743.0,1485.0,31287,,2021-02-10 22:42:55.000,4.0.0,184.0,A tool for managing JavaScript projects with multiple packages.,134553.0,106391.0,280,34,https://www.npmjs.com/package/lerna,2021-02-10 22:42:31.218,28162.0,3999795.0,3999795.0,True,2,,,,,,,,,
36,react-beautiful-dnd,atlassian/react-beautiful-dnd,react-beautiful-dnd,,other-components,https://github.com/atlassian/react-beautiful-dnd,https://github.com/atlassian/react-beautiful-dnd,Apache-2.0,2017-08-09 03:37:15.000,2021-12-14 00:33:46.000,2021-10-15 06:06:19.000,1918,476.0,994.0,25950,793.0,2021-03-21 23:46:09.000,13.1.0,93.0,Beautiful and accessible drag and drop for lists with React.,38225.0,36241.0,126,34,https://www.npmjs.com/package/react-beautiful-dnd,2021-03-21 23:24:40.308,1984.0,3530298.0,3530298.0,True,2,,,,,,,,,
37,react-testing-library,testing-library/react-testing-library,react-testing-library,,testing,https://github.com/testing-library/react-testing-library,https://github.com/testing-library/react-testing-library,MIT,2018-03-19 13:39:49.000,2021-12-06 13:40:37.000,2021-10-07 12:12:08.000,892,26.0,535.0,15724,,2021-10-03 13:19:49.000,12.1.2,100.0,Simple and complete React DOM testing utilities that encourage good testing practices.,3567302.0,3562670.0,166,34,https://www.npmjs.com/package/react-testing-library,2019-05-30 18:10:43.138,4632.0,295582.0,295582.0,True,3,,,,,,,,,
38,tinymce,tinymce/tinymce,tinymce,,editors,https://github.com/tinymce/tinymce,https://github.com/tinymce/tinymce,LGPL-2.1,2010-01-11 14:46:42.000,2022-01-07 05:36:08.000,2021-12-23 07:18:42.000,1869,868.0,4659.0,10240,24803.0,2021-11-17 04:34:14.764,5.10.2,142.0,"The world's #1 JavaScript library for rich text editing. Available for React, Vue and Angular.",3387.0,379.0,300,34,https://www.npmjs.com/package/tinymce,2021-11-17 04:34:14.764,3008.0,854912.0,854912.0,False,1,,,,,,,,,
39,React-Toastify,fkhadra/react-toastify,react-toastify,,notifications,https://github.com/fkhadra/react-toastify,https://github.com/fkhadra/react-toastify,MIT,2016-11-08 12:32:52.000,2022-01-05 12:11:08.000,2021-11-03 18:51:28.000,422,43.0,449.0,8213,1090.0,2021-11-03 18:53:43.000,8.1.0,123.0,React notification made easy !.,145352.0,139416.0,71,34,https://www.npmjs.com/package/react-toastify,2021-11-03 18:52:17.547,5936.0,3000519.0,3000519.0,True,1,https://fkhadra.github.io/react-toastify/introduction/,,,,,,,,
40,Semantic-UI,Semantic-Org/Semantic-UI,semantic-ui,,ui-frameworks,https://github.com/Semantic-Org/Semantic-UI,https://github.com/Semantic-Org/Semantic-UI,MIT,2013-04-08 23:32:04.000,2021-12-22 11:19:19.000,2018-10-21 20:59:02.000,5139,1055.0,5234.0,49786,6684.0,2018-10-21 21:03:55.194,2.4.2,100.0,Semantic is a UI component framework based around useful principles from natural language.,17310.0,12938.0,225,33,https://www.npmjs.com/package/semantic-ui,2018-10-21 21:03:55.194,4372.0,29198.0,29240.0,False,2,,4036.0,,,,,,,
41,Slate,ianstormtaylor/slate,slate,,editors,https://github.com/ianstormtaylor/slate,https://github.com/ianstormtaylor/slate,MIT,2016-06-18 01:52:42.000,2022-01-09 00:14:02.000,2022-01-08 11:34:40.000,2597,461.0,2313.0,23249,,2021-12-23 12:25:15.000,slate@0.72.3,607.0,A completely customizable framework for building rich text editors. (Currently in beta.).,77072.0,70074.0,457,33,https://www.npmjs.com/package/slate,2021-04-01 02:10:51.453,6998.0,927363.0,927363.0,True,1,https://www.slatejs.org/examples/richtext,,1.0,,,,,,
42,Draft JS,facebook/draft-js,draft-js,,editors,https://github.com/facebook/draft-js,https://github.com/facebook/draft-js,MIT,2016-02-19 20:18:26.000,2021-12-23 03:23:36.000,2021-12-03 08:56:18.000,2469,905.0,959.0,21261,,2020-08-17 16:40:16.000,0.11.7,32.0,A React framework for building text editors.,119446.0,101028.0,315,33,https://www.npmjs.com/package/draft-js,2020-08-17 16:36:23.849,18418.0,2494295.0,2494295.0,True,1,,,,,,,,,
43,emotion,emotion-js/emotion,@emotion/react,,styling,https://github.com/emotion-js/emotion,https://github.com/emotion-js/emotion,MIT,2017-05-27 04:23:45.000,2022-01-08 20:43:32.000,2021-12-31 08:08:43.000,920,171.0,1237.0,14264,,2021-12-21 09:17:43.000,@emotion/babel-plugin@11.7.2,100.0,CSS-in-JS library designed for high performance style composition.,97842.0,97842.0,278,33,https://www.npmjs.com/package/@emotion/react,2021-12-12 22:28:40.805,0.0,7721602.0,7721602.0,True,3,,,,,,,,,
44,umi,umijs/umi,umi,,cms-frameworks,https://github.com/umijs/umi,https://github.com/umijs/umi,MIT,2017-11-22 10:09:36.000,2022-01-07 09:01:36.000,2021-12-21 06:59:14.000,1980,350.0,4211.0,11804,4498.0,2021-09-28 05:56:20.000,3.5.20,528.0,Pluggable enterprise-level react application framework.,2194.0,980.0,318,33,https://www.npmjs.com/package/umi,2021-12-30 09:20:17.099,1214.0,106713.0,106713.0,True,3,,,,,,,,,
45,nivo,plouc/nivo,@nivo/core,,data-viz,https://github.com/plouc/nivo,https://github.com/plouc/nivo,MIT,2016-04-16 03:27:56.000,2022-01-09 00:47:46.000,2022-01-07 20:24:04.000,776,86.0,1116.0,9622,1690.0,2022-01-02 17:25:34.739,0.78.0,62.0,"nivo provides a rich set of dataviz components, built on top of the awesome d3 and React libraries.",1575.0,1273.0,165,33,https://www.npmjs.com/package/@nivo/core,2022-01-02 17:25:34.739,302.0,789698.0,789698.0,True,1,https://nivo.rocks/components/,,,,,,,,
46,ag-Grid,ag-grid/ag-grid,ag-grid-community,,data-tables,https://github.com/ag-grid/ag-grid,https://github.com/ag-grid/ag-grid,MIT,2014-12-23 16:20:14.000,2022-01-08 23:20:48.000,2022-01-08 23:20:44.000,1388,38.0,4294.0,7892,21406.0,2021-12-17 15:29:26.938,26.2.1,100.0,The best JavaScript Data Table for building Enterprise Applications. Supports React / Angular / Vue / Plain JavaScript.,1681.0,1035.0,133,33,https://www.npmjs.com/package/ag-grid-community,2021-12-17 15:29:26.938,646.0,940690.0,940690.0,True,2,,,,,,,,,
47,redux-toolkit,reduxjs/redux-toolkit,redux-toolkit,,state-management,https://github.com/reduxjs/redux-toolkit,https://github.com/reduxjs/redux-toolkit,MIT,2018-03-03 21:21:53.000,2022-01-07 23:15:49.000,2022-01-07 23:15:49.000,564,99.0,946.0,6972,1431.0,2021-12-16 03:52:22.000,1.7.1,65.0,"The official, opinionated, batteries-included toolset for efficient Redux development.",156376.0,156372.0,200,33,https://www.npmjs.com/package/redux-toolkit,2015-10-21 03:50:29.233,4.0,18182.0,18182.0,True,2,,,,,,,,,
48,React Chartjs 2,reactchartjs/react-chartjs-2,react-chartjs-2,,data-viz,https://github.com/reactchartjs/react-chartjs-2,https://github.com/reactchartjs/react-chartjs-2,MIT,2016-05-06 22:01:08.000,2022-01-06 19:15:40.000,2021-12-27 08:40:53.000,911,122.0,536.0,4702,442.0,2021-11-22 20:38:25.000,4.0.0,74.0,"React components for Chart.js, the most popular charting library.",114427.0,107703.0,68,33,https://www.npmjs.com/package/react-chartjs-2,2021-11-22 20:36:55.002,6724.0,1582778.0,1582778.0,True,1,https://reactchartjs.github.io/react-chartjs-2/,,,,,,,,
49,Blueprint,palantir/blueprint,@blueprintjs/core,,ui-frameworks,https://github.com/palantir/blueprint,https://github.com/palantir/blueprint,Apache-2.0,2016-10-25 21:17:50.000,2022-01-07 14:45:13.000,2022-01-07 00:10:43.000,1948,669.0,1969.0,18441,,2021-12-09 20:41:43.926,3.52.0,171.0,A React-based UI toolkit for the web.,12725.0,10647.0,296,32,https://www.npmjs.com/package/@blueprintjs/core,2021-12-14 18:39:53.317,2078.0,605542.0,605542.0,True,2,https://blueprintjs.com/docs/,,,,,,,,
50,Handsontable,handsontable/handsontable,handsontable,,data-tables,https://github.com/handsontable/handsontable,https://github.com/handsontable/handsontable,ICU,2011-05-23 22:38:58.000,2022-01-07 13:31:08.000,2021-11-17 15:15:23.000,2695,826.0,6341.0,16118,7299.0,2021-11-17 15:19:55.000,11.0.1,100.0,"JavaScript data grid with a spreadsheet look & feel. Works with React, Angular, and Vue. Supported by the Handsontable..",4835.0,4111.0,120,32,https://www.npmjs.com/package/handsontable,2021-11-17 15:17:10.950,724.0,288341.0,288341.0,False,2,https://handsontable.com/examples,,,,,,,,
