,name,github_id,npm_id,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,monthly_downloads,show,projectrank_placing,labels,demo_url,trending,github_release_downloads,updated_github_id,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads
10,Draft JS,facebook/draft-js,draft-js,editors,https://github.com/facebook/draft-js,https://github.com/facebook/draft-js,MIT,2016-02-19 20:18:26.000,2021-04-08 18:10:51.000,2021-04-08 18:10:40.000,2322,816.0,944.0,20075,1102.0,2020-08-17 16:40:16.000,0.11.7,32.0,A React framework for building text editors.,104260.0,85842.0,305.0,36,https://www.npmjs.com/package/draft-js,2020-08-17 16:36:23.849,18418.0,2796024.0,2796024.0,True,1,,,,,,,,,,
11,Recharts,recharts/recharts,recharts,data-viz,https://github.com/recharts/recharts,https://github.com/recharts/recharts,MIT,2015-08-07 06:50:27.000,2021-04-06 06:19:07.000,2021-04-06 06:19:06.000,1227,149.0,1952.0,16120,1846.0,2021-03-24 03:50:34.413,2.0.9,178.0,Redefined chart library built with React and D3.,51909.0,44905.0,210.0,36,https://www.npmjs.com/package/recharts,2021-03-24 03:50:34.413,7004.0,2522613.0,2522613.0,True,1,,http://recharts.org/en-US/examples,,,,,,,,
12,Electron,electron/electron,electron,desktop-apps,https://github.com/electron/electron,https://github.com/electron/electron,MIT,2013-04-12 01:47:36.000,2021-04-08 10:37:36.000,,12209,1114.0,,91169,,2021-03-24 01:24:36.303,12.0.2,500.0,"Build cross-platform desktop apps with JavaScript, HTML, and CSS.",46992.0,,647.0,35,https://www.npmjs.com/package/electron,2021-04-05 18:06:43.067,46992.0,1963960.0,1963960.0,True,1,,,,,,,,,,
13,lerna,lerna/lerna,lerna,dev-tools,https://github.com/lerna/lerna,https://github.com/lerna/lerna,MIT,2015-12-04 09:36:55.000,2021-03-28 17:23:04.000,2021-02-10 23:24:50.000,1769,596.0,1450.0,27587,,2021-02-10 22:42:55.000,4.0.0,184.0,A tool for managing JavaScript projects with multiple packages.,103866.0,75704.0,271.0,35,https://www.npmjs.com/package/lerna,2021-02-10 22:42:31.218,28162.0,4989396.0,4989396.0,True,2,,,,,,,,,,
14,React Admin,marmelab/react-admin,react-admin,admin-dashboards,https://github.com/marmelab/react-admin,https://github.com/marmelab/react-admin,MIT,2016-07-13 07:58:54.000,2021-04-07 16:02:39.000,2021-04-07 12:17:41.000,3575,142.0,2902.0,16498,10001.0,2021-04-02 14:01:27.000,3.14.2,162.0,"A frontend Framework for building B2B applications running in the browser on top of REST/GraphQL APIs, using ES6,..",6126.0,5630.0,454.0,35,https://www.npmjs.com/package/react-admin,2021-04-02 14:00:11.153,496.0,181076.0,181076.0,True,1,['material-ui'],https://marmelab.com/react-admin-demo/,,,,,,,,
15,SheetJS,SheetJS/sheetjs,xlsx,file-handling,https://github.com/SheetJS/sheetjs,https://github.com/SheetJS/sheetjs,Apache-2.0,2012-12-03 19:25:52.000,2021-04-08 16:10:46.000,2021-03-31 23:39:14.000,6577,477.0,1512.0,25116,494.0,2020-11-20 07:22:22.859,0.16.9,159.0,SheetJS Community Edition -- Spreadsheet Data Toolkit.,10569.0,1811.0,126.0,34,https://www.npmjs.com/package/xlsx,2020-11-20 07:22:22.859,8758.0,4600333.0,4600333.0,True,1,,,,,,,,,,
16,React Dropzone,react-dropzone/react-dropzone,react-dropzone,file-handling,https://github.com/react-dropzone/react-dropzone,https://github.com/react-dropzone/react-dropzone,MIT,2014-09-27 11:57:09.000,2021-04-05 10:13:10.000,2021-03-26 07:58:15.000,682,14.0,635.0,8042,547.0,2021-03-26 08:00:38.000,11.3.2,145.0,Simple HTML5 drag-drop zone with React.js.,74456.0,64140.0,159.0,34,https://www.npmjs.com/package/react-dropzone,2021-03-26 08:00:32.355,10316.0,5689983.0,5689983.0,True,1,,https://react-dropzone.js.org/#section-basic-example,,,,,,,,
17,Slate,ianstormtaylor/slate,slate,editors,https://github.com/ianstormtaylor/slate,https://github.com/ianstormtaylor/slate,MIT,2016-06-18 01:52:42.000,2021-04-08 18:03:59.000,2021-04-08 06:03:59.000,2241,400.0,2151.0,20257,,2021-03-30 23:32:10.773,0.61.3,473.0,A completely customizable framework for building rich text editors. (Currently in beta.).,63644.0,56646.0,390.0,33,https://www.npmjs.com/package/slate,2021-04-01 02:10:51.453,6998.0,974667.0,974667.0,True,2,,https://www.slatejs.org/examples/richtext,,,,,,,,
18,ag-Grid,ag-grid/ag-grid,ag-grid-community,data-tables,https://github.com/ag-grid/ag-grid,https://github.com/ag-grid/ag-grid,MIT,2014-12-23 16:20:14.000,2021-04-08 17:31:31.000,2021-03-02 13:14:25.000,1262,38.0,3925.0,7085,21402.0,2021-02-25 21:18:26.000,25.1.0,100.0,The best JavaScript Data Table for building Enterprise Applications. Supports React / Angular / Vue / Plain JavaScript.,1416.0,770.0,113.0,33,https://www.npmjs.com/package/ag-grid-community,2021-01-15 08:21:29.989,646.0,930818.0,930818.0,True,1,,,,,,,,,,
19,React-Toastify,fkhadra/react-toastify,react-toastify,notifications,https://github.com/fkhadra/react-toastify,https://github.com/fkhadra/react-toastify,MIT,2016-11-08 12:32:52.000,2021-04-07 21:18:34.000,2021-02-01 11:49:03.000,348,22.0,405.0,6563,1025.0,2021-02-01 13:53:05.000,7.0.3,114.0,React notification made easy !.,87500.0,81564.0,67.0,33,https://www.npmjs.com/package/react-toastify,2021-01-28 19:17:22.281,5936.0,2558135.0,2558135.0,True,1,,https://fkhadra.github.io/react-toastify/introduction/,,,,,,,,
20,React Chartjs 2,reactchartjs/react-chartjs-2,react-chartjs-2,data-viz,https://github.com/reactchartjs/react-chartjs-2,https://github.com/reactchartjs/react-chartjs-2,MIT,2016-05-06 22:01:08.000,2021-03-30 18:44:56.000,2020-11-28 04:12:38.000,687,153.0,362.0,3789,227.0,2020-11-06 12:38:11.000,2.11.1,62.0,React wrapper for Chart.js.,78577.0,71853.0,57.0,33,https://www.npmjs.com/package/react-chartjs-2,2020-11-06 06:02:07.189,6724.0,1489143.0,1489143.0,True,1,,https://reactchartjs.github.io/react-chartjs-2/,,,,,,,,
21,docz,doczjs/docz,docz,dev-tools,https://github.com/pedronauck/docz,https://github.com/pedronauck/docz,MIT,2018-03-17 04:24:10.000,2021-04-04 15:07:33.000,2020-11-19 15:31:27.000,1266,69.0,1097.0,20036,1581.0,2020-04-05 08:58:58.000,2.3.1,273.0,It has never been so easy to document your things!.,6552.0,5180.0,122.0,32,https://www.npmjs.com/package/docz,2020-04-07 10:55:25.773,1372.0,213840.0,213840.0,True,2,,,,,pedronauck/docz,,,,,
22,Blueprint,palantir/blueprint,@blueprintjs/core,ui-frameworks,https://github.com/palantir/blueprint,https://github.com/palantir/blueprint,Apache-2.0,2016-10-25 21:17:50.000,2021-04-08 05:42:11.000,2021-04-07 22:41:51.000,1836,563.0,1831.0,17572,,2021-03-24 22:54:22.501,3.42.0,140.0,A React-based UI toolkit for the web.,10915.0,8837.0,277.0,32,https://www.npmjs.com/package/@blueprintjs/core,2021-03-24 22:54:22.501,2078.0,679312.0,679312.0,True,3,,https://blueprintjs.com/docs/,,,,,,,,
23,Handsontable,handsontable/handsontable,handsontable,data-tables,https://github.com/handsontable/handsontable,https://github.com/handsontable/handsontable,ICU,2011-05-23 22:38:58.000,2021-04-08 13:02:36.000,2021-03-18 10:02:32.000,2577,665.0,5838.0,14995,7029.0,2021-03-16 10:58:01.000,8.3.2,100.0,"JavaScript data grid with a spreadsheet look & feel. Works for React, Angular, and Vue. Supported by the Handsontable..",4254.0,3530.0,117.0,32,https://www.npmjs.com/package/handsontable,2021-02-10 11:36:40.612,724.0,253959.0,253959.0,False,1,,https://handsontable.com/examples,,,,,,,,
24,nivo,plouc/nivo,@nivo/core,data-viz,https://github.com/plouc/nivo,https://github.com/plouc/nivo,MIT,2016-04-16 03:27:56.000,2021-04-08 15:20:18.000,2021-01-07 23:30:49.000,650,169.0,845.0,8562,1229.0,2020-11-27 14:36:21.000,0.66.0,49.0,"nivo provides a rich set of dataviz components, built on top of the awesome d3 and Reactjs libraries.",1317.0,1015.0,121.0,32,https://www.npmjs.com/package/@nivo/core,2020-11-27 14:33:04.742,302.0,646618.0,646618.0,True,2,,https://nivo.rocks/components/,,,,,,,,
25,Grommet,grommet/grommet,grommet,ui-frameworks,https://github.com/grommet/grommet,https://github.com/grommet/grommet,Apache-2.0,2015-03-24 08:54:10.000,2021-04-08 17:53:53.000,2021-04-08 00:17:35.000,868,206.0,2337.0,7156,5764.0,2021-03-26 21:13:33.000,2.17.1,131.0,"a react-based framework that provides accessibility, modularity, responsiveness, and theming in a tidy package.",7463.0,6231.0,287.0,32,https://www.npmjs.com/package/grommet,2021-03-26 21:11:28.753,1232.0,96529.0,96556.0,True,3,,https://v2.grommet.io/components,,1696.0,,,,,,
26,material-table,mbrn/material-table,material-table,data-tables,https://github.com/mbrn/material-table,https://github.com/mbrn/material-table,MIT,2018-08-06 13:15:08.000,2021-04-08 16:55:49.000,2020-11-17 09:07:01.000,920,201.0,2082.0,2936,1573.0,2020-08-23 16:38:26.000,1.69.0,184.0,Datatable for React based on material-ui's table with additional features.,13878.0,13350.0,198.0,32,https://www.npmjs.com/package/material-table,2020-08-23 16:32:05.989,528.0,529906.0,529906.0,True,1,['material-ui'],,,,,,,,,
27,Victory,FormidableLabs/victory,victory,data-viz,https://github.com/FormidableLabs/victory,https://github.com/FormidableLabs/victory,MIT,2015-07-02 22:36:50.000,2021-04-08 01:12:07.000,2021-04-08 01:12:01.000,423,162.0,1176.0,8791,,2021-04-02 22:11:58.276,35.4.13,184.0,A collection of composable React components for building interactive data visualizations.,9670.0,8298.0,234.0,31,https://www.npmjs.com/package/victory,2021-04-08 00:05:39.886,1372.0,762990.0,762990.0,True,2,,https://formidable.com/open-source/victory/gallery/,,,,,,,,
28,React Ace,securingsincity/react-ace,react-ace,editors,https://github.com/securingsincity/react-ace,https://github.com/securingsincity/react-ace,MIT,2014-11-29 05:15:14.000,2021-04-05 05:16:17.000,2021-03-31 01:47:22.000,516,107.0,282.0,3019,853.0,2021-03-28 00:46:55.237,9.4.0,92.0,React Ace Component.,14961.0,11381.0,116.0,31,https://www.npmjs.com/package/react-ace,2021-03-28 00:46:55.237,3580.0,1281726.0,1281737.0,True,2,,https://securingsincity.github.io/react-ace/,,816.0,,,,,,
29,react-json-view,mac-s-g/react-json-view,react-json-view,file-handling,https://github.com/mac-s-g/react-json-view,https://github.com/mac-s-g/react-json-view,MIT,2017-03-26 06:01:36.000,2021-03-09 03:27:31.000,2021-03-09 03:27:31.000,280,91.0,85.0,1979,732.0,2021-03-09 03:08:46.252,1.21.3,111.0,JSON viewer for react.,13642.0,12648.0,33.0,31,https://www.npmjs.com/package/react-json-view,2021-03-09 03:08:46.252,994.0,1221792.0,1221792.0,True,2,,https://mac-s-g.github.io/react-json-view/demo/dist/,,,,,,,,
30,Notistack,iamhosseindhv/notistack,notistack,notifications,https://github.com/iamhosseindhv/notistack,https://github.com/iamhosseindhv/notistack,MIT,2018-08-04 21:05:47.000,2021-04-03 15:01:07.000,2021-02-28 19:19:33.000,173,26.0,221.0,1912,470.0,2021-02-28 19:20:10.635,1.0.5,73.0,Highly customizable notification snackbars (toasts) that can be stacked on top of each other.,9471.0,8965.0,42.0,31,https://www.npmjs.com/package/notistack,2021-02-28 19:28:43.619,506.0,1158373.0,1158373.0,True,3,['material-ui'],https://iamhosseindhv.com/notistack/demos,,,,,,,,
31,emotion,emotion-js/emotion,@emotion/react,styling,https://github.com/emotion-js/emotion,https://github.com/emotion-js/emotion,MIT,2017-05-27 04:23:45.000,2021-04-08 12:28:11.000,2021-04-08 12:24:20.000,816,103.0,1166.0,12791,,2021-04-08 12:28:12.000,@emotion/serialize@1.0.2,100.0,CSS-in-JS library designed for high performance style composition.,8727.0,8727.0,255.0,30,https://www.npmjs.com/package/@emotion/react,2020-12-22 07:48:03.779,0.0,2722226.0,2722226.0,True,3,,,-3.0,,,,,,,
32,Rebass,rebassjs/rebass,rebass,ui-frameworks,https://github.com/rebassjs/rebass,https://github.com/rebassjs/rebass,MIT,2015-02-11 14:48:09.000,2021-03-08 16:52:45.000,2021-03-08 16:48:37.000,532,42.0,428.0,7224,2010.0,2019-10-28 19:08:45.057,4.0.7,109.0,React primitive UI components built with styled-system.,9838.0,8350.0,58.0,30,https://www.npmjs.com/package/rebass,2019-10-28 19:08:45.057,1488.0,423294.0,423294.0,True,3,,https://codesandbox.io/s/github/rebassjs/rebass/tree/master/examples/sandbox,,,,,,,,
33,BizCharts,alibaba/BizCharts,bizcharts,data-viz,https://github.com/alibaba/BizCharts,https://github.com/alibaba/BizCharts,MIT,2017-11-10 08:27:54.000,2021-03-09 03:02:44.000,2021-03-09 03:01:34.000,604,242.0,959.0,5564,943.0,2021-03-09 03:02:44.000,4.1.9,209.0,Powerful data visualization library based on G2 and React.,11845.0,10613.0,75.0,30,https://www.npmjs.com/package/bizcharts,2021-03-09 02:56:47.573,1232.0,146285.0,146285.0,True,2,,,,,,,,,,
34,React Suite,rsuite/rsuite,rsuite,ui-frameworks,https://github.com/rsuite/rsuite,https://github.com/rsuite/rsuite,MIT,2016-06-06 02:27:46.000,2021-04-08 11:23:21.000,2021-03-30 02:31:05.000,516,131.0,393.0,5403,1639.0,2021-03-11 09:35:16.987,4.9.3,211.0,A suite of React components .,3035.0,2903.0,51.0,30,https://www.npmjs.com/package/rsuite,2021-02-23 07:44:05.660,132.0,62251.0,62251.0,True,3,,https://rsuitejs.com/components/overview/,,,,,,,,
35,react-monaco-editor,react-monaco-editor/react-monaco-editor,react-monaco-editor,editors,https://github.com/react-monaco-editor/react-monaco-editor,https://github.com/react-monaco-editor/react-monaco-editor,MIT,2016-09-05 07:11:05.000,2021-03-30 15:09:25.000,2021-03-30 15:09:15.000,270,19.0,218.0,2146,349.0,2021-03-15 17:34:44.054,0.43.0,69.0,Monaco Editor for React.,9640.0,9044.0,60.0,30,https://www.npmjs.com/package/react-monaco-editor,2021-03-15 17:34:44.054,596.0,366489.0,366489.0,True,2,,,,,,,,,,
36,MUI-Datatables,gregnb/mui-datatables,mui-datatables,data-tables,https://github.com/gregnb/mui-datatables,https://github.com/gregnb/mui-datatables,MIT,2017-11-04 19:49:44.000,2021-04-03 07:28:59.000,2021-04-03 07:24:59.000,691,438.0,767.0,1957,925.0,2021-04-03 07:27:55.000,3.7.7,143.0,Datatables for React using Material-UI - https://www.material-ui-datatables.com.,4570.0,4316.0,129.0,30,https://www.npmjs.com/package/mui-datatables,2021-04-03 07:27:06.513,254.0,203070.0,203070.0,True,2,['material-ui'],,,,,,,,,
37,React-Move,sghall/react-move,react-move,animations,https://github.com/sghall/react-move,https://github.com/sghall/react-move,MIT,2017-03-20 15:38:13.000,2021-03-27 21:46:51.000,2021-02-03 23:11:22.000,196,4.0,35.0,6284,508.0,2020-06-30 01:48:33.306,6.3.0,58.0,"React Move | Beautiful, data-driven animations for React.",4198.0,3552.0,12.0,29,https://www.npmjs.com/package/react-move,2020-06-30 01:48:33.306,646.0,495337.0,495337.0,True,1,,https://react-move-docs.netlify.app/#/demos/node-group,,,,,,,,
38,react-csv,react-csv/react-csv,react-csv,file-handling,https://github.com/react-csv/react-csv,https://github.com/react-csv/react-csv,MIT,2016-11-25 12:55:39.000,2021-04-08 09:49:56.000,2020-07-09 05:32:23.000,211,101.0,112.0,736,164.0,2020-04-01 19:55:11.000,2.0.3,30.0,React components to build CSV files on the fly basing on Array/literal object of data.,6353.0,5831.0,26.0,29,https://www.npmjs.com/package/react-csv,2020-04-01 16:36:39.880,522.0,1072312.0,1072312.0,True,3,,,,,,,,,,
39,Ant Design Pro,ant-design/ant-design-pro,,admin-dashboards,https://github.com/ant-design/ant-design-pro,https://github.com/ant-design/ant-design-pro,MIT,2017-08-25 10:40:44.000,2021-04-05 03:54:35.000,2021-04-05 03:41:42.000,6636,92.0,6856.0,28814,2281.0,2020-12-18 07:06:21.000,4.3.0,22.0,Use Ant Design like a Pro!.,2134.0,2134.0,277.0,28,,,,,,True,2,['ant-design'],https://preview.pro.ant.design/,,,,,,,,
40,react-virtualized,vaughn/react-virtualized,react-virtualized,data-tables,,https://github.com/bvaughn/react-virtualized,MIT,,2018-06-01 16:00:52.806,,2635,,,21380,,2020-12-18 22:16:25.269,9.22.3,294.0,"React components for efficiently rendering large, scrollable lists and tabular data.",5456.0,,,28,https://www.npmjs.com/package/react-virtualized,2018-06-01 16:00:52.806,5456.0,3651000.0,3651000.0,False,2,,https://bvaughn.github.io/react-virtualized/#/components/List,,,,,,,,
41,visx,airbnb/visx,@visx/group,data-viz,https://github.com/airbnb/visx,https://github.com/airbnb/visx,MIT,2017-03-15 16:25:41.000,2021-04-06 03:53:12.000,2021-04-06 03:51:02.000,480,85.0,438.0,13009,2866.0,2021-03-08 20:16:56.000,1.6.1,76.0,visx | visualization components.,37.0,37.0,107.0,28,https://www.npmjs.com/package/@visx/group,2021-03-08 20:10:00.881,0.0,165170.0,165170.0,True,3,,https://airbnb.io/visx/gallery,,,,,,,,
42,Evergreen,segmentio/evergreen,evergreen-ui,ui-frameworks,https://github.com/segmentio/evergreen,https://github.com/segmentio/evergreen,MIT,2017-07-30 10:03:14.000,2021-04-07 14:31:19.000,2020-12-04 22:52:34.000,633,73.0,291.0,10619,707.0,2020-09-28 15:23:38.000,5.1.2,204.0,Evergreen React UI Framework by Segment.,2220.0,2070.0,107.0,28,https://www.npmjs.com/package/evergreen-ui,2021-03-31 18:21:57.660,150.0,35346.0,35346.0,True,3,,,,,,,,,,
43,react-vis,uber/react-vis,react-vis,data-viz,https://github.com/uber/react-vis,https://github.com/uber/react-vis,MIT,2016-02-22 20:45:50.000,2021-04-01 19:13:19.000,2020-07-13 14:33:01.000,812,316.0,504.0,7767,876.0,2019-04-19 03:58:15.000,1.11.7,99.0,Data Visualization Components.,1048.0,,122.0,28,https://www.npmjs.com/package/react-vis,2017-04-22 00:52:57.632,1048.0,288463.0,288463.0,True,3,,http://uber.github.io/react-vis/examples/showcases/,,,,,,,,
44,react-data-grid,adazzle/react-data-grid,react-data-grid,data-tables,https://github.com/adazzle/react-data-grid,https://github.com/adazzle/react-data-grid,MIT,2015-03-06 10:15:04.000,2021-04-07 21:13:58.000,2021-03-23 17:14:59.000,1827,173.0,1056.0,4513,,2019-04-03 17:25:26.810,6.1.0,989.0,"Excel-like grid component built with React, with editors, keyboard navigation, copy & paste, and the like.",5025.0,4143.0,119.0,28,https://www.npmjs.com/package/react-data-grid,2021-03-23 17:16:02.387,882.0,244350.0,244350.0,True,2,,,,,,,,,,
45,Reactive Search,appbaseio/reactivesearch,@appbaseio/reactivesearch,other-components,https://github.com/appbaseio/reactivesearch,https://github.com/appbaseio/reactivesearch,Apache-2.0,2017-02-15 15:21:24.000,2021-04-06 13:18:40.000,2021-03-31 09:41:02.000,442,163.0,850.0,4380,2378.0,2021-03-22 17:11:54.000,3.16.2,271.0,"React, React Native and Vue UI components for building data-driven apps with Elasticsearch.",294.0,110.0,59.0,28,https://www.npmjs.com/package/@appbaseio/reactivesearch,2021-03-01 14:29:12.859,184.0,20887.0,20887.0,True,1,,https://opensource.appbase.io/reactivesearch/#examples,,,,,,,,
46,react-sortable-tree,frontend-collective/react-sortable-tree,react-sortable-tree,other-components,https://github.com/frontend-collective/react-sortable-tree,https://github.com/frontend-collective/react-sortable-tree,MIT,2016-07-22 08:36:25.000,2021-04-07 20:40:38.000,2020-08-10 07:57:42.000,725,298.0,292.0,3997,552.0,2020-08-10 08:00:07.000,2.8.0,65.0,Drag-and-drop sortable component for nested data and hierarchies.,2493.0,2145.0,37.0,28,https://www.npmjs.com/package/react-sortable-tree,2020-08-10 07:56:50.631,348.0,348059.0,348059.0,True,1,,https://frontend-collective.github.io/react-sortable-tree/?path=/story/basics--minimal-implementation,,,,,,,,
47,react-mde,andrerpena/react-mde,react-mde,editors,https://github.com/andrerpena/react-mde,https://github.com/andrerpena/react-mde,MIT,2016-11-26 18:10:16.000,2021-04-08 08:12:45.000,2021-04-05 21:40:24.000,132,52.0,141.0,1214,751.0,2021-04-05 21:53:42.000,11.1.0,107.0,React Markdown Editor.,1329.0,1191.0,48.0,28,https://www.npmjs.com/package/react-mde,2021-04-05 21:46:11.117,138.0,76061.0,76061.0,True,3,,http://andrerpena.me/react-mde/,,,,,,,,
48,React Data Table,jbetancur/react-data-table-component,react-data-table-component,data-tables,https://github.com/jbetancur/react-data-table-component,https://github.com/jbetancur/react-data-table-component,Apache-2.0,2018-03-16 04:31:39.000,2021-03-16 23:12:20.000,2021-02-23 03:42:30.000,183,34.0,459.0,935,786.0,2021-02-23 03:47:03.000,6.11.7,142.0,"A simple table library with built in sorting, pagination, selection, expandable rows and customizable styling.",3447.0,3359.0,38.0,28,https://www.npmjs.com/package/react-data-table-component,2021-02-23 03:36:16.853,88.0,146796.0,146796.0,True,2,,https://jbetancur.github.io/react-data-table-component/,,,,,,,,
49,React-Datasheet,nadbm/react-datasheet,react-datasheet,data-tables,https://github.com/nadbm/react-datasheet,https://github.com/nadbm/react-datasheet,MIT,2016-09-25 19:18:17.000,2021-03-31 00:33:58.000,2021-02-14 05:17:25.000,441,99.0,96.0,4584,271.0,2020-07-25 17:58:27.182,1.4.8,45.0,Excel-like data grid (table) component for React.,550.0,490.0,43.0,27,https://www.npmjs.com/package/react-datasheet,2020-07-25 17:58:27.182,60.0,117304.0,117304.0,True,3,,,,,,,,,,
