,name,github_id,npm_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,monthly_downloads,show,projectrank_placing,trending,demo_url,github_release_downloads,updated_github_id,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads
10,Bootstrap React,react-bootstrap/react-bootstrap,react-bootstrap,"['bootstrap""']",ui-frameworks,https://github.com/react-bootstrap/react-bootstrap,https://github.com/react-bootstrap/react-bootstrap,MIT,2013-12-27 19:06:07.000,2021-08-31 19:16:03.000,2021-08-27 00:09:52.000,3143,139.0,3007.0,19849,4172.0,2021-06-04 00:04:42.000,1.6.1,174.0,Bootstrap components built with React.,598201.0,539359.0,450,39,https://www.npmjs.com/package/react-bootstrap,2021-08-24 19:39:52.574,58842.0,3579781.0,3580366.0,True,1,,,50358.0,,,,,,
11,winston,winstonjs/winston,winston,,utils,https://github.com/winstonjs/winston,https://github.com/winstonjs/winston,MIT,2010-12-29 18:49:51.000,2021-08-13 12:15:06.000,2020-08-29 06:01:13.000,1489,360.0,897.0,17716,1356.0,2020-06-23 22:31:38.000,3.3.3,83.0,A logger for just about everything.,523880.0,404898.0,344,39,https://www.npmjs.com/package/winston,2020-06-23 22:31:24.942,118982.0,26562258.0,26562258.0,False,2,,,,,,,,,
12,Tailewind CSS,tailwindlabs/tailwindcss,tailwindcss,,styling,https://github.com/tailwindlabs/tailwindcss,https://github.com/tailwindlabs/tailwindcss,MIT,2017-10-06 14:59:14.000,2021-09-01 16:08:36.000,2021-09-01 16:08:35.000,2157,93.0,1620.0,46283,4088.0,2021-08-30 11:02:14.947,2.2.9,197.0,A utility-first CSS framework for rapid UI development.,295197.0,289809.0,194,38,https://www.npmjs.com/package/tailwindcss,2021-08-30 11:02:14.947,5388.0,4033328.0,4033328.0,True,1,,,,,,,,,
13,enzyme,enzymejs/enzyme,enzyme,,testing,https://github.com/enzymejs/enzyme,https://github.com/enzymejs/enzyme,MIT,2015-11-10 21:45:38.000,2021-08-13 18:44:43.000,2021-06-15 18:14:30.000,2082,281.0,1482.0,19686,1961.0,2019-12-20 00:08:40.725,3.11.0,54.0,JavaScript Testing utilities for React.,496928.0,394058.0,396,38,https://www.npmjs.com/package/enzyme,2019-12-20 00:08:40.725,102870.0,9618970.0,9618970.0,True,3,,,,,,,,,
14,bulma,jgthms/bulma,bulma,,ui-frameworks,https://github.com/jgthms/bulma,https://github.com/jgthms/bulma,MIT,2016-01-23 23:48:34.000,2021-08-28 10:54:34.000,2021-08-28 10:54:30.000,3774,328.0,2149.0,44163,1634.0,2021-06-18 17:45:30.000,0.9.3,59.0,Modern CSS framework based on Flexbox.,184105.0,163361.0,372,37,https://www.npmjs.com/package/bulma,2021-06-18 17:42:02.342,20744.0,853019.0,864485.0,True,2,,,538902.0,,,,,,
15,react-hook-form,react-hook-form/react-hook-form,react-hook-form,,others,https://github.com/react-hook-form/react-hook-form,https://github.com/react-hook-form/react-hook-form,MIT,2019-03-05 23:47:10.000,2021-09-01 10:54:45.637,2021-08-31 13:39:53.000,1068,9.0,2559.0,22848,2818.0,2021-08-31 13:43:43.667,7.14.2,866.0,React Hooks for forms validation (Web + React Native).,81281.0,81027.0,175,37,https://www.npmjs.com/package/react-hook-form,2021-09-01 10:54:45.637,254.0,4272895.0,4272895.0,True,1,,,,,,,,,
16,localForage,localForage/localForage,localforage,,state-management,https://github.com/localForage/localForage,https://github.com/localForage/localForage,Apache-2.0,2013-10-31 00:10:06.000,2021-08-24 18:50:27.000,2021-08-18 21:21:42.000,1131,209.0,485.0,19407,1121.0,2021-08-18 21:22:59.000,1.10.0,62.0,"Offline storage, improved. Wraps IndexedDB, WebSQL, or localStorage using a simple but powerful API.",206513.0,178053.0,111,37,https://www.npmjs.com/package/localforage,2021-08-18 21:22:08.980,28460.0,4760772.0,4760993.0,True,1,,,19894.0,,,,,,
17,Styled Components,styled-components/styled-components,styled-components,,styling,https://github.com/styled-components/styled-components,https://github.com/styled-components/styled-components,MIT,2016-08-16 06:41:32.000,2021-08-25 01:43:14.000,2021-08-24 09:39:41.000,2136,21.0,2385.0,34609,,2021-08-24 15:06:50.000,5.3.1,290.0,Visual primitives for the component age. Use the best bits of ES6 and CSS to style your apps without stress.,813021.0,758709.0,315,36,https://www.npmjs.com/package/styled-components,2021-08-24 09:42:38.392,54312.0,12094724.0,12094724.0,True,2,,,,,,,,,
18,preact,preactjs/preact,preact,,others,https://github.com/preactjs/preact,https://github.com/preactjs/preact,MIT,2015-09-11 02:40:18.000,2021-08-31 17:44:49.000,2021-08-29 14:28:10.000,1652,235.0,1267.0,29810,4896.0,2021-07-01 16:57:57.000,10.5.14,182.0,Fast 3kB React alternative with the same modern API. Components & Virtual DOM.,64786.0,53264.0,282,36,https://www.npmjs.com/package/preact,2021-07-01 16:55:57.821,11522.0,3239253.0,3239253.0,True,2,,,,,,,,,
19,react-virtualized,bvaughn/react-virtualized,react-virtualized,,data-tables,https://github.com/bvaughn/react-virtualized,https://github.com/bvaughn/react-virtualized,MIT,2015-11-03 00:48:07.000,2021-08-23 00:19:30.000,2021-05-17 21:35:30.000,2770,410.0,705.0,22364,1984.0,2020-12-18 22:18:53.000,9.22.3,294.0,React components for efficiently rendering large lists and tabular data.,40736.0,35280.0,214,36,https://www.npmjs.com/package/react-virtualized,2018-06-01 16:00:52.806,5456.0,3358293.0,3358293.0,True,1,,https://bvaughn.github.io/react-virtualized/#/components/List,,,,,,,
20,Draft JS,facebook/draft-js,draft-js,,editors,https://github.com/facebook/draft-js,https://github.com/facebook/draft-js,MIT,2016-02-19 20:18:26.000,2021-08-27 06:58:00.000,2021-08-27 06:57:52.000,2408,891.0,951.0,20732,1127.0,2020-08-17 16:40:16.000,0.11.7,32.0,A React framework for building text editors.,111803.0,93385.0,312,36,https://www.npmjs.com/package/draft-js,2020-08-17 16:36:23.849,18418.0,2916523.0,2916523.0,True,1,,,,,,,,,
21,Recharts,recharts/recharts,recharts,,data-viz,https://github.com/recharts/recharts,https://github.com/recharts/recharts,MIT,2015-08-07 06:50:27.000,2021-08-30 12:43:58.000,2021-08-24 05:11:50.000,1285,237.0,1970.0,16916,1863.0,2021-08-24 05:13:52.538,2.1.2,182.0,Redefined chart library built with React and D3.,61404.0,54400.0,219,36,https://www.npmjs.com/package/recharts,2021-08-24 05:13:52.538,7004.0,2713047.0,2713047.0,True,1,,http://recharts.org/en-US/examples,,,,,,,
22,react-table,tannerlinsley/react-table,react-table,,data-tables,https://github.com/tannerlinsley/react-table,https://github.com/tannerlinsley/react-table,MIT,2016-10-20 17:25:08.000,2021-08-25 09:04:45.000,2021-06-09 14:08:15.000,2005,180.0,1762.0,14873,1390.0,2021-04-25 22:58:23.000,7.7.0,216.0,Hooks for building fast and extendable tables and datagrids for React.,40670.0,37130.0,266,36,https://www.npmjs.com/package/react-table,2021-04-25 22:58:20.146,3540.0,2968489.0,2968489.0,True,1,,,,,,,,,
23,sweetalert2,sweetalert2/sweetalert2,sweetalert2,,other-components,https://github.com/sweetalert2/sweetalert2,https://github.com/sweetalert2/sweetalert2,MIT,2015-01-03 16:15:52.000,2021-08-30 10:40:28.000,2021-08-30 10:40:27.000,1360,10.0,1415.0,13397,2612.0,2021-08-19 18:07:11.000,11.1.4,585.0,"A beautiful, responsive, highly customizable and accessible (WAI-ARIA) replacement for JavaScript's popup boxes. Zero..",116925.0,110033.0,114,36,https://www.npmjs.com/package/sweetalert2,2021-08-19 18:06:46.979,6892.0,1404710.0,1408502.0,True,1,,,60686.0,,,,,,
24,Semantic UI React,Semantic-Org/Semantic-UI-React,semantic-ui-react,,ui-frameworks,https://github.com/Semantic-Org/Semantic-UI-React,https://github.com/Semantic-Org/Semantic-UI-React,MIT,2015-06-19 16:47:19.000,2021-08-13 09:14:10.000,2021-08-09 10:54:49.000,3638,147.0,2282.0,12415,3073.0,2021-01-25 15:14:00.000,2.0.3,148.0,The official Semantic-UI-React integration.,143484.0,126554.0,312,36,https://www.npmjs.com/package/semantic-ui-react,2021-01-20 19:57:11.349,16930.0,960128.0,960128.0,True,2,,https://react.semantic-ui.com/elements/button/,,,,,,,
25,React Dropzone,react-dropzone/react-dropzone,react-dropzone,,file-handling,https://github.com/react-dropzone/react-dropzone,https://github.com/react-dropzone/react-dropzone,MIT,2014-09-27 11:57:09.000,2021-08-12 12:56:43.000,2021-06-25 04:12:04.000,703,16.0,648.0,8423,551.0,2021-06-25 04:04:03.000,11.3.4,147.0,Simple HTML5 drag-drop zone with React.js.,83437.0,73121.0,163,36,https://www.npmjs.com/package/react-dropzone,2021-06-25 04:04:00.853,10316.0,6064955.0,6064955.0,True,1,,https://react-dropzone.js.org/#section-basic-example,,,,,,,
26,log4js-node,log4js-node/log4js-node,log4js,,utils,https://github.com/log4js-node/log4js-node,https://github.com/log4js-node/log4js-node,Apache-2.0,2010-01-17 00:57:58.000,2021-08-24 20:33:59.000,2020-05-25 03:14:20.000,734,117.0,620.0,5088,1541.0,2020-05-24 23:01:08.195,6.3.0,134.0,A port of log4js to node.js.,1343567.0,1165597.0,159,36,https://www.npmjs.com/package/log4js,2020-05-24 23:01:08.195,177970.0,11134742.0,11134742.0,False,3,,,,,,,,,
27,Electron,electron/electron,electron,,desktop-apps,https://github.com/electron/electron,https://github.com/electron/electron,MIT,2013-04-12 01:47:36.000,2021-09-01 14:26:35.000,,12608,1262.0,,96543,,2021-08-30 23:02:21.699,14.0.0,597.0,"Build cross-platform desktop apps with JavaScript, HTML, and CSS.",46992.0,,695,35,https://www.npmjs.com/package/electron,2021-08-31 22:01:31.404,46992.0,2042081.0,2042081.0,True,1,,,,,,,,,
28,esbuild,evanw/esbuild,esbuild,,dev-tools,https://github.com/evanw/esbuild,https://github.com/evanw/esbuild,MIT,2016-06-14 16:08:50.000,2021-09-01 15:13:32.000,2021-08-31 14:26:19.000,620,218.0,1133.0,26877,2458.0,2021-08-27 14:11:20.000,0.12.24,276.0,An extremely fast JavaScript bundler and minifier.,71226.0,71226.0,58,35,https://www.npmjs.com/package/esbuild,2021-08-27 14:10:56.972,0.0,5272690.0,5272690.0,True,2,,,,,,,,,
29,react-use,streamich/react-use,react-use,,others,https://github.com/streamich/react-use,https://github.com/streamich/react-use,Unlicense,2018-10-27 10:16:05.000,2021-09-01 15:23:48.000,2021-09-01 15:19:31.000,1833,389.0,207.0,24834,2795.0,2021-08-31 22:31:47.000,17.3.1,262.0,React Hooks.,15983.0,15475.0,181,35,https://www.npmjs.com/package/react-use,2021-08-31 22:31:44.123,508.0,2231609.0,2231609.0,True,2,,,,,,,,,
30,react-query,tannerlinsley/react-query,react-query,,data-fetching,https://github.com/tannerlinsley/react-query,https://github.com/tannerlinsley/react-query,MIT,2019-09-10 19:23:58.000,2021-09-01 15:42:32.000,2021-08-31 19:08:26.000,1074,31.0,708.0,22314,1321.0,2021-08-29 15:46:39.000,3.21.1,381.0,"Hooks for fetching, caching and updating asynchronous data in React.",21274.0,21264.0,332,35,https://www.npmjs.com/package/react-query,2021-08-29 15:46:35.795,10.0,2595688.0,2595688.0,True,1,,,,,,,,,
31,React Admin,marmelab/react-admin,react-admin,['material-ui'],admin-dashboards,https://github.com/marmelab/react-admin,https://github.com/marmelab/react-admin,MIT,2016-07-13 07:58:54.000,2021-09-01 14:20:52.000,2021-08-31 07:03:53.000,3843,151.0,3106.0,17685,10686.0,2021-08-27 14:30:47.000,3.17.3,179.0,"A frontend Framework for building B2B applications running in the browser on top of REST/GraphQL APIs, using ES6,..",7480.0,6984.0,480,35,https://www.npmjs.com/package/react-admin,2021-08-27 14:30:17.019,496.0,170898.0,170898.0,True,1,,https://marmelab.com/react-admin-demo/,,,,,,,
32,umi,umijs/umi,umi,,cms-frameworks,https://github.com/umijs/umi,https://github.com/umijs/umi,MIT,2017-11-22 10:09:36.000,2021-09-01 11:24:09.000,2021-08-31 02:27:55.000,1772,224.0,4102.0,11095,4482.0,2021-08-11 05:28:45.000,3.5.17,512.0,Pluggable enterprise-level react application framework.,21436.0,20222.0,313,35,https://www.npmjs.com/package/umi,2021-08-11 04:05:19.351,1214.0,118465.0,118465.0,True,3,,,,,,,,,
33,react-slick,akiran/react-slick,react-slick,,other-components,https://github.com/akiran/react-slick,https://github.com/akiran/react-slick,MIT,2014-11-16 05:14:39.000,2021-08-26 08:47:10.000,2021-03-08 05:01:23.000,1880,393.0,1152.0,9809,1209.0,2021-03-08 05:01:08.649,0.28.1,114.0,React carousel component.,155332.0,136938.0,148,35,https://www.npmjs.com/package/react-slick,2021-03-08 05:01:08.649,18394.0,3264795.0,3264795.0,True,1,-1.0,,,,,,,,
34,i18next,i18next/i18next,i18next,,utils,https://github.com/i18next/i18next,https://github.com/i18next/i18next,MIT,2011-12-16 12:37:42.000,2021-09-01 09:28:53.325,2021-09-01 09:28:34.000,559,5.0,1081.0,5797,1667.0,2021-09-01 09:28:53.325,20.6.0,320.0,i18next: learn once - translate everywhere.,70133.0,60743.0,201,35,https://www.npmjs.com/package/i18next,2021-09-01 09:28:53.325,9390.0,7402378.0,7402378.0,True,3,,,,,,,,,
35,loglevel,pimterry/loglevel,loglevel,,utils,https://github.com/pimterry/loglevel,https://github.com/pimterry/loglevel,MIT,2013-03-23 20:35:58.000,2021-06-16 12:15:38.000,2021-05-07 10:58:47.000,157,16.0,102.0,2075,286.0,2020-11-25 14:19:46.171,1.7.1,26.0,"Minimal lightweight logging for JavaScript, adding reliable log level methods to wrap any available console.log methods.",5599175.0,5019871.0,29,35,https://www.npmjs.com/package/loglevel,2020-11-25 14:19:46.171,579304.0,43157504.0,43157504.0,True,3,-1.0,,,,,,,,
36,lerna,lerna/lerna,lerna,,dev-tools,https://github.com/lerna/lerna,https://github.com/lerna/lerna,MIT,2015-12-04 09:36:55.000,2021-09-01 13:34:24.000,2021-06-02 22:46:25.000,1879,654.0,1468.0,29674,,2021-02-10 22:42:55.000,4.0.0,184.0,A tool for managing JavaScript projects with multiple packages.,120300.0,92138.0,271,34,https://www.npmjs.com/package/lerna,2021-02-10 22:42:31.218,28162.0,4877491.0,4877491.0,True,2,,,,,,,,,
37,SheetJS,SheetJS/sheetjs,xlsx,,file-handling,https://github.com/SheetJS/sheetjs,https://github.com/SheetJS/sheetjs,Apache-2.0,2012-12-03 19:25:52.000,2021-08-29 21:27:38.000,2021-08-29 21:20:15.000,6964,509.0,1572.0,27153,504.0,2021-08-18 18:38:00.480,0.17.1,161.0,SheetJS Community Edition -- Spreadsheet Data Toolkit.,10765.0,2007.0,132,34,https://www.npmjs.com/package/xlsx,2021-08-18 18:38:00.480,8758.0,5211264.0,5211264.0,True,2,,,,,,,,,
38,react-beautiful-dnd,atlassian/react-beautiful-dnd,react-beautiful-dnd,,other-components,https://github.com/atlassian/react-beautiful-dnd,https://github.com/atlassian/react-beautiful-dnd,Apache-2.0,2017-08-09 03:37:15.000,2021-08-30 23:44:50.000,2021-08-30 23:44:46.000,1808,448.0,986.0,24738,788.0,2021-03-21 23:46:09.000,13.1.0,93.0,Beautiful and accessible drag and drop for lists with React.,31408.0,29424.0,123,34,https://www.npmjs.com/package/react-beautiful-dnd,2021-03-21 23:24:40.308,1984.0,3811735.0,3811735.0,True,2,-1.0,,,,,,,,
39,react-testing-library,testing-library/react-testing-library,react-testing-library,,testing,https://github.com/testing-library/react-testing-library,https://github.com/testing-library/react-testing-library,MIT,2018-03-19 13:39:49.000,2021-07-24 13:02:07.000,2021-07-15 01:45:28.000,846,17.0,512.0,15089,,2021-06-23 06:36:03.000,12.0.0,100.0,Simple and complete React DOM testing utilities that encourage good testing practices.,2800743.0,2796111.0,161,34,https://www.npmjs.com/package/react-testing-library,2019-05-30 18:10:43.138,4632.0,368668.0,368668.0,True,3,,,,,,,,,
40,tinymce,tinymce/tinymce,tinymce,,editors,https://github.com/tinymce/tinymce,https://github.com/tinymce/tinymce,LGPL-2.1,2010-01-11 14:46:42.000,2021-09-01 07:29:43.000,2021-08-30 05:48:27.000,1824,775.0,4619.0,9750,24705.0,2021-08-27 04:39:06.407,5.9.1,138.0,"The world's #1 JavaScript library for rich text editing. Available for React, Vue and Angular.",3377.0,369.0,298,34,https://www.npmjs.com/package/tinymce,2021-08-27 04:39:06.407,3008.0,965470.0,965470.0,False,1,,,,,,,,,
41,swr,vercel/swr,swr,,data-fetching,https://github.com/vercel/swr,https://github.com/vercel/swr,MIT,2019-10-28 18:16:01.000,2021-09-01 15:41:09.000,2021-09-01 15:41:08.000,655,64.0,410.0,18780,446.0,2021-08-27 16:21:50.853,1.0.0,91.0,React Hooks for remote data fetching.,30699.0,30673.0,114,33,https://www.npmjs.com/package/swr,2021-09-01 10:25:05.385,26.0,1548083.0,1548083.0,True,2,,,,,,,,,
42,nivo,plouc/nivo,@nivo/core,,data-viz,https://github.com/plouc/nivo,https://github.com/plouc/nivo,MIT,2016-04-16 03:27:56.000,2021-09-01 09:16:51.000,2021-09-01 09:16:48.000,714,89.0,1046.0,9143,1522.0,2021-07-14 23:58:35.000,0.73.1,57.0,"nivo provides a rich set of dataviz components, built on top of the awesome d3 and Reactjs libraries.",1493.0,1191.0,156,33,https://www.npmjs.com/package/@nivo/core,2021-07-14 20:37:35.672,302.0,844471.0,844471.0,True,1,,https://nivo.rocks/components/,,,,,,,
43,ag-Grid,ag-grid/ag-grid,ag-grid-community,,data-tables,https://github.com/ag-grid/ag-grid,https://github.com/ag-grid/ag-grid,MIT,2014-12-23 16:20:14.000,2021-09-01 15:47:02.000,2021-09-01 13:35:08.000,1323,33.0,4117.0,7523,21405.0,2021-08-18 06:16:25.000,26.0.0,100.0,The best JavaScript Data Table for building Enterprise Applications. Supports React / Angular / Vue / Plain JavaScript.,1536.0,890.0,120,33,https://www.npmjs.com/package/ag-grid-community,2021-08-18 06:12:43.134,646.0,1071461.0,1071461.0,True,2,,,,,,,,,
44,React-Toastify,fkhadra/react-toastify,react-toastify,,notifications,https://github.com/fkhadra/react-toastify,https://github.com/fkhadra/react-toastify,MIT,2016-11-08 12:32:52.000,2021-09-01 11:29:29.000,2021-08-30 14:49:15.000,386,27.0,433.0,7331,1083.0,2021-08-30 15:24:05.000,8.0.2,121.0,React notification made easy !.,114842.0,108906.0,70,33,https://www.npmjs.com/package/react-toastify,2021-08-30 14:49:47.797,5936.0,2818791.0,2818791.0,True,1,,https://fkhadra.github.io/react-toastify/introduction/,,,,,,,
45,React Chartjs 2,reactchartjs/react-chartjs-2,react-chartjs-2,,data-viz,https://github.com/reactchartjs/react-chartjs-2,https://github.com/reactchartjs/react-chartjs-2,MIT,2016-05-06 22:01:08.000,2021-08-27 08:27:12.000,2021-07-20 11:05:44.000,811,179.0,393.0,4325,284.0,2021-07-20 10:59:16.182,3.0.4,69.0,"React wrapper for Chart.js 2.0 and 3.0, the most popular charting library.",96529.0,89805.0,62,33,https://www.npmjs.com/package/react-chartjs-2,2021-07-20 10:59:16.182,6724.0,1634973.0,1634973.0,True,1,,https://reactchartjs.github.io/react-chartjs-2/,,,,,,,
46,material-table,mbrn/material-table,material-table,['material-ui'],data-tables,https://github.com/mbrn/material-table,https://github.com/mbrn/material-table,MIT,2018-08-06 13:15:08.000,2021-08-28 13:34:46.000,2021-04-21 11:22:33.000,988,141.0,2263.0,3103,1576.0,2021-04-21 11:24:11.402,1.69.3,187.0,Datatable for React based on material-ui's table with additional features.,16615.0,16087.0,198,33,https://www.npmjs.com/package/material-table,2021-04-21 11:24:11.402,528.0,521095.0,521095.0,True,2,,,,,,,,,
47,Semantic-UI,Semantic-Org/Semantic-UI,semantic-ui,,ui-frameworks,https://github.com/Semantic-Org/Semantic-UI,https://github.com/Semantic-Org/Semantic-UI,MIT,2013-04-08 23:32:04.000,2021-04-18 15:16:46.000,2018-10-21 20:59:02.000,5131,1045.0,5231.0,49527,6684.0,2018-10-21 21:03:55.194,2.4.2,100.0,Semantic is a UI component framework based around useful principles from natural language.,17196.0,12824.0,225,32,https://www.npmjs.com/package/semantic-ui,2018-10-21 21:03:55.194,4372.0,34864.0,34908.0,False,2,,,4033.0,,,,,,
48,Slate,ianstormtaylor/slate,slate,,editors,https://github.com/ianstormtaylor/slate,https://github.com/ianstormtaylor/slate,MIT,2016-06-18 01:52:42.000,2021-08-31 19:07:05.000,2021-08-31 12:22:56.000,2349,446.0,2231.0,22067,,2021-08-10 17:16:13.000,slate@0.65.3,556.0,A completely customizable framework for building rich text editors. (Currently in beta.).,68951.0,61953.0,429,32,https://www.npmjs.com/package/slate,2021-04-01 02:10:51.453,6998.0,859877.0,859877.0,True,1,,https://www.slatejs.org/examples/richtext,,,,,,,
49,Blueprint,palantir/blueprint,@blueprintjs/core,,ui-frameworks,https://github.com/palantir/blueprint,https://github.com/palantir/blueprint,Apache-2.0,2016-10-25 21:17:50.000,2021-08-31 14:58:26.000,2021-08-30 23:05:30.000,1902,604.0,1911.0,18107,,2021-08-30 23:10:09.131,3.49.0,151.0,A React-based UI toolkit for the web.,11840.0,9762.0,290,32,https://www.npmjs.com/package/@blueprintjs/core,2021-04-13 17:30:43.042,2078.0,598132.0,598132.0,True,2,,https://blueprintjs.com/docs/,,,,,,,
50,Handsontable,handsontable/handsontable,handsontable,,data-tables,https://github.com/handsontable/handsontable,https://github.com/handsontable/handsontable,ICU,2011-05-23 22:38:58.000,2021-09-01 14:43:26.000,2021-07-28 10:23:21.000,2617,757.0,6201.0,15623,7155.0,2021-07-28 10:31:46.000,9.0.2,100.0,"JavaScript data grid with a spreadsheet look & feel. Works for React, Angular, and Vue. Supported by the Handsontable..",4591.0,3867.0,119,32,https://www.npmjs.com/package/handsontable,2021-07-28 10:27:18.095,724.0,285076.0,285076.0,False,2,,https://handsontable.com/examples,,,,,,,
