,name,github_id,npm_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,monthly_downloads,show,projectrank_placing,trending,demo_url,github_release_downloads,updated_github_id,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads
10,cypress,cypress-io/cypress,cypress,,testing,https://github.com/cypress-io/cypress,https://github.com/cypress-io/cypress,MIT,2015-03-04 00:46:28.000,2021-12-16 15:07:57.000,2021-12-15 19:56:29.000,2085,1934.0,7243.0,35100,16117.0,2021-12-04 01:16:57.000,9.1.1,149.0,"Fast, easy and reliable testing for anything that runs in a browser.",330784.0,322778.0,323,39,https://www.npmjs.com/package/cypress,2021-12-04 01:05:49.946,8006.0,13722001.0,13722001.0,True,1,,,,,,,,,
11,Bootstrap React,react-bootstrap/react-bootstrap,react-bootstrap,"['bootstrap""']",ui-frameworks,https://github.com/react-bootstrap/react-bootstrap,https://github.com/react-bootstrap/react-bootstrap,MIT,2013-12-27 19:06:07.000,2021-12-15 23:47:52.000,2021-12-14 19:06:32.000,3226,162.0,3069.0,20255,4231.0,2021-12-01 01:14:04.000,2.0.3,183.0,Bootstrap components built with React.,687862.0,629020.0,461,39,https://www.npmjs.com/package/react-bootstrap,2021-12-01 01:13:21.010,58842.0,4088513.0,4089079.0,True,1,,,50452.0,,,,,,
12,winston,winstonjs/winston,winston,,utils,https://github.com/winstonjs/winston,https://github.com/winstonjs/winston,MIT,2010-12-29 18:49:51.000,2021-12-15 16:32:48.000,2021-12-15 13:03:54.000,1528,377.0,900.0,18170,1377.0,2020-06-23 22:31:38.000,3.3.3,83.0,A logger for just about everything.,556134.0,437152.0,352,39,https://www.npmjs.com/package/winston,2020-06-23 22:31:24.942,118982.0,30723567.0,30723567.0,True,2,,,,,,,,,
13,preact,preactjs/preact,preact,,others,https://github.com/preactjs/preact,https://github.com/preactjs/preact,MIT,2015-09-11 02:40:18.000,2021-12-16 04:55:44.000,2021-12-09 20:56:14.000,1700,220.0,1309.0,30510,4940.0,2021-12-09 20:58:03.000,10.6.4,188.0,Fast 3kB React alternative with the same modern API. Components & Virtual DOM.,79425.0,67903.0,287,38,https://www.npmjs.com/package/preact,2021-12-09 20:57:46.032,11522.0,4071273.0,4071273.0,True,1,,,,,,,,,
14,react-hook-form,react-hook-form/react-hook-form,react-hook-form,,others,https://github.com/react-hook-form/react-hook-form,https://github.com/react-hook-form/react-hook-form,MIT,2019-03-05 23:47:10.000,2021-12-16 13:06:38.000,2021-12-15 23:46:52.000,1187,8.0,2825.0,24770,3019.0,2021-12-15 01:02:35.805,7.22.1,903.0,React Hooks for form state management and validation (Web + React Native).,112317.0,112063.0,193,38,https://www.npmjs.com/package/react-hook-form,2021-12-15 01:02:35.805,254.0,5771089.0,5771089.0,True,1,,,,,,,,,
15,enzyme,enzymejs/enzyme,enzyme,,testing,https://github.com/enzymejs/enzyme,https://github.com/enzymejs/enzyme,MIT,2015-11-10 21:45:38.000,2021-10-13 19:02:18.000,2021-09-17 06:34:12.000,2083,282.0,1489.0,19782,1971.0,2019-12-20 00:08:40.725,3.11.0,54.0,JavaScript Testing utilities for React.,514283.0,411413.0,396,38,https://www.npmjs.com/package/enzyme,2019-12-20 00:08:40.725,102870.0,9828126.0,9828126.0,True,3,,,,,,,,,
16,SheetJS,SheetJS/sheetjs,xlsx,,file-handling,https://github.com/SheetJS/sheetjs,https://github.com/SheetJS/sheetjs,Apache-2.0,2012-12-03 19:25:52.000,2021-12-11 15:32:10.000,2021-12-05 05:19:25.000,7227,92.0,2025.0,28462,577.0,2021-11-14 05:16:28.581,0.17.4,163.0,SheetJS Community Edition -- Spreadsheet Data Toolkit.,95032.0,86274.0,171,37,https://www.npmjs.com/package/xlsx,2021-11-14 05:16:28.581,8758.0,6051867.0,6051867.0,True,1,,,,,,,,,
17,react-query,tannerlinsley/react-query,react-query,,data-fetching,https://github.com/tannerlinsley/react-query,https://github.com/tannerlinsley/react-query,MIT,2019-09-10 19:23:58.000,2021-12-16 12:09:07.000,2021-12-15 18:52:32.000,1279,32.0,810.0,24380,1415.0,2021-12-15 18:56:55.000,3.34.4,416.0,"Hooks for fetching, caching and updating asynchronous data in React.",33202.0,33192.0,405,37,https://www.npmjs.com/package/react-query,2021-12-14 19:06:33.590,10.0,3895563.0,3895563.0,True,1,,,,,,,,,
18,localForage,localForage/localForage,localforage,,state-management,https://github.com/localForage/localForage,https://github.com/localForage/localForage,Apache-2.0,2013-10-31 00:10:06.000,2021-11-26 06:45:02.000,2021-10-03 10:15:28.000,1139,211.0,488.0,19826,1122.0,2021-08-18 21:22:59.000,1.10.0,62.0,"Offline storage, improved. Wraps IndexedDB, WebSQL, or localStorage using a simple but powerful API.",215088.0,186628.0,111,37,https://www.npmjs.com/package/localforage,2021-08-18 21:22:08.980,28460.0,6128421.0,6128639.0,True,1,,,20301.0,,,,,,
19,Semantic UI React,Semantic-Org/Semantic-UI-React,semantic-ui-react,,ui-frameworks,https://github.com/Semantic-Org/Semantic-UI-React,https://github.com/Semantic-Org/Semantic-UI-React,MIT,2015-06-19 16:47:19.000,2021-10-28 11:26:01.000,2021-10-15 11:28:36.000,3789,148.0,2295.0,12558,3076.0,2021-09-24 10:35:28.000,2.0.4,148.0,The official Semantic-UI-React integration.,152418.0,135488.0,313,37,https://www.npmjs.com/package/semantic-ui-react,2021-01-20 19:57:11.349,16930.0,1094908.0,1094908.0,True,2,,https://react.semantic-ui.com/elements/button/,,,,,,,
20,loglevel,pimterry/loglevel,loglevel,,utils,https://github.com/pimterry/loglevel,https://github.com/pimterry/loglevel,MIT,2013-03-23 20:35:58.000,2021-11-18 12:58:28.369,2021-11-18 12:51:09.000,160,16.0,103.0,2128,289.0,2021-11-18 12:58:28.369,1.8.0,27.0,"Minimal lightweight logging for JavaScript, adding reliable log level methods to wrap any available console.log methods.",6221499.0,5642195.0,30,37,https://www.npmjs.com/package/loglevel,2021-11-18 12:58:28.369,579304.0,46929118.0,46929118.0,True,3,,,,,,,,,
21,bulma,jgthms/bulma,bulma,,ui-frameworks,https://github.com/jgthms/bulma,https://github.com/jgthms/bulma,MIT,2016-01-23 23:48:34.000,2021-12-11 17:10:19.000,2021-12-10 17:16:35.000,3829,356.0,2167.0,44762,1652.0,2021-06-18 17:45:30.000,0.9.3,59.0,Modern CSS framework based on Flexbox.,194769.0,174025.0,377,36,https://www.npmjs.com/package/bulma,2021-06-18 17:42:02.342,20744.0,824933.0,836314.0,True,2,,,569054.0,,,,,,
22,Styled Components,styled-components/styled-components,styled-components,,styling,https://github.com/styled-components/styled-components,https://github.com/styled-components/styled-components,MIT,2016-08-16 06:41:32.000,2021-12-15 16:55:00.000,2021-12-15 16:53:33.000,2182,54.0,2411.0,35461,,2021-10-19 13:37:20.000,5.3.3,291.0,Visual primitives for the component age. Use the best bits of ES6 and CSS to style your apps without stress.,937531.0,883219.0,318,36,https://www.npmjs.com/package/styled-components,2021-10-19 13:31:04.868,54312.0,14339881.0,14339881.0,True,2,,,,,,,,,
23,esbuild,evanw/esbuild,esbuild,,dev-tools,https://github.com/evanw/esbuild,https://github.com/evanw/esbuild,MIT,2016-06-14 16:08:50.000,2021-12-16 14:10:43.000,2021-12-15 02:05:49.000,713,232.0,1377.0,29307,2703.0,2021-12-14 18:44:04.000,0.14.5,298.0,An extremely fast JavaScript and CSS bundler and minifier.,154667.0,154667.0,72,36,https://www.npmjs.com/package/esbuild,2021-12-14 18:43:35.740,0.0,9773842.0,9773842.0,True,2,,,,,,,,,
24,react-use,streamich/react-use,react-use,,others,https://github.com/streamich/react-use,https://github.com/streamich/react-use,Unlicense,2018-10-27 10:16:05.000,2021-12-14 00:28:21.000,2021-12-09 08:11:09.000,2027,410.0,207.0,26805,2908.0,2021-08-31 22:31:47.000,17.3.1,262.0,React Hooks.,20404.0,19896.0,183,36,https://www.npmjs.com/package/react-use,2021-08-31 22:31:44.123,508.0,3138593.0,3138593.0,True,2,,,,,,,,,
25,react-virtualized,bvaughn/react-virtualized,react-virtualized,,data-tables,https://github.com/bvaughn/react-virtualized,https://github.com/bvaughn/react-virtualized,MIT,2015-11-03 00:48:07.000,2021-12-14 08:31:50.000,2021-05-17 21:35:30.000,2845,435.0,707.0,22946,1984.0,2020-12-18 22:18:53.000,9.22.3,294.0,React components for efficiently rendering large lists and tabular data.,46999.0,41543.0,214,36,https://www.npmjs.com/package/react-virtualized,2018-06-01 16:00:52.806,5456.0,3867670.0,3867670.0,True,1,,https://bvaughn.github.io/react-virtualized/#/components/List,,,,,,,
26,Recharts,recharts/recharts,recharts,,data-viz,https://github.com/recharts/recharts,https://github.com/recharts/recharts,MIT,2015-08-07 06:50:27.000,2021-12-14 08:13:08.988,2021-12-14 08:11:33.000,1322,295.0,1990.0,17446,1889.0,2021-12-14 08:13:08.988,2.1.8,185.0,Redefined chart library built with React and D3.,69798.0,62794.0,228,36,https://www.npmjs.com/package/recharts,2021-12-14 08:13:08.988,7004.0,3203162.0,3203162.0,True,1,,http://recharts.org/en-US/examples,,,,,,,
27,react-table,tannerlinsley/react-table,react-table,,data-tables,https://github.com/tannerlinsley/react-table,https://github.com/tannerlinsley/react-table,MIT,2016-10-20 17:25:08.000,2021-12-07 15:00:28.000,2021-11-28 16:20:53.000,2153,224.0,1773.0,15719,1392.0,2021-04-25 22:58:23.000,7.7.0,216.0,Hooks for building fast and extendable tables and datagrids for React.,46081.0,42541.0,267,36,https://www.npmjs.com/package/react-table,2021-04-25 22:58:20.146,3540.0,4060966.0,4060966.0,True,1,,,,,,,,,
28,sweetalert2,sweetalert2/sweetalert2,sweetalert2,,other-components,https://github.com/sweetalert2/sweetalert2,https://github.com/sweetalert2/sweetalert2,MIT,2015-01-03 16:15:52.000,2021-12-13 07:49:45.000,2021-12-13 07:49:44.000,1403,6.0,1444.0,13920,2669.0,2021-12-05 13:23:05.000,11.3.0,593.0,"A beautiful, responsive, highly customizable and accessible (WAI-ARIA) replacement for JavaScript's popup boxes. Zero..",137322.0,130430.0,123,36,https://www.npmjs.com/package/sweetalert2,2021-12-05 13:22:41.210,6892.0,1579218.0,1584837.0,True,1,,,101159.0,,,,,,
29,react-slick,akiran/react-slick,react-slick,,other-components,https://github.com/akiran/react-slick,https://github.com/akiran/react-slick,MIT,2014-11-16 05:14:39.000,2021-12-14 13:34:30.000,2021-12-11 17:16:06.000,1914,410.0,1162.0,10063,1212.0,2021-03-08 05:01:08.649,0.28.1,114.0,React carousel component.,169625.0,151231.0,148,36,https://www.npmjs.com/package/react-slick,2021-03-08 05:01:08.649,18394.0,3501656.0,3501656.0,True,1,,,,,,,,,
30,React Dropzone,react-dropzone/react-dropzone,react-dropzone,,file-handling,https://github.com/react-dropzone/react-dropzone,https://github.com/react-dropzone/react-dropzone,MIT,2014-09-27 11:57:09.000,2021-12-14 22:21:26.000,2021-10-03 00:49:46.000,716,17.0,661.0,8637,560.0,2021-09-23 23:58:10.000,11.4.2,149.0,Simple HTML5 drag-drop zone with React.js.,90972.0,80656.0,170,36,https://www.npmjs.com/package/react-dropzone,2021-09-14 13:21:29.494,10316.0,7376324.0,7376324.0,True,2,,https://react-dropzone.js.org/#section-basic-example,,,,,,,
31,i18next,i18next/i18next,i18next,,utils,https://github.com/i18next/i18next,https://github.com/i18next/i18next,MIT,2011-12-16 12:37:42.000,2021-12-16 13:49:42.689,2021-12-16 13:49:23.000,573,2.0,1122.0,5970,1757.0,2021-12-16 13:49:42.689,21.6.2,345.0,i18next: learn once - translate everywhere.,80222.0,70832.0,210,36,https://www.npmjs.com/package/i18next,2021-12-16 13:49:42.689,9390.0,9554944.0,9554944.0,True,3,,,,,,,,,
32,log4js-node,log4js-node/log4js-node,log4js,,utils,https://github.com/log4js-node/log4js-node,https://github.com/log4js-node/log4js-node,Apache-2.0,2010-01-17 00:57:58.000,2021-12-14 17:35:41.000,2020-05-25 03:14:20.000,751,128.0,627.0,5208,1541.0,2020-05-24 23:01:08.195,6.3.0,134.0,A port of log4js to node.js.,1438531.0,1260561.0,159,36,https://www.npmjs.com/package/log4js,2020-05-24 23:01:08.195,177970.0,11736929.0,11736929.0,False,3,,,,,,,,,
33,Electron,electron/electron,electron,,desktop-apps,https://github.com/electron/electron,https://github.com/electron/electron,MIT,2013-04-12 01:47:36.000,2021-12-16 03:47:00.748,,13017,1513.0,,99341,,2021-12-03 04:05:13.818,16.0.4,654.0,"Build cross-platform desktop apps with JavaScript, HTML, and CSS.",46992.0,,777,35,https://www.npmjs.com/package/electron,2021-12-16 03:47:00.748,46992.0,2241550.0,2241550.0,True,1,,,,,,,,,
34,React Admin,marmelab/react-admin,react-admin,['material-ui'],admin-dashboards,https://github.com/marmelab/react-admin,https://github.com/marmelab/react-admin,MIT,2016-07-13 07:58:54.000,2021-12-16 15:07:51.000,2021-12-16 13:41:18.000,4069,156.0,3247.0,18506,11169.0,2021-12-15 16:20:22.000,3.19.4,188.0,"A frontend Framework for building B2B applications running in the browser on top of REST/GraphQL APIs, using ES6,..",8507.0,8011.0,502,35,https://www.npmjs.com/package/react-admin,2021-12-15 16:15:14.008,496.0,211531.0,211531.0,True,1,,https://marmelab.com/react-admin-demo/,,,,,,,
35,React-Toastify,fkhadra/react-toastify,react-toastify,,notifications,https://github.com/fkhadra/react-toastify,https://github.com/fkhadra/react-toastify,MIT,2016-11-08 12:32:52.000,2021-11-03 18:52:26.000,2021-11-03 18:51:28.000,414,40.0,449.0,8105,1090.0,2021-11-03 18:53:43.000,8.1.0,123.0,React notification made easy !.,139909.0,133973.0,71,35,https://www.npmjs.com/package/react-toastify,2021-11-03 18:52:17.547,5936.0,3622451.0,3622451.0,True,1,1.0,https://fkhadra.github.io/react-toastify/introduction/,,,,,,,
36,lerna,lerna/lerna,lerna,,dev-tools,https://github.com/lerna/lerna,https://github.com/lerna/lerna,MIT,2015-12-04 09:36:55.000,2021-11-11 19:35:14.000,2021-06-02 22:46:25.000,2042,743.0,1480.0,31044,,2021-02-10 22:42:55.000,4.0.0,184.0,A tool for managing JavaScript projects with multiple packages.,132330.0,104168.0,280,34,https://www.npmjs.com/package/lerna,2021-02-10 22:42:31.218,28162.0,5236319.0,5236319.0,True,2,,,,,,,,,
37,react-beautiful-dnd,atlassian/react-beautiful-dnd,react-beautiful-dnd,,other-components,https://github.com/atlassian/react-beautiful-dnd,https://github.com/atlassian/react-beautiful-dnd,Apache-2.0,2017-08-09 03:37:15.000,2021-12-14 00:33:46.000,2021-10-15 06:06:19.000,1918,476.0,993.0,25785,793.0,2021-03-21 23:46:09.000,13.1.0,93.0,Beautiful and accessible drag and drop for lists with React.,36962.0,34978.0,126,34,https://www.npmjs.com/package/react-beautiful-dnd,2021-03-21 23:24:40.308,1984.0,4427839.0,4427839.0,True,2,,,,,,,,,
38,react-testing-library,testing-library/react-testing-library,react-testing-library,,testing,https://github.com/testing-library/react-testing-library,https://github.com/testing-library/react-testing-library,MIT,2018-03-19 13:39:49.000,2021-12-06 13:40:37.000,2021-10-07 12:12:08.000,892,27.0,530.0,15621,,2021-10-03 13:19:49.000,12.1.2,100.0,Simple and complete React DOM testing utilities that encourage good testing practices.,3445015.0,3440383.0,166,34,https://www.npmjs.com/package/react-testing-library,2019-05-30 18:10:43.138,4632.0,362411.0,362411.0,True,3,,,,,,,,,
39,tinymce,tinymce/tinymce,tinymce,,editors,https://github.com/tinymce/tinymce,https://github.com/tinymce/tinymce,LGPL-2.1,2010-01-11 14:46:42.000,2021-12-16 12:52:27.000,2021-12-16 03:19:51.000,1863,867.0,4654.0,10174,24803.0,2021-11-17 04:34:14.764,5.10.2,142.0,"The world's #1 JavaScript library for rich text editing. Available for React, Vue and Angular.",3386.0,378.0,300,34,https://www.npmjs.com/package/tinymce,2021-11-17 04:34:14.764,3008.0,1070872.0,1070872.0,False,1,,,,,,,,,
40,Draft JS,facebook/draft-js,draft-js,,editors,https://github.com/facebook/draft-js,https://github.com/facebook/draft-js,MIT,2016-02-19 20:18:26.000,2021-12-03 08:56:25.000,2021-12-03 08:56:18.000,2469,905.0,957.0,21174,,2020-08-17 16:40:16.000,0.11.7,32.0,A React framework for building text editors.,118333.0,99915.0,315,33,https://www.npmjs.com/package/draft-js,2020-08-17 16:36:23.849,18418.0,3107932.0,3107932.0,True,1,,,,,,,,,
41,emotion,emotion-js/emotion,@emotion/react,,styling,https://github.com/emotion-js/emotion,https://github.com/emotion-js/emotion,MIT,2017-05-27 04:23:45.000,2021-12-16 12:57:33.000,2021-12-12 22:23:25.000,917,169.0,1228.0,14169,,2021-12-12 22:28:46.000,@emotion/css-prettifier@1.0.1,100.0,CSS-in-JS library designed for high performance style composition.,77704.0,77704.0,276,33,https://www.npmjs.com/package/@emotion/react,2021-12-12 22:28:40.805,0.0,8955681.0,8955681.0,True,3,1.0,,,,,,,,
42,umi,umijs/umi,umi,,cms-frameworks,https://github.com/umijs/umi,https://github.com/umijs/umi,MIT,2017-11-22 10:09:36.000,2021-12-16 07:04:40.000,2021-12-13 13:07:02.000,1944,350.0,4201.0,11711,4496.0,2021-09-28 05:56:20.000,3.5.20,526.0,Pluggable enterprise-level react application framework.,2107.0,893.0,318,33,https://www.npmjs.com/package/umi,2021-12-09 07:59:31.668,1214.0,124231.0,124231.0,True,3,,,,,,,,,
43,nivo,plouc/nivo,@nivo/core,,data-viz,https://github.com/plouc/nivo,https://github.com/plouc/nivo,MIT,2016-04-16 03:27:56.000,2021-12-15 23:41:58.000,2021-12-13 05:15:08.000,770,104.0,1100.0,9544,1574.0,2021-12-13 05:29:03.000,0.74.1,59.0,"nivo provides a rich set of dataviz components, built on top of the awesome d3 and Reactjs libraries.",1563.0,1261.0,161,33,https://www.npmjs.com/package/@nivo/core,2021-12-13 05:15:16.612,302.0,970244.0,970244.0,True,1,,https://nivo.rocks/components/,,,,,,,
44,ag-Grid,ag-grid/ag-grid,ag-grid-community,,data-tables,https://github.com/ag-grid/ag-grid,https://github.com/ag-grid/ag-grid,MIT,2014-12-23 16:20:14.000,2021-12-16 15:06:45.000,2021-12-16 14:29:52.000,1380,32.0,4276.0,7848,21406.0,2021-11-17 08:25:24.000,26.2.0,100.0,The best JavaScript Data Table for building Enterprise Applications. Supports React / Angular / Vue / Plain JavaScript.,1662.0,1016.0,132,33,https://www.npmjs.com/package/ag-grid-community,2021-11-17 08:19:18.490,646.0,1160275.0,1160275.0,True,2,,,,,,,,,
45,redux-toolkit,reduxjs/redux-toolkit,redux-toolkit,,state-management,https://github.com/reduxjs/redux-toolkit,https://github.com/reduxjs/redux-toolkit,MIT,2018-03-03 21:21:53.000,2021-12-16 03:52:22.000,2021-12-16 03:42:07.000,557,97.0,923.0,6868,1401.0,2021-12-16 03:52:22.000,1.7.1,65.0,"The official, opinionated, batteries-included toolset for efficient Redux development.",146919.0,146915.0,197,33,https://www.npmjs.com/package/redux-toolkit,2015-10-21 03:50:29.233,4.0,8968.0,8968.0,True,2,,,,,,,,,
46,React Chartjs 2,reactchartjs/react-chartjs-2,react-chartjs-2,,data-viz,https://github.com/reactchartjs/react-chartjs-2,https://github.com/reactchartjs/react-chartjs-2,MIT,2016-05-06 22:01:08.000,2021-12-15 19:06:38.000,2021-12-14 12:54:08.000,897,122.0,527.0,4658,433.0,2021-11-22 20:38:25.000,4.0.0,74.0,"React components for Chart.js, the most popular charting library.",111510.0,104786.0,68,33,https://www.npmjs.com/package/react-chartjs-2,2021-11-22 20:36:55.002,6724.0,1935035.0,1935035.0,True,1,,https://reactchartjs.github.io/react-chartjs-2/,,,,,,,
47,material-table,mbrn/material-table,material-table,['material-ui'],data-tables,https://github.com/mbrn/material-table,https://github.com/mbrn/material-table,MIT,2018-08-06 13:15:08.000,2021-12-15 06:51:43.000,2021-04-21 11:22:33.000,1048,101.0,2377.0,3196,1576.0,2021-04-21 11:24:11.402,1.69.3,187.0,Datatable for React based on material-ui's table with additional features.,18478.0,17950.0,198,33,https://www.npmjs.com/package/material-table,2021-04-21 11:24:11.402,528.0,539161.0,539161.0,True,2,,,,,,,,,
48,Semantic-UI,Semantic-Org/Semantic-UI,semantic-ui,,ui-frameworks,https://github.com/Semantic-Org/Semantic-UI,https://github.com/Semantic-Org/Semantic-UI,MIT,2013-04-08 23:32:04.000,2021-09-05 13:15:39.000,2018-10-21 20:59:02.000,5139,1055.0,5233.0,49728,6684.0,2018-10-21 21:03:55.194,2.4.2,100.0,Semantic is a UI component framework based around useful principles from natural language.,17288.0,12916.0,225,32,https://www.npmjs.com/package/semantic-ui,2018-10-21 21:03:55.194,4372.0,37395.0,37438.0,False,2,,,4036.0,,,,,,
49,Slate,ianstormtaylor/slate,slate,,editors,https://github.com/ianstormtaylor/slate,https://github.com/ianstormtaylor/slate,MIT,2016-06-18 01:52:42.000,2021-12-15 17:58:21.000,2021-12-10 15:58:00.000,2559,450.0,2302.0,23091,,2021-12-10 16:01:22.000,slate-react@0.72.1,596.0,A completely customizable framework for building rich text editors. (Currently in beta.).,74639.0,67641.0,452,32,https://www.npmjs.com/package/slate,2021-04-01 02:10:51.453,6998.0,1245437.0,1245437.0,True,1,,https://www.slatejs.org/examples/richtext,,,,,,,
50,Blueprint,palantir/blueprint,@blueprintjs/core,,ui-frameworks,https://github.com/palantir/blueprint,https://github.com/palantir/blueprint,Apache-2.0,2016-10-25 21:17:50.000,2021-12-15 16:23:56.000,2021-12-09 20:31:49.000,1934,662.0,1962.0,18369,,2021-12-09 20:41:43.926,3.52.0,171.0,A React-based UI toolkit for the web.,12572.0,10494.0,294,32,https://www.npmjs.com/package/@blueprintjs/core,2021-12-14 18:39:53.317,2078.0,761284.0,761284.0,True,2,,https://blueprintjs.com/docs/,,,,,,,
